备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
苏备2024004659,盐酸达泊西汀片,国药准字H20213932,扬子江药业集团江苏紫龙药业有限公司,常州市新北区薛家镇云河西路9号,扬子江药业集团江苏紫龙药业有限公司,江苏省常州市新北区薛家镇云河西路9号,根据质量标准YBH15372021制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由24个月变更为36个月。,江苏省药品监督管理局,2024-02-06,已备案,详情
桂备2024004683,抗感解毒颗粒,国药准字Ｚ20123072,广西麦克健丰制药有限公司,南宁市武鸣区伊岭开发区,广西麦克健丰制药有限公司,南宁市武鸣区伊岭开发区,"本品内包装材料从“双向拉伸聚丙烯/低密度聚乙烯药用复合膜”变更为""聚酯/铝/聚乙烯药用复合膜""。根据内包装材料稳定性试验研究结果，以及其属于微小变更，现将说明书及包装标签做出相应变更。版面设计样式改变。",广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
桂备2024004727,金银三七胶囊,国药准字Z20025489,广西金嗓子有限责任公司,广西柳州市凤翔路28号,广西金嗓子有限责任公司,广西柳州市凤翔路28号，广西柳州市跃进路28号,注册地址由“柳州市跃进路28号”变更为“广西柳州市凤翔路28号”。,广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
Y浙备2024004608,卡格列净,Y20200001023,无,无,浙江华义制药有限公司,浙江省义乌市佛堂镇双峰路15号,1、批量变更； 2、变更生产工艺；3、变更起始原料生产商,浙江省药品监督管理局,2024-02-06,已备案,详情
浙备2024003175,盐酸洛美利嗪胶囊,国药准字H20050819,浙江为康制药有限公司,浙江省江山经济开发区兴工北路15号,浙江为康制药有限公司,浙江省江山经济开发区兴工北路15号,根据国家药品监督管理局发布《药品说明书适老化及无障碍改革试点工作方案》的公告（2023年第142号）作为第一批参与试点的药品上市许可持有人，对盐酸洛美利嗪胶囊的小盒和说明书进行相应的修订，修订内容为“在小盒和纸质说明书（完整版）上增加一个可获得电子说明书（完整版）的二维码。,浙江省药品监督管理局,2024-02-06,已备案,详情
黑备2024000685,葡萄糖注射液,国药准字H20033723,黑龙江博宇制药有限公司,黑龙江省庆安县东城区,"河南科伦药业有限公司,黑龙江博宇制药有限公司","河南省安阳市汤阴县产业集聚区工纵三街北段,黑龙江省庆安县东城区",变更葡萄糖注射液生产工艺，将浓配溶解工艺由“煮沸20分钟后，冷却至40～45℃，循环20分钟” 变更为“50℃以上搅拌15-20分钟”。,黑龙江省药品监督管理局,2024-02-06,已备案,详情
沪备2024005440,破伤风人免疫球蛋白,国药准字S20083045,诺一生物医药股份有限公司,上海市闵行区昆阳路1508号第2幢11层1108室,诺一生物医药股份有限公司,中国（上海）自由贸易试验区南洋泾路518号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,上海市药品监督管理局,2024-02-06,已备案,详情
Y鲁备2024004688,舒更葡糖钠,Y20200001107,无,无,山东诚汇双达药业有限公司,山东省德州市平原县经济开发区,有效期由12个月延长至24个月。,山东省药品监督管理局,2024-02-06,已备案,详情
鲁备2024004242,甲钴胺胶囊,国药准字H20051424,山东鲁抗医药集团赛特有限责任公司,山东省新泰市莲花山路518号,山东鲁抗医药集团赛特有限责任公司,山东省新泰市莲花山路518号,增加公司产品甲钴胺胶囊（包装形式：药用铝箔/聚氯乙烯固体药用硬片）的原料药甲钴胺的生产厂家:山东科源制药股份有限公司。,山东省药品监督管理局,2024-02-06,已备案,详情
鲁备2024004358,布洛芬片,国药准字H37022628,山东方明药业集团股份有限公司,山东省东明县黄河路方明段,"山东方明药业集团股份有限公司,北京京丰制药（山东）有限公司","山东省东明县黄河路方明段,山东省淄博市博山区九州路9号",申请增加北京京丰制药（山东）有限公司为受托生产企业，生产企业由山东方明药业集团股份有限公司变更为山东方明药业集团股份有限公司、北京京丰制药（山东）有限公司。同时进行以下变更:1、变更生产场地：布洛芬片（国药准字H37022628，规格：0.1克）生产线在山东省东明县黄河路方明段，303车间片剂生产线的基础上增加“山东省淄博市博山区九州路9号，301车间片剂生产线”；2、新生产场地变更压片工序部分工艺参数，原生产场地不变。新生产场地生产的产品说明书和标签中的生产地信息进行相应修订。,山东省药品监督管理局,2024-02-06,已备案,详情
沪备2024005445,狂犬病人免疫球蛋白,国药准字S20063137,诺一生物医药股份有限公司,上海市闵行区昆阳路1508号第2幢11层1108室,诺一生物医药股份有限公司,中国（上海）自由贸易试验区南洋泾路518号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,上海市药品监督管理局,2024-02-06,已备案,详情
桂备2024004701,盐酸小檗碱片,国药准字H45021597,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"7.1按国家药品监督管理局公告要求统一修订说明书；
根据国家局《关于印发化学药品和生物制品说明书规范细则通知》（国食药监注[2006]202号）和《新药品管理法》要求在药品的说明书或者标签上增加“药品上市许可持有人”的相关信息及国家食品药品监督管理局公告2020年第80号关于实施《中国药典》2020年版有关事宜的公告的要求，按《药品说明书和标签管理规定（局令第24号）》的规定对包装规格为口服固体药用高密度聚乙烯瓶装，100片/瓶的盐酸小檗碱片说明书进行修订，并参照包装批件桂备20101017号的说明书样稿进行编写修订说明。
1、【执行标准】由“《中国药典》2010年版二部”变更为“《中国药典》2020年版二部”；
2、“【生产企业】企业名称：南宁冠峰制药限公司 生产地址：南宁石埠镇 邮政编码：530008 电话号码：（0771）3250315 传真号码：（0771）3250726”变更为“【药品上市许可持有人/生产企业】广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司） 注册地址/生产地址：贵港市港北区狮岭路939号 邮政编码：537100 电话号码：0775-4555228 传真号码：0775-4555228”；
3、其余文字内容与桂备20101017号的说明书样稿一致，图案式样详见申请表附件说明书样稿。",广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
桂备2024004717,尼群地平片,国药准字H45020491,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"7.1按国家药品监督管理局公告要求统一修订说明书；
根据国家局《关于印发化学药品和生物制品说明书规范细则通知》（国食药监注[2006]202号）和《新药品管理法》要求在药品的说明书或者标签上增加“药品上市许可持有人”的相关信息及国家食品药品监督管理局公告2020年第80号关于实施《中国药典》2020年版有关事宜的公告的要求，按《药品说明书和标签管理规定（局令第24号）》的规定对包装规格为口服固体药用高密度聚乙烯瓶装，100片/瓶的尼群地平片说明书进行修订，并参照包装批件20101010的说明书样稿进行编写修订说明。
1、删除修改日期的“年 月 日”字样；
2、【规格】由“10mg”变更为“10毫克”；
3、【执行标准】变更为“《中国药典》2020年版二部”；
4、“【生产企业】企业名称：南宁市冠峰制药有限公司 生产地址：南宁市石埠镇 邮政编码：530008 电话号码：（0771）3250315 传真号码：（0771）3250726”变更为“【药品上市许可持有人/生产企业】广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司） 注册地址/生产地址：贵港市港北区狮岭路939号 邮政编码：537100 电话号码：0775-4555228 传真号码：0775-4555228”；
5、其余文字内容与桂备20101010号的说明书样稿一致，图案式样详见申请表附件说明书样稿。",广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
桂备2024004437,肌苷片,国药准字H45021492,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"7.1按国家药品监督管理局公告要求统一修订说明书；
根据国家局《关于印发化学药品和生物制品说明书规范细则通知》（国食药监注[2006]202号）和《新药品管理法》要求在药品的说明书或者标签上增加“药品上市许可持有人”的相关信息及国家食品药品监督管理局公告2020年第80号关于实施《中国药典》2020年版有关事宜的公告的要求，按《药品说明书和标签管理规定（局令第24号）》的规定对包装规格为口服固体药用高密度聚乙烯瓶装，100片/瓶、药品包装用铝箔/聚氯乙烯固体药用硬片包装，18片×2板的肌苷片说明书进行修订，并参照包装批件桂备20151247号的说明书样稿进行编写修订说明。
1、【执行标准】由“《中国药典》2015年版二部”变更为“《中国药典》2020年版二部”；
2、“【生产企业】企业名称：广西冠峰集团贵港市制药限公司 生产地址：贵港市港北区狮岭路939号 ”变更为“【药品上市许可持有人/生产企业】广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司） 注册地址/生产地址：贵港市港北区狮岭路939号”；
3、其余文字内容与桂备20151247号的说明书样稿一致，图案式样详见申请表附件说明书样稿。",广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
沪备2024001771,碘解磷定注射液,国药准字H31020803,上海旭东海普药业有限公司,中国（上海）自由贸易试验区金沪路879号,上海旭东海普药业有限公司,中国（上海）自由贸易试验区金沪路879号,将本品生产工艺中的配药搅拌速度由“180r/min”变更为“360r/min”；工艺参数中洗瓶车速由“≤4000支/小时”变更为“≤110支/分钟”，灌封车速由“≤4000支/小时”变更为“≤100支/分钟”；生产批量由“1万支/批”变更为“2万支/批”。,上海市药品监督管理局,2024-02-06,已备案,详情
陕备2024001959,双重造影产气剂,国药准字H61022041,陕西博森生物制药股份集团有限公司,陕西省西安市高新区新型工业园创新路7号,陕西博森生物制药股份集团有限公司,陕西省西安市高新区新型工业园创新路7号,将双重造影产气剂药品说明书中“请仔细阅读说明书并在医师指导下使用”修改为“请仔细阅读说明书并在医师或药师指导下使用”，执行标准由“卫生部药品标准1992年”修改为“卫生部药品标准（二部）第一册”。,陕西省药品监督管理局,2024-02-06,已备案,详情
吉备2024005141,阿奇霉素颗粒,国药准字H20093781,长春雷允上药业有限公司,吉林省长春市高新开发区前进大街火炬路833号,长春雷允上药业有限公司,长春市隆北路1288号,申请对阿奇霉素颗粒（国药准字H20093781）的原料药阿奇霉素在原有供应商浙江国邦药业有限公司的基础上新增江苏威奇达药业有限公司（登记号: Y20190008874）)进行备案，已完成相关验证工作，验证结果符合相关要求。企业对申报材料的真实性与合法性负责。,吉林省药品监督管理局,2024-02-06,已备案,详情
川备2024005198,伊班膦酸钠注射液,国药准字H20133077,四川美大康佳乐药业有限公司,成都高新区西部园区西芯大道15号,四川美大康佳乐药业有限公司,"成都高新区西部园区西芯大道15号 小针车间（小针7线）,成都高新区西部园区西芯大道15号 小针车间（小容量注射剂9线）","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由成都高新区西部园区西芯大道15号变更为成都高新区西部园区西芯大道15号 小针车间（小针7线）,成都高新区西部园区西芯大道15号 小针车间（小容量注射剂9线）",四川省药品监督管理局,2024-02-06,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
苏备2024004666,人胰岛素注射液,国药准字S20040037,江苏万邦生化医药集团有限责任公司,江苏省徐州市金山桥开发区综合区洞山南侧,江苏万邦生化医药集团有限责任公司,江苏省徐州市金山桥开发区综合区洞山南侧,人胰岛素注射液执行标准由“国家药品监督管理局标准YBS01242021”变更为“执行现行版《中国药典》，其中人胰岛素【性状】、【有关物质】、【高分子蛋白质】、【锌】、【宿主蛋白残留量】、【宿主DNA残留量】、【单链前体】，人胰岛素注射液半成品【pH值】，人胰岛素注射液【有关物质】、【高分子蛋白质】、【锌】、【溶液的澄清度】、【保存、运输及有效期】项执行国家药品监督管理局标准YBS01242021”。,江苏省药品监督管理局,2024-02-06,已备案,详情
晋备2024005209,脾肾两助丸,国药准字Z14021568,山西振东五和堂制药有限公司,山西省长治市屯留康庄高新工业园区,山西振东五和堂制药有限公司,山西省长治市屯留康庄高新工业园区,申请更正脾肾两助丸（备案号：晋备2023034692）备案申请表中药品标准编号和说明书执行标准，由国家食品药品监督管理总局国家药品标准WS3-1654-93-2016及药品补充申请批准通知书（通知书编号：2021B02595）更正为国家食品药品监督管理总局国家药品标准WS3-B-1654-93-2016及药品补充申请批准通知书（通知书编号：2021B02595）。,山西省药品监督管理局,2024-02-06,已备案,详情
皖备2024004200,苄达赖氨酸滴眼液,国药准字H20063124,合肥立方制药股份有限公司,合肥市长江西路669号立方厂区,安徽省双科药业有限公司,合肥市高新区科学大道80号,去除苄达赖氨酸滴眼液配制完成经过滤后存放于中间储液罐的步骤。,安徽省药品监督管理局,2024-02-06,已备案,详情
琼备2024004956,钆贝葡胺注射液,国药准字H20243089,海南倍特药业有限公司,海口市海口国家高新技术产业开发区药谷一路4号,海南倍特药业有限公司,海口市海口国家高新技术产业开发区药谷一路4号,本品的说明书和标签增加“通过一致性评价”标识，其他内容不变。,海南省药品监督管理局,2024-02-06,已备案,详情
湘备2024003487,六味地黄胶囊,国药准字Z23020233,湖南状元制药有限公司,长沙市浏阳经济技术开发区督正路229号,黑龙江省济仁药业有限公司,哈尔滨市利民开发区远东大街1号,因药品生产许可证变更，更新药品上市许可持有人名称、生产企业名称、生产地址名称（药品上市许可持有人未发生变更）。药品上市许可持有人名称由“长沙爱贝高药业有限公司”更新为“湖南状元制药有限公司”。,湖南省药品监督管理局,2024-02-06,已备案,详情
湘备2024003482,脑络通胶囊,国药准字Z20054521,湖南状元制药有限公司,长沙市浏阳经济技术开发区督正路229号,黑龙江省济仁药业有限公司,哈尔滨市利民开发区远东大街1号,因药品生产许可证变更，更新药品上市许可持有人名称、生产企业名称、生产地址名称（药品上市许可持有人未发生变更）。药品上市许可持有人名称由“长沙爱贝高药业有限公司”更新为“湖南状元制药有限公司”。,湖南省药品监督管理局,2024-02-06,已备案,详情
桂备2024004824,甲硝唑片,国药准字H45020743,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"7.1按国家药品监督管理局公告要求统一修订说明书；
根据国家局《关于印发化学药品和生物制品说明书规范细则通知》（国食药监注[2006]202号）和《新药品管理法》要求在药品的说明书或者标签上增加“药品上市许可持有人”的相关信息及国家食品药品监督管理局公告2020年第80号关于实施《中国药典》2020年版有关事宜的公告的要求，按《药品说明书和标签管理规定（局令第24号）》的规定对包装规格为口服固体药用高密度聚乙烯瓶装，100片/瓶的甲硝唑片说明书进行修订，并参照包装批件桂备20151259号的说明书样稿进行编写修订说明。
1、【执行标准】由“《中国药典》2015年版二部”变更为“《中国药典》2020年版二部”；
2、“【生产企业】企业名称：广西冠峰集团贵港市制药限公司 生产地址：贵港市港北区狮岭路939号 注册地址：贵港市港北区狮岭路939号”变更为“【药品上市许可持有人/生产企业】广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司） 注册地址/生产地址：贵港市港北区狮岭路939号”；
3、其余文字内容与桂备20151259号的说明书样稿一致，图案式样详见申请表附件说明书样稿。",广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
沪备2024005444,狂犬病人免疫球蛋白,国药准字S20063140,诺一生物医药股份有限公司,上海市闵行区昆阳路1508号第2幢11层1108室,诺一生物医药股份有限公司,中国（上海）自由贸易试验区南洋泾路518号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,上海市药品监督管理局,2024-02-06,已备案,详情
浙备2024003270,三七伤药胶囊,国药准字Z20027274,浙江康润制药有限公司,浙江省湖州市安吉县孝丰镇孝丰路151号,浙江康润制药有限公司,浙江省湖州市安吉县孝丰镇孝丰路151号,"1、药品上市许可持有人由“杭州华东医药集团康润制药有限公司”变更为“浙江康润制药有限公司”;注册地址由“浙江省安吉县孝丰镇城东路24号”变更为“浙江省湖州市安吉县孝丰镇孝丰路151号""。
2、生产企业名称由“杭州华东医药集团康润制药有限公司”变更为“浙江康润制药有限公司”，生产地址名称由”浙江省安吉县孝丰镇城东路24号”变更为“浙江省湖州市安吉县孝丰镇孝丰路151号”（实际地址不发生改变）。并对说明书及标签进行相应修订。
3、根据国家药监局关于修订三七伤药制剂、消炎止咳剂药品说明书的公告（2023年第104号），对三七伤药胶囊说明书中的【不良反应】、【禁忌】和【注意事项】项进行统一修订。",浙江省药品监督管理局,2024-02-06,已备案,详情
桂备2024004698,头孢氨苄胶囊,国药准字H45020745,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"7.1按国家药品监督管理局公告要求统一修订说明书；
根据国家局《关于印发化学药品和生物制品说明书规范细则通知》（国食药监注[2006]202号）和《新药品管理法》要求在药品的说明书或者标签上增加“药品上市许可持有人”的相关信息及国家食品药品监督管理局公告2020年第80号关于实施《中国药典》2020年版有关事宜的公告，按《药品说明书和标签管理规定（局令第24号）》的规定对包装规格为口服固体药用高密度聚乙烯瓶装30粒/瓶、药品包装用铝箔/聚氯乙烯固体药用硬片包装，16粒×1板、12粒×2板的头孢氨苄说明书进行修订，并参照包装批件桂备20151264号、桂备20160973号的说明书样稿进行编写修订说明。
一、包装规格为药品包装用铝箔/聚氯乙烯固体药用硬片包装，16粒×1板的说明书修订说明：
1、【执行标准】由“《中国药典》2015年版二部”变更为“《中国药典》2020年版二部”；
2、【包装】内容变更为“药品包装用铝箔/聚氯乙烯固体药用硬片包装，16粒×1板。”；
3、“【生产企业】企业名称：石药控股集团广西泰诺制药有限公司 生产地址贵港市港北区狮岭路939号 注册地址：贵港市港北区狮岭路939号”变更为“【药品上市许可持有人/生产企业】广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司） 注册地址/生产地址：贵港市港北区狮岭路939号”；
4、增加“广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司）”等字样；
5、其余文字内容与桂备20151264号的说明书样稿一致，图案式样详见申请表附件说明书样稿。
二、包装规格为药品包装用铝箔/聚氯乙烯固体药用硬片包装，12粒×2板的说明书修订说明：
1、商标由“石药”和“GSPC”变更为“冠峰”；
2、【执行标准】由“《中国药典》2015年版二部”变更为“《中国药典》2020年版二部”。
3、“【生产企业】企业名称：石药控股集团广西泰诺制药有限公司 生产地址贵港市港北区狮岭路939号 注册地址：贵港市港北区狮岭路939号”变更为“【药品上市许可持有人/生产企业】广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司） 注册地址/生产地址：贵港市港北区狮岭路939号”；
4、“石药控股集团广西泰诺制药有限公司”变更为“广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司）”；
5、其余文字内容与桂备20160973号的说明书样稿一致，图案式样详见申请表附件说明书样稿。
三、包装规格为口服固体药用高密度聚乙烯瓶装，30粒/瓶的说明书修订说明：
1、【执行标准】由“《中国药典》2015年版二部”变更为“《中国药典》2020年版二部”；
2、【包装】内容变更为“口服固体药用高密度聚乙烯瓶装，30粒/瓶。”；
3、“【生产企业】企业名称：石药控股集团广西泰诺制药有限公司 生产地址贵港市港北区狮岭路939号 注册地址：贵港市港北区狮岭路939号”变更为“【药品上市许可持有人/生产企业】广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司） 注册地址/生产地址：贵港市港北区狮岭路939号”；
4、增加“广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司）”等字样；
5、其余文字内容与桂备20151264号的说明书样稿一致，图案式样详见申请表附件说明书样稿。",广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
鲁备2024004449,低钙腹膜透析液（乳酸盐-G2.55%）,国药准字H20223924,华仁药业股份有限公司,青岛高科技园区株洲路187号,华仁药业股份有限公司,青岛高科技园区株洲路187号,本品说明书和箱签中增加“通过一致性评价”标识。,山东省药品监督管理局,2024-02-06,已备案,详情
湘备2024003480,补中益气丸（水丸）,国药准字Z41020476,湖南状元制药有限公司,长沙市浏阳经济技术开发区督正路229号,河南泰丰生物科技有限公司,开封市七大街与陇海二路交汇处,因药品生产许可证变更，更新药品上市许可持有人名称、生产企业名称、生产地址名称（药品上市许可持有人未发生变更）。药品上市许可持有人名称由“长沙爱贝高药业有限公司”更新为“湖南状元制药有限公司”。,湖南省药品监督管理局,2024-02-06,已备案,详情
鲁备2024004366,尼麦角林片,国药准字H20103155,山东方明药业集团股份有限公司,山东省东明县黄河路方明段,"山东方明药业集团股份有限公司,北京京丰制药（山东）有限公司","山东省东明县黄河路方明段,山东省淄博市博山区九州路9号",申请增加北京京丰制药（山东）有限公司为受托生产企业，生产企业由山东方明药业集团股份有限公司变更为山东方明药业集团股份有限公司、北京京丰制药（山东）有限公司。同时进行以下变更:1、变更生产场地：尼麦角林片（国药准字H20103155，规格：10mg）生产线在山东省东明县黄河路方明段，303车间片剂生产线的基础上增加“山东省淄博市博山区九州路9号，301车间片剂生产线”；2、新生产场地变更压片、内包工序部分工艺参数，原生产场地不变。新生产场地生产的产品说明书和标签中的生产地信息进行相应修订。,山东省药品监督管理局,2024-02-06,已备案,详情
沪备2024005447,静注人免疫球蛋白(pH4),国药准字S20033041,诺一生物医药股份有限公司,上海市闵行区昆阳路1508号第2幢11层1108室,诺一生物医药股份有限公司,上海市浦东新区南洋泾路518号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,上海市药品监督管理局,2024-02-06,已备案,详情
沪备2024005442,静注人免疫球蛋白(pH4),国药准字S20033042,诺一生物医药股份有限公司,上海市闵行区昆阳路1508号第2幢11层1108室,诺一生物医药股份有限公司,上海市浦东新区南洋泾路518号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,上海市药品监督管理局,2024-02-06,已备案,详情
辽备2024004744,左炔诺孕酮片,国药准字H20058582,东北制药集团沈阳第一制药有限公司,沈阳经济技术开发区昆明湖街8号,东北制药集团沈阳第一制药有限公司,沈阳经济技术开发区昆明湖街8号,变更制剂所用原料药的供应商：左炔诺孕酮片1.5mg原料药左炔诺孕酮供应商在扬州制药有限公司的基础上增加秦皇岛紫竹药业有限公司。,辽宁省药品监督管理局,2024-02-06,2024年03月18日，撤销备案,详情
沪备2024004250,氢溴酸右美沙芬糖浆,国药准字H10940238,上海美优制药有限公司,上海市奉贤区五四公路1388号,上海美优制药有限公司,上海市奉贤区五四公路1388号,将本品有效期由24个月变更至36个月，说明书和标签做相应修订。,上海市药品监督管理局,2024-02-06,已备案,详情
桂备2024004701,盐酸小檗碱片,国药准字H45021597,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"7.1按国家药品监督管理局公告要求统一修订说明书；
根据国家局《关于印发化学药品和生物制品说明书规范细则通知》（国食药监注[2006]202号）和《新药品管理法》要求在药品的说明书或者标签上增加“药品上市许可持有人”的相关信息及国家食品药品监督管理局公告2020年第80号关于实施《中国药典》2020年版有关事宜的公告的要求，按《药品说明书和标签管理规定（局令第24号）》的规定对包装规格为口服固体药用高密度聚乙烯瓶装，100片/瓶的盐酸小檗碱片说明书进行修订，并参照包装批件桂备20101017号的说明书样稿进行编写修订说明。
1、【执行标准】由“《中国药典》2010年版二部”变更为“《中国药典》2020年版二部”；
2、“【生产企业】企业名称：南宁冠峰制药限公司 生产地址：南宁石埠镇 邮政编码：530008 电话号码：（0771）3250315 传真号码：（0771）3250726”变更为“【药品上市许可持有人/生产企业】广西泰诺制药有限公司（原广西冠峰集团贵港市制药限公司） 注册地址/生产地址：贵港市港北区狮岭路939号 邮政编码：537100 电话号码：0775-4555228 传真号码：0775-4555228”；
3、其余文字内容与桂备20101017号的说明书样稿一致，图案式样详见申请表附件说明书样稿。",广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
桂备2024004714,益脉康胶囊,Z20060395,广西大海阳光药业有限公司,广西-东盟经济技术开发区上平路1号,广西大海阳光药业有限公司,广西-东盟经济技术开发区上平路1号,"1、重新设计标签包装样稿，并增加“8小盒/中盒”的一个中盒包装。
2、新增“麥克健生寳”商标。",广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
桂备2024004492,益母草颗粒,国药准字Z45021889,广西维威制药有限公司,南宁市防城港路10号,广西维威制药有限公司,南宁市防城港路10号,重新修订益母草颗粒的内包装标签。,广西壮族自治区药品监督管理局,2024-02-06,已备案,详情
苏备2024004636,特非那定颗粒,国药准字H10970114,江苏联环药业股份有限公司,江苏省扬州市扬州生物健康产业园健康一路9号,江苏联环药业股份有限公司,江苏省扬州市扬州生物健康产业园健康一路9号,特非那定颗粒生产场地变更所引起的关联变更：变更不影响制剂关键质量属性的工艺参数。,江苏省药品监督管理局,2024-02-06,已备案,详情
浙备2024003270,三七伤药胶囊,国药准字Z20027274,浙江康润制药有限公司,浙江省湖州市安吉县孝丰镇孝丰路151号,浙江康润制药有限公司,浙江省湖州市安吉县孝丰镇孝丰路151号,"1、药品上市许可持有人由“杭州华东医药集团康润制药有限公司”变更为“浙江康润制药有限公司”;注册地址由“浙江省安吉县孝丰镇城东路24号”变更为“浙江省湖州市安吉县孝丰镇孝丰路151号""。
2、生产企业名称由“杭州华东医药集团康润制药有限公司”变更为“浙江康润制药有限公司”，生产地址名称由”浙江省安吉县孝丰镇城东路24号”变更为“浙江省湖州市安吉县孝丰镇孝丰路151号”（实际地址不发生改变）。并对说明书及标签进行相应修订。
3、根据国家药监局关于修订三七伤药制剂、消炎止咳剂药品说明书的公告（2023年第104号），对三七伤药胶囊说明书中的【不良反应】、【禁忌】和【注意事项】项进行统一修订。",浙江省药品监督管理局,2024-02-06,已备案,详情
沪备2024005442,静注人免疫球蛋白(pH4),国药准字S20033042,诺一生物医药股份有限公司,上海市闵行区昆阳路1508号第2幢11层1108室,诺一生物医药股份有限公司,上海市浦东新区南洋泾路518号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,上海市药品监督管理局,2024-02-06,已备案,详情
