备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
冀备2024016141,苯磺酸左氨氯地平片,国药准字H20243317,河北朴舟药业有限公司,石家庄高新区太行南大街509号国械堂产业园A3栋4层04室,石家庄龙泽制药股份有限公司,深泽县工业园区（西环路16号）,申请备案本品种说明书和标签上添加“通过一致性评价”标识信息，我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-05-07,已备案,详情
滇备2024015763,雪上一枝蒿速效止痛搽剂,国药准字Z53020729,云南一枝蒿制药有限公司,云南省昆明市东川区北郊,云南一枝蒿制药有限公司,云南省昆明市东川区北郊,一.药品包装小盒上：原“码上放心追溯码”修订为“药品追溯码”；药品包装小盒上：原“公司二维码”修订为“本品未经授权禁止网络销售侵权自负”警示语。,云南省药品监督管理局,2024-05-07,已备案,详情
浙备2024015905,盐酸二甲双胍缓释片,国药准字H20243541,浙江京新药业股份有限公司,浙江省新昌县羽林街道新昌大道东路800号,浙江京新药业股份有限公司,浙江省新昌县羽林街道新昌大道东路800号,1、小盒、瓶签上增加“通过一致性评价标识”；2、根据新批准的内容及附件说明书内容对药品标签的内容进行相应修订。,浙江省药品监督管理局,2024-05-07,已备案,详情
粤备2024015429,伤科跌打丸,国药准字Z44023678,国药集团冯了性（佛山）药业有限公司,佛山市禅城区佛罗公路35号之一,国药集团冯了性（佛山）药业有限公司,1. 广东省佛山市禅城区佛罗公路35号之一。2. 佛山市顺德区容桂街道办事处高黎社区居民委员会科苑横四路1号。,一、根据《反兴奋剂中心关于加强去甲乌药碱阳性风险防控有关事宜的通知》（体反兴奋剂字〔2016〕401号）、国家体育总局《2024 年兴奋剂目录公告》，增加药品说明书的【注意事项】内容“运动员慎用”。二、根据《已上市中药说明书安全信息项内容修订技术指导原则（试行）》增加药品说明书【注意事项】内容“服用前应除去外壳”。,广东省药品监督管理局,2024-05-07,已备案,详情
晋备2024015347,硫酸庆大霉素颗粒,国药准字H14023447,山西同达药业有限公司,大同市经济开发区第一医药工业园区,山西同达药业有限公司,山西省大同市经济技术开发区第一医药园区,申请说明书备案：硫酸庆大霉素颗粒已入选国家药监局公布药品说明书适老化及无障碍改革试点名单（第一批），现依据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告（2023年第142号）》的要求，按照我司申报的试点方式进行说明书修订。,山西省药品监督管理局,2024-05-07,已备案,详情
鄂备2024015719,艾地骨化醇软胶襄,国药准字H20243289,人福普克药业(武汉)有限公司,湖北省武汉东湖新技术开发区神墩二路99号,人福普克药业(武汉)有限公司,湖北省武汉东湖新技术开发区神墩二路99号,根据稳定性考察数据，我司拟延长本品有效期，将有效期由“18个月”变更为“24个月”。说明书及质量标准有效期项进行相应修订。,湖北省药品监督管理局,2024-05-07,已备案,详情
赣备2024015146,氯化钠注射液,国药准字H20013130,江西科伦药业有限公司,江西省抚州市东乡区东红大道516号,江西科伦药业有限公司,江西省抚州市东乡区东红大道516号,制剂所用包装材料和容器的供应商变更：新增苏州创扬新材料科技股份有限公司为塑料输液容器用聚丙烯组合盖（易折式）的合格供应商。,江西省药品监督管理局,2024-05-07,已备案,详情
新备2024014923,替硝唑氯化钠注射液,国药准字H20023395,新疆华世丹药业股份有限公司,新疆乌鲁木齐市高新区（新市区）河南东路169号,新疆华世丹药业股份有限公司,新疆乌鲁木齐市高新区（新市区）河南东路169号 C栋,根据国家药监局关于修订替硝唑注射剂说明书的公告（2024年第31号），现对我公司产品替硝唑氯化钠注射液（批准文号：国药准字H20023395，规格：200ml：替硝唑0.8g与氯化钠1.8g）的药品说明书中警示语、【不良反应】、【禁忌】、【注意事项】、【药物相互作用】、【药物过量】等内容进行修订；同时对药品标签中警示语、［禁忌］等内容进行修订。,新疆维吾尔自治区药品监督管理局,2024-05-07,已备案,详情
赣备2024015884,藿香正气合剂,国药准字Z36020611,石药集团江西金芙蓉药业有限公司,江西省九江市彭泽县芙蓉墩镇,石药集团江西金芙蓉药业有限公司,江西省九江市彭泽县芙蓉墩镇,变更药品上市许可持有人名称、生产企业名称、生产地址名称（药品上市许可持有人未发生变更）。具体修订如下：上市许可持有人名称、生产企业名称由“石药集团江西金芙蓉药业股份有限公司”变更为“石药集团江西金芙蓉药业有限公司”，生产地址由“江西省彭泽县芙蓉墩镇”变更为“江西省九江市彭泽县芙蓉墩镇”（实际地址不变）。 并对药品说明书和包装标签作相应修订,江西省药品监督管理局,2024-05-07,已备案,详情
皖备2024015684,地氯雷他定片,国药准字H20223357,合肥英太制药有限公司,合肥市包河大道8号,合肥英太制药有限公司,合肥市包河大道8号,本品“贮藏条件”执行注册标准YBH05542022。,安徽省药品监督管理局,2024-05-07,已备案,详情
闽备2024009007,枸橼酸西地那非片,国药准字H20213265,福建广生堂药业股份有限公司,福建省宁德市柘荣县富源工业园区1-7幢,福建广生堂药业股份有限公司,福建省宁德市柘荣县富源工业园区1-7幢,增加枸橼酸西地那非片(规格：100mg)原料药(枸橼酸西地那非)的供应商：浙江九洲药物科技有限公司，登记号：Y20170001329。,福建省药品监督管理局,2024-05-07,已备案,详情
甘备2024015372,祖师麻膏药,国药准字Z62020522,甘肃泰康制药有限责任公司,甘肃省武威市凉州区工业园区青啤大道12号,甘肃泰康制药有限责任公司,甘肃省武威市凉州区工业园区青啤大道12号,根据国家药品监督管理局变更药品说明书中安全性等内容《药品补充申请批准通知书》（通知书编号：2024B01432）审批结论，对包装规格为“铝塑复合袋包装，1张×1袋/盒、1张×2袋/盒、1张×3袋/盒”的祖师麻膏药药品说明书和包装标签上不良反应、禁忌、注意事项进行变更备案。,甘肃省药品监督管理局,2024-05-07,已备案,详情
吉备2024015375,克林霉素磷酸酯注射液,国药准字H20234474,吉林四环制药有限公司,吉林省梅河口市梧桐路1888号，吉林省梅河口市湘江路66号（一照多址）,吉林四环制药有限公司,吉林省梅河口市梧桐路1888号,对使用中硼硅玻璃安瓿包装的克林霉素磷酸酯注射液（国药准字H20234474）有效期由12个月延长至24个月进行备案，企业对申报材料真实性和合法性负责，并于备案公示后对该药品说明书和标签中有效期项做相应修改。,吉林省药品监督管理局,2024-05-07,已备案,详情
滇备2024015763,雪上一枝蒿速效止痛搽剂,国药准字Z53020729,云南一枝蒿制药有限公司,云南省昆明市东川区北郊,云南一枝蒿制药有限公司,云南省昆明市东川区北郊,一.药品包装小盒上：原“码上放心追溯码”修订为“药品追溯码”；药品包装小盒上：原“公司二维码”修订为“本品未经授权禁止网络销售侵权自负”警示语。,云南省药品监督管理局,2024-05-07,已备案,详情
浙备2024015905,盐酸二甲双胍缓释片,国药准字H20243541,浙江京新药业股份有限公司,浙江省新昌县羽林街道新昌大道东路800号,浙江京新药业股份有限公司,浙江省新昌县羽林街道新昌大道东路800号,1、小盒、瓶签上增加“通过一致性评价标识”；2、根据新批准的内容及附件说明书内容对药品标签的内容进行相应修订。,浙江省药品监督管理局,2024-05-07,已备案,详情
粤备2024015429,伤科跌打丸,国药准字Z44023678,国药集团冯了性（佛山）药业有限公司,佛山市禅城区佛罗公路35号之一,国药集团冯了性（佛山）药业有限公司,1. 广东省佛山市禅城区佛罗公路35号之一。2. 佛山市顺德区容桂街道办事处高黎社区居民委员会科苑横四路1号。,一、根据《反兴奋剂中心关于加强去甲乌药碱阳性风险防控有关事宜的通知》（体反兴奋剂字〔2016〕401号）、国家体育总局《2024 年兴奋剂目录公告》，增加药品说明书的【注意事项】内容“运动员慎用”。二、根据《已上市中药说明书安全信息项内容修订技术指导原则（试行）》增加药品说明书【注意事项】内容“服用前应除去外壳”。,广东省药品监督管理局,2024-05-07,已备案,详情
晋备2024015347,硫酸庆大霉素颗粒,国药准字H14023447,山西同达药业有限公司,大同市经济开发区第一医药工业园区,山西同达药业有限公司,山西省大同市经济技术开发区第一医药园区,申请说明书备案：硫酸庆大霉素颗粒已入选国家药监局公布药品说明书适老化及无障碍改革试点名单（第一批），现依据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告（2023年第142号）》的要求，按照我司申报的试点方式进行说明书修订。,山西省药品监督管理局,2024-05-07,已备案,详情
鄂备2024015719,艾地骨化醇软胶襄,国药准字H20243289,人福普克药业(武汉)有限公司,湖北省武汉东湖新技术开发区神墩二路99号,人福普克药业(武汉)有限公司,湖北省武汉东湖新技术开发区神墩二路99号,根据稳定性考察数据，我司拟延长本品有效期，将有效期由“18个月”变更为“24个月”。说明书及质量标准有效期项进行相应修订。,湖北省药品监督管理局,2024-05-07,已备案,详情
吉备2024016240,奥美沙坦酯片,国药准字H20243308,吉林亚泰永安堂药业有限公司,长春市高新开发区北区北远达大街7988号,吉林亚泰永安堂药业有限公司,长春市高新开发区北区北远达大街7988号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更聚氯乙烯固体药用硬片、药用铝箔，聚酯/铝/聚乙烯药用复合膜包装，7片/板*1板/袋*1袋/盒药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-05-07,已备案,详情
吉备2024015374,克林霉素磷酸酯注射液,国药准字H20234475,吉林四环制药有限公司,吉林省梅河口市梧桐路1888号，吉林省梅河口市湘江路66号（一照多址）,吉林四环制药有限公司,吉林省梅河口市梧桐路1888号,对使用中硼硅玻璃安瓿包装的克林霉素磷酸酯注射液（国药准字H20234475）有效期由12个月延长至18个月进行备案，企业对申报材料真实性和合法性负责，并于备案公示后对该药品说明书和标签中有效期项做相应修改。,吉林省药品监督管理局,2024-05-07,已备案,详情
赣备2024014039,五加皮酒,国药准字Z36021565,江西众源药业有限公司,江西省吉安市吉州区工业园,江西众源药业有限公司,江西省吉安市吉州区工业园,说明书变更。说明书依据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告(2023年第142号)》的要求，进行适老化及无障碍版本说明书（完整版）及电子药品说明书（完整版）备案。,江西省药品监督管理局,2024-05-07,已备案,详情
京备2024014362,替硝唑氯化钠注射液,国药准字H10960042,北京益民药业有限公司,北京市顺义区拥军路北,/,/,根据《国家药监局关于修订替硝唑注射剂说明书的公告》（2024年第31号）要求，修订替硝唑氯化钠注射液说明书中的【不良反应】、【禁忌】、【注意事项】、【药物相互作用】、【药物过量】项相关内容，并同步修订包装标签项下相应内容；同时在说明书中增加黑框警告项内容。,北京市药品监督管理局,2024-05-07,已备案,详情
新备2024014914,替硝唑氯化钠注射液,国药准字H20023396,新疆华世丹药业股份有限公司,新疆乌鲁木齐市高新区（新市区）河南东路169号,新疆华世丹药业股份有限公司,新疆乌鲁木齐市高新区（新市区）河南东路169号 C栋,根据国家药监局关于修订替硝唑注射剂说明书的公告（2024年第31号），现对我公司产品替硝唑氯化钠注射液（批准文号：国药准字H20023396，规格：100ml：替硝唑0.4g与氯化钠0.9g）的药品说明书中警示语、【不良反应】、【禁忌】、【注意事项】、【药物相互作用】、【药物过量】等内容进行修订；同时对药品标签中警示语、［禁忌］等内容进行修订。,新疆维吾尔自治区药品监督管理局,2024-05-07,已备案,详情
晋备2024015324,胶体果胶铋颗粒,国药准字H20052560,山西双雁药业有限公司,大同市开发区医药工业园区,山西双雁药业有限公司,山西省大同市医药工业园区中央大道北侧,变更药品生产场地：胶体果胶铋颗粒原生产车间为山西省大同市医药工业园区中央大道北侧制剂车间颗粒剂生产线，现申请在同一生产地址上新增制剂二车间颗粒剂生产线。,山西省药品监督管理局,2024-05-07,已备案,详情
陕备2024015957,盐酸莫西沙星氯化钠注射液,国药准字H20233221,陕西丽彩药业有限公司,陕西省咸阳市秦都区人民西路29号丽彩金方圆广场B座29层,江苏长江药业有限公司,江苏射阳县城红旗路28号,（1）增加原料药盐酸莫西沙星供应商浙江国邦药业有限公司；（2）增加配液工序中部分操作的频次规定；（3）变更第一、二级过滤滤芯数量；（4）延长工序时限。,陕西省药品监督管理局,2024-05-07,已备案,详情
吉备2024016324,通便灵胶囊,国药准字Z20053170,吉林省益浦生物科技有限公司,长春市双阳区长春文化印刷产业开发区医药仓储物流项目办公楼101号二楼,吉林省益浦生物科技有限公司,长春市双阳区长春文化印刷产业开发区医药仓储物流项目,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更铝塑泡罩包装，10粒/板×3板/盒、9粒/板×4板/盒、12粒/板×3板/盒药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-05-07,已备案,详情
冀备2024016142,苯磺酸左氨氯地平片,国药准字H20243318,河北朴舟药业有限公司,石家庄高新区太行南大街509号国械堂产业园A3栋4层04室,石家庄龙泽制药股份有限公司,深泽县工业园区（西环路16号）,申请备案本品说明书和标签上添加“通过一致性评价”标识信息。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-05-07,已备案,详情
赣备2024015004,恩替卡韦分散片,国药准字H20100141,江西科睿药业有限公司,江西省赣州市章贡区青峰大道188号,江西科睿药业有限公司,江西省赣州市章贡区青峰大道188号,"根据国家药监局《药品说明书适老化及无障碍改革试点工作方案》（2023年第142号）,对恩替卡韦分散片纸质药品说明书（简化版）及电子药品说明书（完整版）进行备案。",江西省药品监督管理局,2024-05-07,已备案,详情
川备2024013360,川贝枇杷糖浆,国药准字Z51021386,四川天府康达药业集团府庆制药有限公司,仁寿县视高经济开发区桂花大道6号,四川天府康达药业集团府庆制药有限公司,四川省仁寿县视高经济开发区桂花大道6号,该品种新增包装规格：每瓶装150ml。,四川省药品监督管理局,2024-05-07,已备案,详情
晋备2024015346,头孢氨苄胶囊,国药准字H14023225,山西同达药业有限公司,大同市经济开发区第一医药工业园区,山西同达药业有限公司,山西省大同市经济技术开发区第一医药园区,申请说明书备案：头孢氨苄胶囊已入选国家药监局公布药品说明书适老化及无障碍改革试点名单（第一批），现依据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告（2023年第142号）》的要求，按照我司申报的试点方式进行说明书修订。,山西省药品监督管理局,2024-05-07,已备案,详情
冀备2024016098,曲咪新乳膏,国药准字H13023925,唐山利康药业有限责任公司,唐山古冶区林西河西里西,唐山利康药业有限责任公司,唐山古冶区林西河西里西,申请备案增加本品所用原料硫酸新霉素供应商“宜昌三峡制药有限公司”。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注增加原料药供应商后所生产的制剂的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-05-07,已备案,详情
鲁备2024015356,雷贝拉唑钠肠溶片,国药准字H20237076,山东新华制药股份有限公司,淄博市高新技术产业开发区化工区,山东新华制药股份有限公司,山东省淄博市高新区鲁泰大道1号,在口服固体药用高密度聚乙烯瓶包装的基础上增加聚氯乙烯固体药用硬片/药用铝箔的包装形式，说明书及包装标签做相应修订。,山东省药品监督管理局,2024-05-07,已备案,详情
陕备2024014668,曲克芦丁注射液,国药准字H61022748,陕西顿斯制药有限公司,西安沣京工业园标准化厂房一期建设区,陕西顿斯制药有限公司,西安沣京工业园标准化厂房一期建设区,1.申请曲克芦丁注射液所使用的原料曲克芦丁在原有供应商“济宁市瑞信堂大禹药业有限公司（曾用名：山东端信堂大禹制药有限公司）、陕西惠丰制药有限公司、上海现代哈森(商丘)药业有限公司”的基础上增加“辽源市百康药业有限责任公司”。2.变更灯检检漏方式。,陕西省药品监督管理局,2024-05-07,已备案,详情
滇备2024016084,清热止痒洗剂,国药准字B20020915,云南优克制药公司,云南省昆明市官渡区兔耳关响水村,云南优克制药公司,云南省昆明市官渡区兔耳关响水村,将清热止痒洗剂原药品说明书和包装标签中的“规格”项内容变更为：【规格】每1毫升相当于饮片0.2克。二、 将原药品说明书和包装标签中“不良反应”项内容变更为：【不良反应】监测数据显示，本品可见以下不良反应报告：外阴皮疹、红肿，外阴或阴道瘙痒、烧灼感、疼痛等。三、将原药品说明书和包装标签中“禁忌”项内容变更为：【禁忌】 1.孕妇、经期妇女禁用。 2.酒精过敏者禁用。 3.对本品及所含成份过敏者禁用。 五、将原药品说明书和包装标签中”注意事项”项内容变更为：【注意事项】 1.本品为外用药，禁止内服。 2.忌食辛辣、生冷、油腻食物。 3.切勿接触眼睛、口腔等黏膜处。皮肤破溃处禁用。 4.治疗期间忌房事，配偶如有感染应同时治疗。 5.未婚或绝经后患者，应在医师指导下使用。 6.外阴白色病变、糖尿病所致的瘙痒不宜使用。 7.带下伴血性分泌物，或伴有尿频、尿急、尿痛者，应去医院就诊。 8.用药7天症状无缓解，应去医院就诊。 9.过敏体质者慎用。 10.本品性状发生改变时禁止使用。 11.请将本品放在儿童不能接触的地方。 12.如正在使用其他药品，使用本品前请咨询医师或药师。六、 将原药品说明书和包装标签中“包装”项内容变更为：[包装]塑料瓶装，每瓶装160ml（配阴道冲洗器）。七、将包装规格为：每瓶装160ml（配阴道冲洗器）的清热止痒洗剂说明书及标签包装中注册商标变更为“赛克霏”。,云南省药品监督管理局,2024-05-07,已备案,详情
赣备2024015499,牛黄解毒片,国药准字Z36021449,江西汇仁药业股份有限公司,江西南昌小蓝经济技术开发区汇仁大道1266号,江西汇仁药业股份有限公司,江西南昌小蓝经济技术开发区汇仁大道1266号,根据国家药监局、国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），变更我司牛黄解毒片的质量标准由“《中国药典》2020年版一部”变更为“《中国药典》2020年版第一增补本”。并对说明书和包装标签作相应修订 。,江西省药品监督管理局,2024-05-07,已备案,详情
川备2024008963,甲磺酸帕珠沙星氯化钠注射液,国药准字 H20041585,四川美大康佳乐药业有限公司,成都高新区西部园区西芯大道15号,四川美大康佳乐药业有限公司,成都高新区西部园区西芯大道15号,根据本品稳定性情况，特此申请对100ml：甲磺酸帕珠沙星 0.3g（按 C16H15FN2O4 计）与氯化钠 0.9g该规格药品有效期由18个月延长至24个月,四川省药品监督管理局,2024-05-07,已备案,详情
闽备2024008954,枸橼酸西地那非片,国药准字H20227133,福建广生堂药业股份有限公司,福建省宁德市柘荣县富源工业园区1-7幢,福建广生堂药业股份有限公司,福建省宁德市柘荣县富源工业园区1-7幢,增加枸橼酸西地那非片(规格：50mg)原料药(枸橼酸西地那非)的供应商：浙江九洲药物科技有限公司，登记号：Y20170001329。,福建省药品监督管理局,2024-05-07,已备案,详情
川备2024015785,元胡止痛片,国药准字Z51022331,四川梓橦宫药业股份有限公司,内江市经济技术开发区安吉街456号,四川梓橦宫药业股份有限公司,四川省内江经济技术开发区安吉街456号,该品种药品说明书及包装标签中【不良反应】、【禁忌】和【注意事项】根据《国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）》公告要求进行修订。,四川省药品监督管理局,2024-05-07,已备案,详情
粤备2024015743,板蓝根颗粒,国药准字Z44023485,广州白云山和记黄埔中药有限公司,广州市白云区沙太北路389号,广州白云山和记黄埔中药有限公司,广州市沙太北路389号,本品规格为每袋装3g（无蔗糖），有效期由24个月变更为36个月，说明书和包装标签有效期项按规定修订。,广东省药品监督管理局,2024-05-07,已备案,详情
皖备2024015839,拉莫三嗪分散片,国药准字H20243091,安徽省先锋制药有限公司,合肥高新技术产业开发区红枫路35号,安徽省先锋制药有限公司,合肥高新技术产业开发区红枫路35号,依据原国家食品药品监督管理总局《关于仿制药质量和疗效一致性评价工作有关事项的公告》 (2017年第100号)的相关要求，在该品种的说明书、标签中增加“通过一致性评价标识。,安徽省药品监督管理局,2024-05-07,已备案,详情
陕备2024015904,止血祛瘀明目片,国药准字Z20025316,陕西摩美得气血和制药有限公司,陕西省咸阳市秦都区高新产业开发区汉仓南路1号,陕西摩美得气血和制药有限公司,陕西省咸阳市渭阳西路电子产业开发区高新一路,依据国家药监局《药品说明书适老化及无障碍改革试点工作方案》及《陕西省药品监督管理局关于开展药品说明书适老化及无障碍改革试点品种备案工作的通知》要求，按照《药品说明书（简化版）及药品说明书（大字版）编写指南》，将止血祛瘀明目片药品说明书设计为“纸质药品说明书（简化版+电子药品说明书（完整版）”格式，并在其药品说明书及包装盒上增加电子药品说明书二维码。,陕西省药品监督管理局,2024-05-07,已备案,详情
桂备2024016488,滴通鼻炎水,国药准字Z10983128,广西厚德药业有限公司,南宁市科园大道56号,广西厚德药业有限公司,南宁市科园大道56号,本品增加包装规格：每瓶12毫升，每盒1瓶。,广西壮族自治区药品监督管理局,2024-05-08,已备案,详情
黑备2024016398,蛤蚧定喘丸,国药准字Z23020840,黑龙江珍宝岛药业股份有限公司,黑龙江省鸡西市虎林市虎林镇红星街72号,哈尔滨珍宝制药有限公司,哈尔滨开发区哈平路集中区烟台一路8号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由哈尔滨中药四厂有限公司变更为哈尔滨珍宝制药有限公司;生产企业地址由哈尔滨市利民经济技术开发区南京路变更为哈尔滨开发区哈平路集中区烟台一路8号,黑龙江省药品监督管理局,2024-05-08,已备案,详情
鲁备2024015842,元胡止痛片,国药准字Z37020447,山东昊福药业集团制药有限公司,山东省微山县新河街北首,山东昊福药业集团制药有限公司,山东省微山县新河街北首,根据《国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）》对元胡止痛制剂说明书中的【不良反应】、【禁忌】和【注意事项】进行修订，标签根据说明书的有关内容一并修订，说明书和标签的其他内容与原批准内容一致。,山东省药品监督管理局,2024-05-08,已备案,详情
晋备2024013112,普瑞巴林胶囊,国药准字H20223958,亚宝药业太原制药有限公司,太原经济技术开发区大运路20号,亚宝药业太原制药有限公司,山西省太原经济技术开发区大运路20号,变更药品有效期：申请该药品有效期由24个月变更为36个月；同时，对变更有效期后的药品说明书备案,山西省药品监督管理局,2024-05-08,已备案,详情
晋备2024015578,大山楂丸,国药准字Z20204094,山西辅仁恒峰药业有限公司,山西省万荣县恒磁工业园区华康南路7-1号,山西辅仁恒峰药业有限公司,山西省万荣县恒磁工业园区华康南路7-1号,申请说明书及包装标签备案：现增加包装规格：9g×10丸/袋，商标：佳越堂，对说明书及包装标签进行备案。,山西省药品监督管理局,2024-05-08,已备案,详情
Y浙备2024015509,左氧氟沙星（供注射用）,Y20190000118,无,无,浙江朗华制药有限公司,浙江省化学原料药基地临海园区,根据国家药品监督管理局规定，本品执行标准由“YBY63232020”变更为“《中国药典》2020年版二部和YBY63232020”。其中“含量限度、比旋度、酸碱度、溶液的澄清度、吸光度、有关物质1、有关物质2（右氧氟沙星）、残留溶剂、水分、含氟量、细菌内毒素、微生物限度”照YBY63232020执行，其他照《中国药典》2020年版二部执行，并对标签进行相应修订。,浙江省药品监督管理局,2024-05-08,已备案,详情
黑备2024015544,注射用双黄连(冻干),国药准字Z20063433,黑龙江省松花江医药科技有限公司,黑龙江省鸡西市虎林市动力街68号三楼302,黑龙江省松花江医药科技有限公司,黑龙江省鸡西市虎林市动力街68号,变更“注射用双黄连（冻干）”上市许可持有人注册地址由黑龙江省哈尔滨市松北区科技创新城创新创业广场12号楼世茂大道66号517室变更为黑龙江省鸡西市虎林市动力街68号三楼302。,黑龙江省药品监督管理局,2024-05-08,2024年05月14日，撤销备案,详情
滇备2024016122,普乐安片,国药准字Z53020081,楚雄老拨云堂药业有限公司,云南省楚雄经济技术开发区医药工业园,楚雄老拨云堂药业有限公司,云南省楚雄经济技术开发区医药工业园,普乐安片说明书及标签备案：普乐安片新增包装规格：口服固体药用高密度聚乙烯瓶包装。每瓶装48片。【商标】项新增贴牌商标为“樟帮”。非处方药说明书、标签按照国家药品监督管理局公布的普乐安片OTC中药说明书范本及国家药监局关于修订复方金银花颗粒和普乐安制剂说明书的公告（2024年第28号）修订。,云南省药品监督管理局,2024-05-07,已备案,详情
冀备2024016090,阿卡波糖片,国药准字H20203314,石药集团欧意药业有限公司,石家庄经济技术开发区扬子路88号,石药集团欧意药业有限公司,石家庄经济技术开发区扬子路88号,申请备案本品原料药供应商增加“丽珠集团新北江制药股份有限公司”。我公司对申报资料的真实性、准确性、完整性负责，并将持续性关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-05-07,已备案,详情
滇备2024015514,普乐安片,国药准字Z53020081,楚雄老拨云堂药业有限公司,云南省楚雄经济技术开发区医药工业园,楚雄老拨云堂药业有限公司,云南省楚雄经济技术开发区医药工业园,普乐安片说明书及标签备案：口服固体药用高密度聚乙烯瓶包装。每瓶装60片;口服固体药用高密度聚乙烯瓶包装。每瓶装180片。非处方药说明书、标签【不良反应】、【禁忌】、【注意事项】按照国家药监局关于修订复方金银花颗粒和普乐安制剂说明书的公告（2024年第28号）修订。,云南省药品监督管理局,2024-05-07,已备案,详情
浙备2024015990,非洛地平缓释片,国药准字H20233022,浙江华海药业股份有限公司,浙江省临海市汛桥,浙江华海药业股份有限公司,浙江省临海市汛桥,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），作为参与试点的药品上市许可持有人对非洛地平缓释片的说明书进行相应的修订。修订内容为：提供纸质药品说明书（简化版），并在纸质药品说明书（简化版）上设计一个可获得电子药品说明书（完整版）的二维码。,浙江省药品监督管理局,2024-05-08,已备案,详情
吉备2024016298,葡萄糖注射液,H22023072,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000768，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：易折式塑料输液容器用聚丙烯组合盖（包含易折式、双易折式））包装的葡萄糖注射液（国药准字H22023072）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-05-08,已备案,详情
川备2024012601,利巴韦林注射液,国药准字H19993142,成都倍特药业股份有限公司,成都高新区和祥三街263号,成都倍特药业股份有限公司,成都市双流西南航空港经济开发区空港四路1166号,该品种原料药供应商在广东肇庆星湖生物科技股份有限公司星湖生化制药厂、四川仁安药业有限责任公司基础上增加浙江诚意药业股份有限公司，新增供应商原料药利巴韦林登记号为Y20190008948，登记状态为A。,四川省药品监督管理局,2024-05-08,已备案,详情
桂备2024016488,滴通鼻炎水,国药准字Z10983128,广西厚德药业有限公司,南宁市科园大道56号,广西厚德药业有限公司,南宁市科园大道56号,本品增加包装规格：每瓶12毫升，每盒1瓶。,广西壮族自治区药品监督管理局,2024-05-08,已备案,详情
黑备2024016398,蛤蚧定喘丸,国药准字Z23020840,黑龙江珍宝岛药业股份有限公司,黑龙江省鸡西市虎林市虎林镇红星街72号,哈尔滨珍宝制药有限公司,哈尔滨开发区哈平路集中区烟台一路8号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由哈尔滨中药四厂有限公司变更为哈尔滨珍宝制药有限公司;生产企业地址由哈尔滨市利民经济技术开发区南京路变更为哈尔滨开发区哈平路集中区烟台一路8号,黑龙江省药品监督管理局,2024-05-08,已备案,详情
鲁备2024015842,元胡止痛片,国药准字Z37020447,山东昊福药业集团制药有限公司,山东省微山县新河街北首,山东昊福药业集团制药有限公司,山东省微山县新河街北首,根据《国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）》对元胡止痛制剂说明书中的【不良反应】、【禁忌】和【注意事项】进行修订，标签根据说明书的有关内容一并修订，说明书和标签的其他内容与原批准内容一致。,山东省药品监督管理局,2024-05-08,已备案,详情
