备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
豫备2024015645,清热解毒口服液,国药准字Z20033139,河南太龙药业股份有限公司,郑州高新技术产业开发区金梭路8号,河南太龙药业股份有限公司,郑州高新技术产业开发区金梭路8号；河南省巩义市竹林镇,将“【执行标准】《中国药典》2020年版一部”修订为“【执行标准】《中国药典》2020年版第一增补本”。,河南省药品监督管理局,2024-05-09,已备案,详情
浙备2024015755,瑞舒伐他汀钙分散片,国药准字H20193125,浙江京新药业股份有限公司,浙江省新昌县羽林街道新昌大道东路800号,浙江京新药业股份有限公司,浙江省新昌县羽林街道新昌大道东路800号,本品有效期由24个月变更为36个月，并对说明书进行相应修订。,浙江省药品监督管理局,2024-05-08,已备案,详情
蒙备2024016391,紫蔻丸,国药准字Z15020773,内蒙古天奇中蒙制药股份有限公司,内蒙古自治区赤峰市红山区红山经济开发区3号,内蒙古天奇中蒙制药股份有限公司,内蒙古自治区赤峰市红山区红山经济开发区3号,根据国家药品监督管理局境内生产药品备案信息公示（备案号：蒙备2024012718），申请紫蔻丸“药品包装用铝箔/聚氯乙烯固体药用硬片泡罩包装，每丸重9克，每板装10丸，每盒装1板。”包装规格的说明书备案。修订内容如下：1.【有效期】修改为36个月。 2.规范警示语增加“孕妇忌服”。 申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-05-08,已备案,详情
甘备2024016251,元胡止痛片,国药准字Z62021089,兰州佛慈（瑞诺欣）药业股份有限公司,甘肃省兰州新区嵩山路北段1139号西部药谷产业园,兰州佛慈（瑞诺欣）药业股份有限公司,甘肃省兰州新区嵩山路北段1139号西部药谷产业园16号厂房,按照国家食品药品监督管理局24号令等有关规定，申请元胡止痛片标签、说明书中的上市许可持有人、生产企业、包装规格由“兰州佛慈制药股份有限公司、兰州新区华山路2289号、24片/袋×10袋/盒”变更为“兰州佛慈（瑞诺欣）药业股份有限公司、甘肃省兰州新区嵩山路北段1139号西部药谷产业园16号厂房、24片/袋×50袋/中袋”，商标由“双鹿灵芝”变更为“佛慈、瑞诺欣”(详见标签说明书样稿)；根据国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号），申请对药用复合膜包装“24片/袋”元胡止痛片说明书中的不良反应、禁忌和注意事项进行统一修订。,甘肃省药品监督管理局,2024-05-08,已备案,详情
皖备2024016136,左氧氟沙星滴眼液,国药准字H20243616,安徽环球药业股份有限公司,安徽省蚌埠市黄山大道3809号,安徽环球药业股份有限公司,蚌埠市黄山大道3809号,将左氧氟沙星滴眼液药品有效期由18个月延长至24个月，同时对药品说明书中有效期进行修订。,安徽省药品监督管理局,2024-05-08,已备案,详情
Y鲁备2024015365,氢溴酸伏硫西汀,Y20210001276,无,无,山东锐顺药业有限公司,山东省泰安市高新区配天门大街3577号,本品的有效期由24个月变更为36个月，标签有效期项进行相应修订。,山东省药品监督管理局,2024-05-08,已备案,详情
吉备2024016664,葡萄糖注射液,H22023037,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000768，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：易折式塑料输液容器用聚丙烯组合盖（包含易折式、双易折式））包装的葡萄糖注射液（国药准字H22023037）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-05-09,已备案,详情
冀备2024016651,盐酸利多卡因胶浆（I）,国药准字H20065325,邯郸康业制药有限公司,邯郸开发区科技路1号；河北省邯郸市经济开发区美的路113号,邯郸康业制药有限公司,河北省邯郸市经济开发区美的路113号,备案本品原料药盐酸利多卡因供应商变更（增加原料供应商“新天地药业股份有限公司”）。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-05-09,已备案,详情
豫备2024015665,甲硝唑片,国药准字H41025068,南阳普康恒旺药业有限公司,河南省南阳市官庄工区化工产业集聚区天山路,南阳普康恒旺药业有限公司,河南省南阳市官庄工区化工产业集聚区天山路,变更甲硝唑片原料供应商，增加甲硝唑原料供应商：河北广祥制药有限公司,河南省药品监督管理局,2024-05-09,已备案,详情
冀备2024016673,葡萄糖酸钙注射液,国药准字H13021759,河北天成药业股份有限公司,沧州经济技术开发区金光大街18号,河北天成药业股份有限公司,沧州经济技术开发区兴业路51号,"申请备案本品葡萄糖酸钙原料药供应商变更（增加“浙江瑞邦药业股份有限公司”）信息。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-05-09,已备案,详情
晋备2024015941,胱氨酸片,国药准字H14023927,云鹏医药集团有限公司,山西省临汾市襄汾县医药工业园区云鹏大道19号,云鹏医药集团有限公司,山西襄汾医药工业园区云鹏大道19号,变更有效期：申请该品种有效期由24个月变更为36个月，同时，对变更有效期后的说明书备案。,山西省药品监督管理局,2024-05-09,已备案,详情
川备2024007172,注射用阿奇霉素,国药准字H20066168,峨眉山通惠制药有限公司,峨眉山市加工仓储物流园通惠路,峨眉山通惠制药有限公司,峨眉山市加工仓储物流园通惠路,申请在浙江国邦药业有限公司基础上增加PLIVA Croatia Ltd.为注射用阿奇霉素原料药供应商，备案登记号：Y20190009959，登记状态标识：A。,四川省药品监督管理局,2024-05-09,已备案,详情
闽备2024000102,替米沙坦片,国药准字H20041896,万全万特制药（厦门）有限公司,厦门市海沧区新阳工业区阳泰路6号,万全万特制药（厦门）有限公司,厦门市海沧区新阳工业区阳泰路6号,已批再注册长期未生产的品种申请恢复生产。,福建省药品监督管理局,2024-05-09,已备案,详情
琼备2024014928,注射用头孢呋辛钠,国药准字H20067360 国药准字H20067358 国药准字H20067359,海南广升誉制药有限公司,海南省海口市保税区南海大道100号美国工业村3号厂房一层3-6号,"海南广升誉制药有限公司,深圳信立泰药业股份有限公司","海口市金盘工业开发区美国工业村3号,深圳市宝安区西乡镇凤凰岗华宝工业区1号",注射用头孢呋辛钠在海口市金盘工业开发区美国工业村3号生产场地上变更制剂生产工艺：（1）变更铝盖的消毒方式及消毒后存放时限；（2）变更瓶灭菌温度、网带速度和灭菌后存放时限；（3）变更分装速度和分装时限；（4）增加一台H-烘箱（RXH-A，用于铝盖消毒）；（5）脉动真空灭菌器（XG1.GWX-0. 36B）变更为H-烘箱（RXH-A型）。,海南省药品监督管理局,2024-05-09,已备案,详情
桂备2024016339,小儿化痰止咳颗粒,国药准字Z45020813,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"10、国家药品监督管理部门规定统一按要求补充完善说明书的变更；
11、根据药品说明书内容变更标签相应内容；
 根据销售的需求变更药品包装版面，按《药品说明书和标签管理规定(局令第24号)》、《关于印发非处方药说明书规范细则的通知》{国食药监注[2006]540号}、《关于公布非处方药说明书范本的通知》{国食药监注[2007]54号}和国家药监局关于修订小儿化痰止咳制剂药品说明书的公告（2022年第24号），对包装规格为双向拉伸聚丙烯/真空镀铝流延聚丙烯药品包装用复合膜袋装，5克×10小袋的药品说明书、标签进行修订，并参照包装批件桂备202300011号的说明书、标签样稿编写修订说明。
一、说明书
1、【不良反应】由“可见恶心、呕吐。”变更为“监测数据显示，小儿化痰止咳制剂有呕吐、恶心、腹泻、腹痛、皮疹、瘙痒、多汗、头晕、头痛、过敏反应等不良反应报告。”；
2、【禁忌】由“高血压、动脉硬化、心绞痛、甲状腺功能亢进等患者禁用。”变更为“高血压、动脉硬化、心绞痛、甲状腺功能亢进等患者禁用，对本品及所含成份过敏者禁用。”
3、【注意事项】由“1.忌食辛辣、生冷、油腻食物。2.婴儿及糖尿病患儿应在医师指导下服用。3.心脏病患儿慎用。脾虚易腹泻者慎服。4.本品含盐酸麻黄碱。运动员慎用；青光眼患者应在医师指导下使用；服用后如有头晕、头痛、心动过速、多汗等症状应咨询医师或药师。5.本品为祛痰、止咳的中西药复方制剂，适用于小儿肺热咳嗽轻症。6.不能过量服用，可引起严重的恶心呕吐。7.服药3天症状无缓解，应去医院就诊。8.严格按照用法用量服用，本品不宜长期服用。9.对本品过敏者禁用，过敏体质者慎用。10.本品性状发生改变时禁止使用。11.儿童必须在成人监护下使用。12.请将本品放在儿童不能接触的地方。13.如正在使用其他药品，使用本品前请咨询医师或药师。”变更为“1.忌食辛辣、生冷、油腻食物。2.婴儿应在医师指导下使用。3.肝病、肾病、糖尿病患者应在医师指导下服用。4.心脏病患儿慎用。脾虚易腹泻者慎服。5.本品含盐酸麻黄碱。运动员慎用；青光眼患者应在医师指导下使用；服用后如有头晕、头痛、心动过速、多汗等症状应咨询医师或药师。6.本品为祛痰、止咳的中西药复方制剂，适用于小儿肺热咳嗽轻症。7.严格按照用法用量服用，不能过量服用。8.本品不宜长期服用，服药3天症状无缓解，应去医院就诊。9.过敏体质者慎用。10.本品性状发生改变时禁止使用。11.儿童必须在成人监护下使用。12.请将本品放在儿童不能接触的地方。13.如正在使用其他药品，使用本品前请咨询医师或药师。”；
4、其余文字内容与桂备202300011号说明书样稿一致，图案式样详见申请表附件盒子背面说明书样稿。
二、标签
（一）复合膜
1、文字版面有调整，文字内容与桂备202300011号的复合膜样稿一致，图案式样详见申请表附件复合膜样稿。
（二）盒子
1、文字版面有调整，文字内容与桂备202300011号的盒子样稿一致，图案式样详见申请表附件盒子样稿。",广西壮族自治区药品监督管理局,2024-05-09,已备案,详情
黔备2024015618,镇咳宁滴丸,国药准字Z20050038,贵州黄果树立爽药业有限公司,贵州省贵阳市云岩区市北路455号,贵州黄果树立爽药业有限公司,贵州省贵阳市云岩区市北路455号,"1：按《药品补充申请批准通知书》（受理号：CYZB2301740）的要求变更说明书中安全性内容；
2：根据说明书内容变更标签相应内容；
3：说明书和标签中【包装】项下原为聚丙烯塑料瓶装，修改为规范名称“口服固体药用聚丙烯瓶装”。",贵州省药品监督管理局,2024-05-09,已备案,详情
晋备2024015940,格列齐特缓释片,国药准字H20113209,云鹏医药集团有限公司,山西省临汾市襄汾县医药工业园区云鹏大道19号,云鹏医药集团有限公司,山西襄汾医药工业园区云鹏大道19号,变更包装材料和容器：格列齐特缓释片在原包装规格：30片/板，2板/盒的基础上，申请增加30片/板/盒、24片/板/盒、24片/板，2板/盒包装规格。同时，对变更后的包装标签、说明书备案。,山西省药品监督管理局,2024-05-09,已备案,详情
鲁备2024015965,头孢克洛胶囊,国药准字H10930008,山东淄博新达制药有限公司,淄博高新区鲁泰大道1号,山东淄博新达制药有限公司,淄博高新区鲁泰大道1号,本品有效期由18个月延长至24个月，说明书和包装标签按规定修订；本品说明书及包装标签中增加“通过一致性评价”标识，其余项按批准内容执行。,山东省药品监督管理局,2024-05-09,已备案,详情
川备2024013120,注射用甲磺酸加贝酯,国药准字H20093269,峨眉山通惠制药有限公司,峨眉山市加工仓储物流园通惠路,峨眉山通惠制药有限公司,峨眉山市加工仓储物流园通惠路,本品的有效期由18个月延长至24个月，说明书和包装标签相应作出修订。,四川省药品监督管理局,2024-05-09,已备案,详情
苏备2024017329,洛莫司汀胶囊,国药准字H32021377,南京制药厂有限公司,南京经济开发区新港大道26号,南京制药厂有限公司,南京经济技术开发区新港大道26号综合制剂车间固体抗肿瘤制剂线,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由南京经济技术开发区新港大道26号变更为南京经济技术开发区新港大道26号综合制剂车间固体抗肿瘤制剂线,江苏省药品监督管理局,2024-05-09,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
沪备2024017048,诺氟沙星胶囊,国药准字H31021388,上海市闵行区紫东路176号,上海市闵行区紫东路176号,上海衡山药业有限公司,上海市闵行区紫东路176号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由上海市闵行区江川路3777号变更为上海市闵行区紫东路176号,上海市药品监督管理局,2024-05-09,已备案,详情
苏备2024017328,盐酸吉西他滨,Y20190008888,/,/,连云港杰瑞药业有限公司,"连云港市振华路18号原料药车间（101）盐酸吉西他滨生产线,连云港市先锋路9号原料药车间（501）合成区生产线1与D级洁净区生产线1","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由连云港市振华路18号变更为连云港市振华路18号原料药车间（101）盐酸吉西他滨生产线,连云港市先锋路9号原料药车间（501）合成区生产线1与D级洁净区生产线1",江苏省药品监督管理局,2024-05-09,已备案,详情
沪备2024017046,非诺贝特片,国药准字H31021556,上海市闵行区紫东路176号,上海市闵行区紫东路176号,上海衡山药业有限公司,上海市闵行区紫东路176号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由上海市闵行区江川路3777号变更为上海市闵行区紫东路176号,上海市药品监督管理局,2024-05-09,已备案,详情
吉备2024016303,葡萄糖注射液,H20033349,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000768，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：易折式塑料输液容器用聚丙烯组合盖（包含易折式、双易折式）)包装的葡萄糖注射液（国药准字H20033349）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-05-09,已备案,详情
浙备2024014776,开塞露(含甘油),国药准字H20093130,浙江景岳堂药业有限公司,浙江省绍兴市柯桥区钱清镇凤仪村,浙江景岳堂药业有限公司,浙江省绍兴市柯桥区钱清镇凤仪村,最小销售包装上直接印有药品说明书（简化版），并在药品说明书（简化版）上设计一个可获得电子说明书(完整版)的二维码。,浙江省药品监督管理局,2024-05-09,已备案,详情
皖备2024015885,乳果糖口服溶液,国药准字H20243601,福元药业有限公司,安徽省宣城市经济技术开发区,福元药业有限公司,安徽省宣城市经济技术开发区,"（1）根据《国家食品药品监督管理局关于安尔眠胶囊等36种药品转换为非处方药的通知（国食药监注[2012]322号）》，乳果糖口服溶液为双跨品种（甲类非处方药），我公司拟根据公告增加乳果糖口服溶液非处方药说明书及标签。（2）按照《总局关于仿制药质量和疗效一致性评价工作有关事项的公告》(2017年第100号)的相关要求，在乳果糖口服溶液处方药和非处方药说明书及标签中增加""通过一致性评价""标识。",安徽省药品监督管理局,2024-05-09,已备案,详情
粤备2024015807,氟马西尼注射液,国药准字H20243371,广州瑞尔医药科技有限公司,广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层601-603单元,四川美大康佳乐药业有限公司,成都高新区西部园区西芯大道15号,在本品说明书、标签上增加“仿制药一致性评价”标识。,广东省药品监督管理局,2024-05-09,已备案,详情
粤备2024015809,氟马西尼注射液,国药准字H20243370,广州瑞尔医药科技有限公司,广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层601-603单元,四川美大康佳乐药业有限公司,成都高新区西部园区西芯大道15号,氟马西尼注射液（5ml:0.5mg）有效期由18个月变更为24个月。,广东省药品监督管理局,2024-05-09,已备案,详情
鄂备2024016772,盐酸吗啉胍滴眼液,国药准字H42022741,湖北康正药业有限公司,湖北省安陆市东城经济开发区发展二路88号,湖北康正药业有限公司,湖北省安陆市东城经济开发区发展二路88号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省孝感安陆市河西金泉路88号变更为湖北省安陆市东城经济开发区发展二路88号,湖北省药品监督管理局,2024-05-09,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
粤备2024015811,氟马西尼注射液,国药准字H20243371,广州瑞尔医药科技有限公司,广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层601-603单元,四川美大康佳乐药业有限公司,成都高新区西部园区西芯大道15号,氟马西尼注射液（10ml:1.0mg）有效期由18个月变更为24个月。,广东省药品监督管理局,2024-05-09,已备案,详情
鄂备2024016773,滴眼用利福平,国药准字H42022739,湖北康正药业有限公司,湖北省安陆市东城经济开发区发展二路88号,湖北康正药业有限公司,湖北省安陆市东城经济开发区发展二路88号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省孝感安陆市河西金泉路88号变更为湖北省安陆市东城经济开发区发展二路88号,湖北省药品监督管理局,2024-05-09,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
赣备2024015970,强力枇杷露,国药准字Z36021126,江西盛翔制药有限公司,江西省上饶市横峰县兴安工业园区E2号,江西盛翔制药有限公司,江西省横峰县兴安工业园E2号,申请我公司强力枇杷露（国药准字Z36021126）拟增加聚酯/铝/流延聚丙烯口服液体药用复合膜袋包装，同时增加“每袋装15毫升，每盒装10袋”的包装规格，并对说明书和包装标签作相应修订。,江西省药品监督管理局,2024-05-09,已备案,详情
陕备2024016357,元胡止痛片,国药准字Z61021291,西安博爱制药有限责任公司,西安市高新区科技路50号金桥国际广场B座30705室,西安博爱制药有限责任公司,陕西省华阴市华山镇,申请修订元胡止痛片说明书、标签、外盒【不良反应】，【禁忌】，【注意事项】项下内容。,陕西省药品监督管理局,2024-05-09,已备案,详情
赣备2024016364,附子理中丸,国药准字Z36021767,江西药都樟树制药有限公司,江西省樟树市福城工业园区,江西药都樟树制药有限公司,生产地址一：江西省樟树市福城工业园区；生产地址二：江西省樟树市仁和路36号,生产场地变更。具体变更：在生产地址“江西省樟树市福城工业园区”基础上增加“江西省樟树市仁和路36号”的生产地址，药品说明书、标签相应内容同步进行备案。由于本品长期未生产及变更生产场地，暂不得生产上市。按相关技术指导原则要求进行研究、评估和必要的验证，依法经批准或备案后方可上市销售。,江西省药品监督管理局,2024-05-09,已备案,详情
鲁备2024015642,注射用单硝酸异山梨酯等4个品种,国药准字H20052300,山东新时代药业有限公司,山东费县北外环路1号,山东新时代药业有限公司,山东费县北外环路1号,注射用单硝酸异山梨酯等4个产品在现生产地址“12车间（A03单体）冻干粉针剂生产线”的基础上新增“12车间A33冻干粉针剂生产线”。具体品种为：注射用单硝酸异山梨酯（国药准字H20052300）、注射用单硝酸异山梨酯（国药准字H20080270）、注射用唑来膦酸（国药准字H20041979）、注射用甲磺酸罗哌卡因（国药准字H20090298）。除注射用单硝酸异山梨酯（国药准字H20052300）外其他品规在变更生产场地过程中若发生工艺参数等中等或重大变更，将按照相应规定进行备案申请或补充申请。,山东省药品监督管理局,2024-05-09,已备案,详情
鄂备2024016768,盐酸洛美沙星滴眼液,国药准字H20083287,湖北康正药业有限公司,湖北省安陆市东城经济开发区发展二路88号,湖北康正药业有限公司,湖北省安陆市东城经济开发区发展二路88号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省孝感安陆市河西金泉路88号变更为湖北省安陆市东城经济开发区发展二路88号,湖北省药品监督管理局,2024-05-09,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
吉备2024016300,葡萄糖注射液,H22023070,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000768，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：易折式塑料输液容器用聚丙烯组合盖（包含易折式、双易折式））包装的葡萄糖注射液（国药准字H22023070）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-05-09,已备案,详情
吉备2024016254,注射用糜蛋白酶,国药准字H22023481,吉林省辉南长龙生化药业股份有限公司,吉林省辉南县朝阳镇北山街31号,吉林省辉南长龙生化药业股份有限公司,辉南经济开发区医药产业园,变更涉及的品种为注射用糜蛋白酶（药品批准文号：国药准字H22023481），申请将制剂中所用辅料右旋糖酐20溶液的浓度由20%变更为6%（每支制剂中所用右旋糖酐20辅料的处方量不变），同时将右旋糖酐20溶液的灭菌参数由121℃、60分钟变更为121℃、30分钟”，其他内容无变更。,吉林省药品监督管理局,2024-05-09,已备案,详情
鄂备2024016770,依诺沙星滴眼液,国药准字H20083277,湖北康正药业有限公司,湖北省安陆市东城经济开发区发展二路88号,湖北康正药业有限公司,湖北省安陆市东城经济开发区发展二路88号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省孝感安陆市河西金泉路88号变更为湖北省安陆市东城经济开发区发展二路88号,湖北省药品监督管理局,2024-05-09,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024016544,注射用甘草酸二铵,国药准字H20051346,浙江金华康恩贝生物制药有限公司,浙江省金华市金衢路288号,浙江金华康恩贝生物制药有限公司,浙江省金华市金衢路288号,根据国家药品监督管理局《关于修订甘草酸二铵制剂说明书的公告》（2021年第107号）要求：修订说明书中【不良反应】、【注意事项】、【老年用药】、【药物相互作用】项内容，同时对包装标签作相应修订 。,浙江省药品监督管理局,2024-05-09,已备案,详情
冀备2024016343,盐酸米那普仑片,国药准字H20243552,河北龙海药业有限公司,石家庄经济技术开发区塔西大街6号,河北龙海药业有限公司,石家庄经济技术开发区塔西大街6号,申请备案本品说明书和标签上添加“通过一致性评价”标识。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-05-09,已备案,详情
吉备2024016299,葡萄糖注射液,H22023071,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000768，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：易折式塑料输液容器用聚丙烯组合盖（包含易折式、双易折式））包装的葡萄糖注射液（国药准字H22023071）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-05-09,已备案,详情
晋备2024015940,格列齐特缓释片,国药准字H20113209,云鹏医药集团有限公司,山西省临汾市襄汾县医药工业园区云鹏大道19号,云鹏医药集团有限公司,山西襄汾医药工业园区云鹏大道19号,变更包装材料和容器：格列齐特缓释片在原包装规格：30片/板，2板/盒的基础上，申请增加30片/板/盒、24片/板/盒、24片/板，2板/盒包装规格。同时，对变更后的包装标签、说明书备案。,山西省药品监督管理局,2024-05-09,已备案,详情
鲁备2024015965,头孢克洛胶囊,国药准字H10930008,山东淄博新达制药有限公司,淄博高新区鲁泰大道1号,山东淄博新达制药有限公司,淄博高新区鲁泰大道1号,本品有效期由18个月延长至24个月，说明书和包装标签按规定修订；本品说明书及包装标签中增加“通过一致性评价”标识，其余项按批准内容执行。,山东省药品监督管理局,2024-05-09,已备案,详情
吉备2024016665,注射用赖氨匹林,国药准字H20247087,吉林敖东洮南药业股份有限公司,吉林省洮南经济开发区兴业路2999号,吉林敖东洮南药业股份有限公司,吉林省洮南经济开发区兴业路2999号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及国家药品监督管理局药品补充申请批准通知书（通知书编号：2024B01878）相关规定变更中硼硅玻璃管制注射剂瓶、注射用无菌粉末用卤化丁基橡胶塞（溴化）和抗生素瓶用铝塑组合盖，10瓶/盒药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-05-09,已备案,详情
豫备2024015916,呋塞米注射液,国药准字H34020774,百正药业股份有限公司,许昌市东城区许由东路3888号,百正药业股份有限公司,许昌市东城区许由东路3888号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由安徽国森药业有限公司变更为百正药业股份有限公司；生产地址由合肥市长江西路669号变更为许昌市东城区许由东路3888号。同时新增国内生产药品制剂呋塞米注射液的原料药呋塞米供应商：辽源市百康药业有限责任公司。,河南省药品监督管理局,2024-05-09,已备案,详情
桂备2024015486,罗汉果止咳糖浆,国药准字Z45022204,广西大力神制药股份有限公司,灵山县灵城镇海岩路99号,广西大力神制药股份有限公司,灵山县灵城镇海岩路99号,变更有效期，由“18个月”变更“24个月”。,广西壮族自治区药品监督管理局,2024-05-09,已备案,详情
桂备2024014947,复方甘草片,国药准字H45020332,桂林南药股份有限公司,桂林市七里店路43号,桂林南药股份有限公司,桂林市七里店路43号,变更复方甘草片生产场地关联的生产工艺变更：1、变更前处理和制粒总混工序所使用的主要生产设备及不影响制剂关键质量属性的工艺参数；2、变更制剂中间体生产过程控制限度，但不降低制剂的质量控制水平。,广西壮族自治区药品监督管理局,2024-05-09,已备案,详情
粤备2024015789,盐酸罗哌卡因注射液,国药准字H20233821,广州一品红制药有限公司,广州市经济技术开发区东区东博路6号,"广州市联瑞制药有限公司,成都百裕制药股份有限公司","广州市南沙区万顷沙镇同发路2号,成都市温江区安贤路433号",本品增加生产场地：广州市联瑞制药有限公司，生产地址：广州市南沙区万顷沙镇同发路2号。关联变更生产设备，变更安瓿瓶的清洗及灭菌工艺参数，变更配液搅拌转速，变更除菌过滤后药液完成灌封时限，变更灭菌装载方式、检漏方法；增加生产批量：5万支/批。,广东省药品监督管理局,2024-05-09,已备案,详情
桂备2024016336,蛇胆川贝液,国药准字Z45021023,广西维威制药有限公司,南宁市防城港路10号,广西维威制药有限公司,南宁市防城港路10号,"1、新增加蛇胆川贝液“每袋装10毫升，10毫升×9袋/盒”的包装规格。
2、重新修订蛇胆川贝液“每袋装10毫升，10毫升×9袋/盒”包装规格的药品说明书。
3、新设计蛇胆川贝液“每袋装10毫升，10毫升×9袋/盒”包装规格的内包装标签和中盒。
4、注册商标为“葫芦世家”。",广西壮族自治区药品监督管理局,2024-05-09,已备案,详情
豫备2024015702,玉屏风口服液,国药准字Z41022311,河南金鸿堂制药有限公司,河南省长垣市宏力大道与纬十路交叉口,河南金鸿堂制药有限公司,河南省长垣市宏力大道与纬十路交叉口,根据国家药品监督管理局《国家药监局关于修订玉屏风制剂说明书的公告》（2024年第42号），修订玉屏风口服液说明书。修订不良反应、禁忌、注意事项。,河南省药品监督管理局,2024-05-09,已备案,详情
琼备2024016542,注射用头孢美唑钠,国药准字H20103677 国药准字H20103678,海南全星制药有限公司,海南省海口市保税区A06-2,海南全星制药有限公司,海南省海口市保税区A06-2,增加“沧州四星玻璃股份有限公司”为注射用头孢美唑钠中硼硅玻璃管制注射剂瓶供应商。,海南省药品监督管理局,2024-05-09,已备案,详情
Y浙备2024015510,奥氮平,Y20180000359,无,无,浙江朗华制药有限公司,浙江省化学原料药基地临海园区,"根据国家药品监督管理局规定，本品执行标准由“YBY64182020”变更为“《中国药典》2020年版第一增补本和YBY64182020”。其中“鉴别（UV）、有关物质、残留溶剂（甲醇、三乙胺、N,N-二甲基甲酰胺和二甲基亚砜）”照YBY64182020执行，其他照《中国药典》2020年版第一增补本执行，同时对包装标签进行相应修订。",浙江省药品监督管理局,2024-05-09,已备案,详情
鄂备2024016650,加味益母草膏,国药准字Z42021348,李时珍医药集团有限公司,湖北省蕲春县本草纲目生物科技园区,李时珍医药集团有限公司,湖北省蕲春县本草纲目生物科技园区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北蕲春本草纲目生物科技园区变更为湖北省蕲春县本草纲目生物科技园区,湖北省药品监督管理局,2024-05-09,已备案,详情
