备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
渝备2024002175,注射用哌拉西林钠,国药准字H20234547,福安药业集团庆余堂制药有限公司,重庆市渝北区黄杨路2号,福安药业集团庆余堂制药有限公司,重庆市长寿区化南一路1号,延长药品有效期至24个月,重庆市药品监督管理局,2024-01-23,已备案,详情
冀备2024003011,曲克芦丁口服溶液,国药准字H13024143,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,申请备案本品药品上市许可持有人名称及生产企业名称变更(变为”河北金牛药业科技有限公司“)。此变更不涉及持有人主体变更和药品生产场地变更，申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-01-23,已备案,详情
辽备2024002160,注射用甲泼尼龙琥珀酸钠,国药准字H20133233,辽宁海思科制药有限公司,兴城市曹庄工业园区,辽宁海思科制药有限公司,辽宁省兴城市曹庄工业园区,注射用甲泼尼龙琥珀酸钠所用原料药琥珀酸甲泼尼龙在辽宁海思科制药有限公司基础上增加津药药业股份有限公司。,辽宁省药品监督管理局,2024-01-23,已备案,详情
辽备2024003008,气滞胃痛颗粒,国药准字Z21021522,本溪国家中成药工程技术研究中心有限公司,本溪市溪湖区石桥子金桥路93栋,辽宁华润本溪三药有限公司,辽宁省本溪经济技术开发区医药园区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。,辽宁省药品监督管理局,2024-01-23,已备案,详情
浙备2024002578,泮托拉唑钠肠溶胶囊,国药准字H20010032,杭州中美华东制药有限公司,杭州市莫干山路866号祥符桥,杭州中美华东制药有限公司,杭州市莫干山路866号祥符桥,泮托拉唑钠肠溶胶囊（规格：按C16H15F2N3O4S计40mg）的有效期由“12个月”变更为“24个月”，同时对药品说明书作相应修订。,浙江省药品监督管理局,2024-01-23,已备案,详情
吉备2024003038,甲磺酸伊马替尼片,国药准字H20213417,国药一心制药有限公司,长春双阳经济开发区怡心路111号,国药一心制药有限公司,长春双阳经济开发区怡心路111号,变更生产场地：增加甲磺酸伊马替尼片(规格0.4g）生产地址为“长春双阳经济开发区怡心路111号，口服制剂车间，固体制剂生产线，片剂（甲磺酸伊马替尼片0.4g，批准文号：国药准字H20213417）”进行备案。,吉林省药品监督管理局,2024-01-23,已备案,详情
浙备2024002010,拉考沙胺片,国药准字H20234659,浙江华海药业股份有限公司,浙江省临海市汛桥,浙江华海药业股份有限公司,浙江省临海市汛桥,本品有效期由18个月变更为24个月，并对说明书作相应修订。,浙江省药品监督管理局,2024-01-23,已备案,详情
桂备2024002464,蛤蚧大补丸（胶囊）,国药准字Z20053853,广西玉林制药集团有限责任公司,玉林市城站路1号,广西玉林制药集团有限责任公司,广西玉林市城站路1号,申请增加蛤蚧大补丸（胶囊）10粒×1板的包装规格，并进行说明书和包装标签备案。,广西壮族自治区药品监督管理局,2024-01-23,已备案,详情
Y辽备2024002182,普瑞巴林,Y20210000638,无,无,东北制药集团股份有限公司,沈阳经济技术开发区昆明湖街8号,原料药普瑞巴林有效期由24个月延长至36个月，不涉及生产工艺、质量标准、直接接触药品的包装材料和容器、储藏条件的变更，不涉及说明书和包装标签内容变更。,辽宁省药品监督管理局,2024-01-23,已备案,详情
吉备2024002705,甲钴胺片,国药准字H20233571,惠升生物制药股份有限公司,吉林省梅河口市爱民东大街1088号,吉林四环澳康药业有限公司,吉林省龙井工业集中区,根据《药品注册管理办法》（局令第27号）及临床使用情况，增加药品包装规格：聚氯乙烯/聚偏二氯乙烯固体药用复合硬片、药用铝箔包装，12片/板×2板/袋×1袋/盒 、10片/板×3板/袋×2袋/盒 、10片/板×3板/袋×1袋/盒 、10片/板×2板/袋×2袋/盒，并对说明书中的包装规格做相应修改。同时根据《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-01-23,已备案,详情
冀备2024002921,大山楂颗粒,国药准字Z13021690,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,申请备案本品药品上市许可持有人名称及生产企业名称变更(变为”河北金牛药业科技有限公司“)。此变更不涉及持有人主体变更和药品生产场地变更，申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-01-23,已备案,详情
冀备2024002870,清降片,国药准字Z13021697,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,申请备案本品药品上市许可持有人名称及生产企业名称变更(变为”河北金牛药业科技有限公司“)。此变更不涉及持有人主体变更和药品生产场地变更，申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-01-23,已备案,详情
京备2024000617,舒更葡糖钠注射液,国药准字H20234504,北京泰德制药股份有限公司,北京市北京经济技术开发区荣京东街8号,北京泰德制药股份有限公司,北京市北京经济技术开发区荣京东街8号,"北京泰德制药股份有限公司舒更葡糖钠注射液（规格：2ml:200mg（按舒更葡糖钠活性实体与单-羟基舒更葡糖钠活性实体的总量计），批准文号：国药准字H20234504），有效期由“12个月”延长至“18个月”,修订质量标准、说明书中的有效期为“18个月”。同时根据“凡纳入与原研药可相互替代药品目录即《中国上市药品目录集》的仿制药可使用‘通过一致性评价’标识”，在药品说明书和标签中使用“通过一致性评价”标识。",北京市药品监督管理局,2024-01-23,已备案,详情
浙备2024002011,拉考沙胺片,国药准字H20234660,浙江华海药业股份有限公司,浙江省临海市汛桥,浙江华海药业股份有限公司,浙江省临海市汛桥,本品有效期由18个月变更为24个月，并对说明书作相应修订。,浙江省药品监督管理局,2024-01-23,已备案,详情
苏备2024002315,奥美拉唑碳酸氢钠干混悬剂(Ⅰ),国药准字H20213132,南京海纳医药科技股份有限公司,南京市鼓楼区新模范马路5号科技创新大楼A座15层,南京海纳制药有限公司,南京市江北新区科创大道18号,南京海纳医药科技股份有限公司于2023年5月25日进行注册地址描述变更，并取得营业执照，同时于2023年6月28日完成生产许可证注册地址变更，取得变更后的《药品生产许可证》。注册地址由“南京市鼓楼区新模范马路5号15层”变更为“南京市鼓楼区新模范马路5号科技创新大楼A座15层”注册地址未发生实质性变更，仅描述更为详细。,江苏省药品监督管理局,2024-01-23,已备案,详情
滇备2024002053,普乐安片,国药准字Z53020081,楚雄老拨云堂药业有限公司,云南省楚雄经济技术开发区医药工业园,楚雄老拨云堂药业有限公司,云南省楚雄经济技术开发区医药工业园,普乐安片说明书及标签备案：普乐安片，口服固体药用高密度聚乙烯瓶包装。每瓶装60片；口服固体药用高密度聚乙烯瓶包装。每瓶装180片。非处方药说明书、标签、小盒【功能主治】、【用法用量】现按照国家药品监督管理局公布的普乐安片OTC中药说明书范本进行印制。,云南省药品监督管理局,2024-01-23,已备案,详情
湘备2024002082,蒲地蓝消炎片,国药准字Z20083384,江右制药（常德）有限公司,湖南省常德市安乡县工业园区,湖南华纳大药厂股份有限公司,湖南浏阳生物医药园区；浏阳经济技术开发区健康大道南路5号.,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》 (2023年第142号）要求，采用试点方式三，对蒲地蓝消炎片纸质药品说明书（简化版）和电子药品说明书（完整版）备案。,湖南省药品监督管理局,2024-01-23,已备案,详情
辽备2024003012,银杏叶片,国药准字Z20054975,锦州福寿堂医药科技有限公司,辽宁省锦州市凌河区文兴里8-37号,锦州福寿堂医药科技有限公司,辽宁省锦州市凌海市大业乡程广村,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由广东广发制药有限公司变更为锦州福寿堂医药科技有限公司;生产企业地址由广东省东莞市石碣镇崇焕中路银河路段变更为辽宁省锦州市凌海市大业乡程广村,辽宁省药品监督管理局,2024-01-23,已备案,详情
琼备2024002624,克拉霉素分散片,国药准字H20053723,海南煦沃药业有限公司,海南省海口市国家高新技术产业开发区美安三街新药产业创新园3号楼306室,哈尔滨市龙生北药生物工程股份有限公司,哈尔滨高新技术产业开发区迎宾路集中区太湖北街15号,上市许可持有人地址由“海南省海口市国家高新技术产业开发区美安生态科技新城美安三街新创制产业创新园一期项目3号楼3层306号”变更为“海南省海口市国家高新技术产业开发区美安三街新药产业创新园3号楼306室”。,海南省药品监督管理局,2024-01-23,已备案,详情
苏备2024002417,替莫唑胺胶囊,国药准字H20234746,江苏联环药业股份有限公司,江苏省扬州市扬州生物健康产业园健康一路9号,淄博万杰制药有限公司,淄博市博山经济技术开发区,根据质量标准YBH20312023制定了稳定性考察方案，稳定性数据结果符合方案要求，现将替莫唑胺胶囊（20mg）有效期由18个月变更为24个月。,江苏省药品监督管理局,2024-01-23,2024年04月09日，撤销备案,详情
鲁备2024002060,风寒感冒颗粒,国药准字Z20073311,山东孔府制药有限公司,山东省曲阜市裕隆路37号,山东孔府制药有限公司,山东省曲阜市裕隆路37号,依据《国家药监局关于修订风寒感冒颗粒、穿心莲注射液药品说明书的公告》（2023年第139号）对本品说明书中【警示语】、【不良反应】、【禁 忌】、【注意事项】项进行修订，标签根据说明书中的有关内容一并修订。说明书和标签的其他内容与原批准内容一致。,山东省药品监督管理局,2024-01-23,已备案,详情
冀备2024002920,杏仁止咳合剂,国药准字Z13022213,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,申请备案本品药品上市许可持有人名称及生产企业名称变更(变为”河北金牛药业科技有限公司“)。此变更不涉及持有人主体变更和药品生产场地变更，申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-01-23,已备案,详情
冀备2024002870,清降片,国药准字Z13021697,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,申请备案本品药品上市许可持有人名称及生产企业名称变更(变为”河北金牛药业科技有限公司“)。此变更不涉及持有人主体变更和药品生产场地变更，申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-01-23,已备案,详情
苏备2024002415,替莫唑胺胶囊,国药准字H20234745,江苏联环药业股份有限公司,江苏省扬州市扬州生物健康产业园健康一路9号,淄博万杰制药有限公司,淄博市博山经济技术开发区,根据质量标准YBH20312023制定了稳定性考察方案，稳定性数据结果符合方案要求，现将替莫唑胺胶囊（100mg）有效期由18个月变更为24个月。,江苏省药品监督管理局,2024-01-23,2024年04月09日，撤销备案,详情
皖备2024002138,注射用阿莫西林钠克拉维酸钾,国药准字H20059374,海南卫康制药（潜山）有限公司,安徽省安庆市潜山经济开发区丹霞路0008号,海南卫康制药（潜山）有限公司,安徽省安庆市潜山经济开发区丹霞路0008号,我公司产品注射用阿莫西林钠克拉维酸钾产品此次备案内容为：现因公司发展需要，增加1组直接接触药品的包材组合：新增玻瓶供应商为重庆正川永成医药材料有限公司，登记号：B20190007572，备案状态为A；新增胶塞供应商为湖北华强科技股份有限公司，登记号：B20190006251，备案状态为A。,安徽省药品监督管理局,2024-01-23,已备案,详情
冀备2024002903,半夏糖浆,国药准字Z13022331,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,申请备案本品药品上市许可持有人名称及生产企业名称变更(变为”河北金牛药业科技有限公司“)。此变更不涉及持有人主体变更和药品生产场地变更，申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-01-23,已备案,详情
陕备2024002485,珍菊降压片,国药准字Z20013211,陕西恒诚制药有限公司,陕西省宝鸡市凤翔区城关镇西关,陕西恒诚制药有限公司,陕西省宝鸡市凤翔区城关镇西关,"1. 改变药品生产地址名称：由“宝鸡市凤翔县西关”变更为“陕西省宝鸡市凤翔区城关镇西关”。
2. 质量标准升级，“规格”项由“0.226g/片”变更为“每片含盐酸可乐定0.03mg，氢氯噻嗪5mg，芦丁20mg。”。",陕西省药品监督管理局,2024-01-23,已备案,详情
鲁备2024002136,地舒单抗注射液,国药准字S20220033,山东博安生物技术股份有限公司,山东省烟台市高新区科技大道39号,山东博安生物技术股份有限公司,山东省烟台市高新区纬一路8号,本品新增原液一车间2000L原液生产规模，原液部分参数进行相应修订。制剂生产线不变，制剂批量及部分参数进行相应变更。原液及制剂的制造及检定规程进行相应修订。,山东省药品监督管理局,2024-01-23,已备案,详情
吉备2024002511,注射用烟酰胺,国药准字H20040131,吉林津升制药有限公司,吉林省梅河口市梧桐路1688号,吉林津升制药有限公司,吉林省梅河口市梧桐路1688号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及国家药品监督管理局药品补充申请批准通知书（通知书编号：2023B06315）相关规定变更玻璃管制注射剂瓶/丁基胶塞，50mg×10支/盒药品说明书，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责说明书内容的真实性与合法性。,吉林省药品监督管理局,2024-01-23,已备案,详情
苏备2024002310,注射用左亚叶酸,国药准字H20220020,南京海纳医药科技股份有限公司,南京市鼓楼区新模范马路5号15层,南京海纳制药有限公司,南京市江北新区科创大道18号,南京海纳医药科技股份有限公司于2023年5月25日进行注册地址描述变更，并取得营业执照，同时于2023年6月28日完成生产许可证注册地址变更，取得变更后的《药品生产许可证》。注册地址由“南京市鼓楼区新模范马路5号15层”变更为“南京市鼓楼区新模范马路5号科技创新大楼A座15层”注册地址未发生实质性变更，仅描述更为详细。,江苏省药品监督管理局,2024-01-23,已备案,详情
冀备2024003028,龙蛾酒,国药准字Z13022362,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,申请备案本品药品上市许可持有人名称及生产企业名称变更(变为”河北金牛药业科技有限公司“)。此变更不涉及持有人主体变更和药品生产场地变更，申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-01-23,已备案,详情
川备2024000968,抗凝血用枸橼酸钠溶液（曾用名：枸橼酸钠抗凝剂）,国药准字H20058914,四川南格尔生物科技有限公司,简阳市东溪镇奎星路28号,四川南格尔生物科技有限公司,简阳市东溪镇奎星路28号：大容量注射剂，小容量注射剂***,产品说明书和标签上药品通用名称由枸橼酸钠抗凝剂变更为抗凝血用枸橼酸钠溶液，枸橼酸钠抗凝剂作为曾用名使用。,四川省药品监督管理局,2024-01-23,已备案,详情
浙备2024002011,拉考沙胺片,国药准字H20234660,浙江华海药业股份有限公司,浙江省临海市汛桥,浙江华海药业股份有限公司,浙江省临海市汛桥,本品有效期由18个月变更为24个月，并对说明书作相应修订。,浙江省药品监督管理局,2024-01-23,已备案,详情
苏备2024002314,奥美拉唑碳酸氢钠干混悬剂（Ⅱ）,国药准字H20213131,南京海纳医药科技股份有限公司,南京市鼓楼区新模范马路5号科技创新大楼A座15层,南京海纳制药有限公司,南京市江北新区科创大道18号,南京海纳医药科技股份有限公司于2023年5月25日进行注册地址描述变更，并取得营业执照，同时于2023年6月28日完成生产许可证注册地址变更，取得变更后的《药品生产许可证》。注册地址由“南京市鼓楼区新模范马路5号15层”变更为“南京市鼓楼区新模范马路5号科技创新大楼A座15层”注册地址未发生实质性变更，仅描述更为详细。,江苏省药品监督管理局,2024-01-23,已备案,详情
鲁备2024002014,人纤维蛋白原,国药准字S20170007,山东泰邦生物制品有限公司,山东省泰安市高新区龙泉路5666号,山东泰邦生物制品有限公司,山东省泰安市高新区龙泉路5666号,将人纤维蛋白原制造及检定规程（YBS00182017）附录2：灭菌注射用水检定标准“保存、运输及有效期”中“有效期36个月”变更为“有效期48个月”。,山东省药品监督管理局,2024-01-23,已备案,详情
浙备2024001927,格列齐特片(Ⅱ),国药准字H19983058,浙江京新药业股份有限公司,浙江省新昌县羽林街道新昌大道东路800号,浙江京新药业股份有限公司,浙江省新昌县羽林街道新昌大道东路800号,1、新增本品所用原料药（格列齐特）的供应商；2、新增原料药内控质量标准。,浙江省药品监督管理局,2024-01-23,已备案,详情
浙备2024001234,生脉饮(党参方、低糖),国药准字Z20025633,正大青春宝药业有限公司,浙江省湖州市德清莫干山国家高新区青春路88号（阜溪）,正大青春宝药业有限公司,湖州市德清莫干山国家高新区青春路88号（阜溪）,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），作为第一批参与试点的药品上市许可持有人对生脉饮（党参方、低糖）的说明书进行相应的修订。修订内容为：在纸质说明书（完整版）上，增加一个可获得电子说明书(完整版)的二维码。,浙江省药品监督管理局,2024-01-23,已备案,详情
川备2024000417,抗凝血用枸橼酸钠溶液（曾用名：枸橼酸钠抗凝剂）,国药准字H20046067,四川南格尔生物科技有限公司,简阳市东溪镇奎星路28号,四川南格尔生物科技有限公司,简阳市东溪镇奎星路28号,产品说明书和标签上药品通用名称由枸橼酸钠抗凝剂变更为抗凝血用枸橼酸钠溶液，枸橼酸钠抗凝剂作为曾用名使用。,四川省药品监督管理局,2024-01-23,已备案,详情
桂备2024002458,银蒲解毒片,国药准字Z10910046,广西玉林制药集团有限责任公司,玉林市城站路1号,广西玉林制药集团有限责任公司,广西玉林市城站路1号,银蒲解毒片处方药说明书的【有效期】由24个月变更为36个月，同时对纸盒内容进行调整。,广西壮族自治区药品监督管理局,2024-01-23,已备案,详情
Y粤备2024002571,阿哌沙班,Y20180001160,无,无,乳源东阳光药业有限公司,广东省韶关市乳源瑶族自治县乳城镇侯公渡龙船湾下坝开发区,阿哌沙班中间体YL01制备步骤粗品纯化过程回流搅拌温度控制方式变更。,广东省药品监督管理局,2024-01-23,已备案,详情
冀备2024002976,宁嗽露,国药准字Z13021696,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,申请备案本品药品上市许可持有人名称及生产企业名称变更(变为”河北金牛药业科技有限公司“)。此变更不涉及持有人主体变更和药品生产场地变更，申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-01-23,已备案,详情
浙备2024001766,双氯芬酸钠气雾剂,国药准字H20163058,浙江苏可安药业有限公司,浙江省杭州市钱塘区前进街道长福杭路829号,浙江苏可安药业有限公司,浙江省杭州市钱塘区前进街道长福杭路829号,增加包装规格：铝质喷雾罐及药用气雾剂阀门。每盒1瓶，每瓶70克。并根据《药品说明书和标签管理规定》修改产品说明书和标签。,浙江省药品监督管理局,2024-01-23,2024年02月05日，撤销备案,详情
渝备2024002379,人血白蛋白,国药准字S20191001,华兰生物工程重庆有限公司,重庆市涪陵区鹤凤大道66号,华兰生物工程重庆有限公司,重庆市涪陵区鹤凤大道66号,变更生产工艺（调整“半成品配制”生产工序）和新增半成品配制罐。,重庆市药品监督管理局,2024-01-23,已备案,详情
冀备2024002991,对乙酰氨基酚栓,国药准字H13022582,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,河北金牛原大药业科技有限公司,定州经济开发区金牛路1号,申请备案本品药品上市许可持有人名称及生产企业名称变更(变为”河北金牛药业科技有限公司“)。此变更不涉及持有人主体变更和药品生产场地变更，申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-01-23,已备案,详情
湘备2024002268,血塞通分散片,国药准字Z20050014,湖南一格制药有限公司,湘潭市雨湖区北二环路1689号,湖南一格制药有限公司,湖南省湘潭市雨湖区北二环路1689号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》 (2023年第142号)要求，采用试点方式三，对血塞通分散片纸质药品说明书（简化版）和电子药品说明书（完整版）备案。,湖南省药品监督管理局,2024-01-23,已备案,详情
辽备2024002907,环泊酚注射液,国药准字H20200013,辽宁海思科制药有限公司,兴城市曹庄工业园区,辽宁海思科制药有限公司,辽宁省沈阳市浑南区文溯街66号,本品有效期由18个月延长至24个月，说明书和包装标签按规定修订。,辽宁省药品监督管理局,2024-01-23,已备案,详情
鲁备2024002059,风寒感冒颗粒,国药准字Z37020235,山东孔府制药有限公司,山东省曲阜市裕隆路37号,山东孔府制药有限公司,山东省曲阜市裕隆路37号,依据《国家药监局关于修订风寒感冒颗粒、穿心莲注射液药品说明书的公告》（2023年第139号）对本品说明书中【警示语】、【不良反应】、【禁 忌】、【注意事项】项进行修订，标签根据说明书中的有关内容一并修订。说明书和标签的其他内容与原批准内容一致。,山东省药品监督管理局,2024-01-23,已备案,详情
浙备2024001911,利巴韦林片,国药准字H10940109,百善科技（湖州）有限公司,浙江省湖州市王母山路1800号2号楼4层南402室-2,浙江浙北药业有限公司,浙江省德清县乾元镇三里塘,申请利巴韦林片（规格0.2g)增加原料药利巴韦林供应商：湖北益泰药业股份有限公司，登记号：Y20190002596，登记状态：A。,浙江省药品监督管理局,2024-01-23,已备案,详情
川备2024000962,抗凝血用枸橼酸钠溶液（曾用名：枸橼酸钠抗凝剂）,国药准字H20058913,四川南格尔生物科技有限公司,简阳市东溪镇奎星路28号,四川南格尔生物科技有限公司,简阳市东溪镇奎星路28号：大容量注射剂，小容量注射剂***,产品说明书和标签上药品通用名称由枸橼酸钠抗凝剂变更为抗凝血用枸橼酸钠溶液，枸橼酸钠抗凝剂作为曾用名使用。,四川省药品监督管理局,2024-01-23,已备案,详情
Y浙备2024001610,葡萄糖酸锌,Y20210000598,无,无,浙江瑞邦药业股份有限公司,浙江省温州市温州经济技术开发区滨海十路578号,本品有效期由24个月变更为36个月，质量标准作相应修订。,浙江省药品监督管理局,2024-01-23,已备案,详情
皖备2024002139,注射用阿莫西林钠克拉维酸钾,国药准字H20059375,海南卫康制药（潜山）有限公司,安徽省安庆市潜山经济开发区丹霞路0008号,海南卫康制药（潜山）有限公司,安徽省安庆市潜山经济开发区丹霞路0008号,我公司产品注射用阿莫西林钠克拉维酸钾产品此次备案内容为：现因公司发展需要，新增玻瓶供应商为凯盛君恒有限公司，登记号：B20200000847，备案状态为A。,安徽省药品监督管理局,2024-01-23,已备案,详情
浙备2024002384,盐酸特比萘芬喷雾剂,国药准字H20163114,浙江苏可安药业有限公司,浙江省杭州市钱塘区前进街道长福杭路829号,浙江苏可安药业有限公司,浙江省杭州市钱塘区前进街道长福杭路829号,增加包装规格：外用液体药用聚酯瓶及聚丙烯喷雾剂泵，50毫升/瓶，每盒装1瓶。并根据《药品说明书和标签管理规定》对修改产品说明书和标签。,浙江省药品监督管理局,2024-01-23,2024年02月05日，撤销备案,详情
苏备2024002023,甘草酸二铵注射液,国药准字H10940190,正大天晴药业集团股份有限公司,江苏省连云港市郁州南路369号,正大天晴药业集团股份有限公司,江苏省连云港市郁州南路369号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品检漏机变更设备，检漏原理由色水法变更为高压放电法。,江苏省药品监督管理局,2024-01-23,已备案,详情
冀备2024002932,牛黄清热胶囊,国药准字Z20003042,河北御芝林药业有限公司,河北省邢台市南和区工业园区邢临路638号,河北御芝林药业有限公司,河北省邢台市南和区工业园区邢临路638号,"备案药品上市许可持有人注册地址和生产企业地址名称变更（均变为“河北省邢台市南和区工业园区邢临路638号”），此申请不涉及生产场地的实质变更。申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-01-24,已备案,详情
冀备2024002930,双黄消炎片,国药准字Z20063846,河北御芝林药业有限公司,河北省邢台市南和区工业园区邢临路638号,河北御芝林药业有限公司,河北省邢台市南和区工业园区邢临路638号,"备案药品上市许可持有人注册地址和生产企业地址名称变更（均变为“河北省邢台市南和区工业园区邢临路638号”），此申请不涉及生产场地的实质变更。申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-01-24,已备案,详情
吉备2024003004,丹参川芎嗪注射液,国药准字H22026448,吉林四长制药有限公司,吉林省梅河口市珠江路北段,吉林四长制药有限公司,吉林省梅河口市珠江路北段,申请对使用“玻璃安瓿”装的丹参川芎嗪注射液（国药准字H22026448）检漏方式由色水检漏变更为高压放电捡漏进行备案，企业对申报真实性和合法性负责。,吉林省药品监督管理局,2024-01-24,已备案,详情
豫备2024002282,炎宁胶囊,国药准字Z20060338,河南福森药业有限公司,河南省淅川县金河开发区,河南福森药业有限公司,河南省淅川县金河开发区（新厂区）,炎宁胶囊生产地址由“河南省淅川县金河开发区”变更为“河南省淅川县金河开发区（新厂区）”。同时对说明书及标签中的生产地址进行修改，由“河南省淅川县金河开发区”修改为“河南省淅川县金河开发区（新厂区）”。,河南省药品监督管理局,2024-01-24,已备案,详情
滇备2024003067,他达拉非片,国药准字H20233198,云南先施药业有限公司,云南省昆明市五华区普吉路495号附1号云南理想药品配送中心2号仓库6层601、602号,湖南九典制药股份有限公司,长沙市浏阳经济技术开发区健康大道1号,本品有效期由“24个月”变更为“36个月”。,云南省药品监督管理局,2024-01-24,已备案,详情
浙备2024001234,生脉饮(党参方、低糖),国药准字Z20025633,正大青春宝药业有限公司,浙江省湖州市德清莫干山国家高新区青春路88号（阜溪）,正大青春宝药业有限公司,湖州市德清莫干山国家高新区青春路88号（阜溪）,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），作为第一批参与试点的药品上市许可持有人对生脉饮（党参方、低糖）的说明书进行相应的修订。修订内容为：在纸质说明书（完整版）上，增加一个可获得电子说明书(完整版)的二维码。,浙江省药品监督管理局,2024-01-23,已备案,详情
川备2024000417,抗凝血用枸橼酸钠溶液（曾用名：枸橼酸钠抗凝剂）,国药准字H20046067,四川南格尔生物科技有限公司,简阳市东溪镇奎星路28号,四川南格尔生物科技有限公司,简阳市东溪镇奎星路28号,产品说明书和标签上药品通用名称由枸橼酸钠抗凝剂变更为抗凝血用枸橼酸钠溶液，枸橼酸钠抗凝剂作为曾用名使用。,四川省药品监督管理局,2024-01-23,已备案,详情
桂备2024002458,银蒲解毒片,国药准字Z10910046,广西玉林制药集团有限责任公司,玉林市城站路1号,广西玉林制药集团有限责任公司,广西玉林市城站路1号,银蒲解毒片处方药说明书的【有效期】由24个月变更为36个月，同时对纸盒内容进行调整。,广西壮族自治区药品监督管理局,2024-01-23,已备案,详情
苏备2024001837,谷维素片,国药准字H32023637,江苏鹏鹞药业有限公司,宜兴环科园茶泉路10号,江苏鹏鹞药业有限公司,宜兴市茶泉路10号,"根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品原料药“谷维素”在“浙江得乐康食品股份有限公司”的供应商基础上增加“Oryza Oil & Fat Chemical Co.,Ltd.”供应商，仅用于“口服固体药用高密度聚乙烯瓶”包装形式的谷维素片，有效期36个月。",江苏省药品监督管理局,2024-01-23,已备案,详情
皖备2024002454,盐酸司来吉兰片,国药准字H20234721,安徽贝克生物制药有限公司,安徽省合肥市高新技术开发区红枫路30号,安徽贝克生物制药有限公司,合肥市高新技术开发区红枫路30号,按照《关于仿制药质量和疗效一致性评价工作有关事项的公告》（2017年第100号）要求，在该品种说明书及标签中增加通过仿制药质量和疗效一致性评价标识。,安徽省药品监督管理局,2024-01-23,已备案,详情
