备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
吉备2024013454,吡拉西坦注射液,国药准字H20243247,吉林省辉南长龙生化药业股份有限公司,吉林省辉南县朝阳镇北山街31号,吉林省辉南长龙生化药业股份有限公司,辉南经济开发区医药产业园,申请对使用中硼硅玻璃安瓿包装的吡拉西坦注射液（国药准字H20243247）有效期由18个月延长至24个月进行备案。企业对申报材料真实性和合法性负责，并于备案公示后对该药品说明书和标签中有效期项做相应修改。,吉林省药品监督管理局,2024-04-17,已备案,详情
蒙备2024013303,蟾龙定喘合剂,国药准字Z15021152,内蒙古仁泽药业有限公司,内蒙古自治区乌兰察布市集宁区新华街118号,内蒙古仁泽药业有限公司,内蒙古自治区乌兰察布市集宁区新华街118号,申请增加蟾龙定喘合剂“钠钙玻璃管制口服液体瓶，10ml/支×9支/盒”的包装规格，并对说明书、标签及包装重新备案。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-04-17,已备案,详情
蒙备2024013633,健脾五味丸,国药准字Z15020421,内蒙古蒙药股份有限公司,通辽经济技术开发区辽河大街西段,内蒙古蒙药股份有限公司,通辽经济技术开发区辽河大街西段,依据国家药品标准补充颁布件（批件号：2023B048），申请变更健脾五味丸口服固体药用高密度聚乙烯瓶75粒×1瓶/盒的说明书标签及包装标签。具体变更如下：说明书（1）【包装】变更为“口服固体药用高密度聚乙烯瓶，每瓶装75粒，每盒装1瓶。”（2）【执行标准】增加“国家药品标准补充颁布件批件号:2023B048”。瓶签：（1）删除“功能精炼”，增加汉语拼音。（2）规范警示用语。（3）删除“请按药品说明书服用”。盒：（1）【执行标准】增加“国家药品标准补充颁布件批件号:2023B048”。（2）删除：“功能精炼”。详见包装标签修订说明及说明书标签修订说明。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-04-17,已备案,详情
浙备2024011555,伏格列波糖片,国药准字H20233909,浙江海翔药业股份有限公司,浙江省台州市椒江区外沙支路100号,浙江海翔药业股份有限公司,浙江省台州市椒江区外沙支路100号,根据批准的说明书和 《药品说明书和标签管理规定》（局令第24号），对新增包装规格10片/板×2板/袋×1袋/盒的包装标签进行了修订。,浙江省药品监督管理局,2024-04-17,已备案,详情
鲁备2024012801,依诺肝素钠注射液,国药准字H20173386,东营天东制药有限公司,东营市东营区南二路1236号,东营天东制药有限公司,东营市东营区南二路1236号,申请将依诺肝素钠注射液（规格： 0.6ml：6000AXaIU）配液处方总量在30L/批（5万支/批）基础上增加120L/批（20万支/批），批量增加后需同时变更与无菌保障水平相关的步骤的生产时间：配液开始到过滤完成时间由不超过11h变更为不超过24h，灌装开始至灌装完成时间由不超过9.5h变更为不超过24h。,山东省药品监督管理局,2024-04-17,已备案,详情
苏备2024013181,左奥硝唑氯化钠注射液,国药准字H20090295,南京圣和药业股份有限公司,南京经济技术开发区惠中路9号,南京圣和药业股份有限公司,南京经济技术开发区惠中路9号,根据国家药监局 国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），将左奥硝唑氯化钠注射液钠钙玻璃输液瓶产品执行标准由“《中国药典》2020年版二部，【检查】项下 pH 值、有关物质按YBH01442016 执行”变更为“《中国药典》2020年版第一增补本，【检查】项下pH、有关物质按YBH01442016 执行”。,江苏省药品监督管理局,2024-04-17,已备案,详情
青备2024011041,十五味萝蒂明目片,国药准字Z20080614,国药普兰特（青海）药业有限公司,西宁市经济技术开发区东新路2号,国药普兰特（青海）药业有限公司,西宁市经济技术开发区东新路2号,上市许可持有人名称和生产企业名称由“青海普兰特药业有限公司”更改：“国药普兰特（青海）药业有限公司”。在说明书中：上市许可持有人名称和生产企业名称修订为“国药普兰特（青海）药业有限公司”；说明书修订日期由2020年12月23日修订为：以备案通过日期为准。在药品包装标签中：上市许可持有人名称和生产企业名称修订为“国药普兰特（青海）药业有限公司”。,青海省药品监督管理局,2024-04-17,已备案,详情
桂备2024012776,清感穿心莲片,国药准字Z45022295,广西邦琪药业集团有限公司,钦州市皇马工业园,广西邦琪药业集团有限公司,钦州市钦北区大井工业园,"根据国家药品监督管理局《药品说明书和标签管理规定》（局令第24号）及国家药品监督管总局药品补充申请批准通知书（2023B04379）有关规定，对药品说明书、包装标签内容进行修订：
1、药品标准由“部颁中药成方制剂第十九册；WS3-B-3685-98”修订为“国家药品监督管理局药品注册标准；标准编号：YBZ00432023”；性状由“本品为糖衣片，除去包衣后显暗绿色；味苦”修订为“本品为薄膜衣片，除去包衣后显暗绿色；味苦”；规格由“每片重0.5g”变更为“每片重0.52g（相当于饮片1g）”；有效期修订为18个月。
2、每盒装12片的包装底色由“绿色及拼音字母图案”修订为“绿色、白色”式样。
3、每盒装12片的纸箱体积由“600×425×445mm“修订为“600×525×445mm”。
除此之外，其余相关内容（材质）不变。",广西壮族自治区药品监督管理局,2024-04-17,已备案,详情
宁备2024010953,补中益气丸(水丸),国药准字Z64020098,宁夏启元国药有限公司,银川市金凤区宁安大街85号,宁夏启元国药有限公司,宁夏银川市金凤区宁安大街85号,根据《药品说明书和标签管理规定》《关于印发非处方药说明书规范细则的通知》及附件的有关规定，修订本品说明书：新增包装规格“6克/袋×6袋/盒”和“6克/袋×8袋/盒”。【包装】项由“药用复合膜包装，6克/袋×10袋/盒”修订为“药用复合膜包装，（1）6克/袋×6袋/盒（2）6克/袋×8袋/盒（3）6克/袋×10袋/盒”；同时，根据说明书内容修订药品包装标签相应内容。,宁夏回族自治区药品监督管理局,2024-04-18,已备案,详情
黑备2024013661,清淋颗粒,国药准字Z23021148,黑龙江乌苏里江制药有限公司哈尔滨分公司,哈尔滨开发区哈平路集中区渤海路39号,黑龙江乌苏里江制药有限公司哈尔滨分公司,哈尔滨开发区哈平路集中区渤海路39号,变更“清淋颗粒”有效期，有效期由“24个月”延长至“36个月”。,黑龙江省药品监督管理局,2024-04-18,已备案,详情
滇备2024013745,牛黄解毒片,国药准字Z53020239,云南云龙制药股份有限公司,中国（云南）自由贸易试验区昆明片区经开区阿拉街道办昌宏社区经宏路5号,云南云龙制药股份有限公司,中国（云南）自由贸易试验区昆明片区经开区阿拉街道办昌宏社区经宏路5号,"1.牛黄解毒片（12片×2板/盒×500盒）药品说明书中【执行标准】项内容由“《中国药典》2020年版一部”变更为“《中国药典》2020年版第一增补本”。
2.牛黄解毒片（12片×2板/盒×500盒）药品包装标签中【执行标准】项内容由“《中国药典》2020年版一部”变更为“《中国药典》2020年版第一增补本”。",云南省药品监督管理局,2024-04-18,已备案,详情
冀备2024013748,注射用青霉素钠,国药准字H13020656,华北制药股份有限公司,石家庄市和平东路388号,华北制药股份有限公司,石家庄市和平东路388号,申请备案本品原料药供应商增加石药集团中诺药业（石家庄）有限公司，生产场地增加粉针二车间8楼8-2线，制剂批量增加18.2万瓶（±20%）。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-04-18,已备案,详情
粤备2024013580,托珠单抗注射液,国药准字S20230003,百奥泰生物制药股份有限公司,广州高新技术产业开发区科学城开源大道11号A6栋第五层,百奥泰生物制药股份有限公司,广州市黄埔区永和经济开发区摇田河大街155号,1. 内包材橡胶塞质量标准及检测方法变更。2. 内包材铝盖质量标准变更。,广东省药品监督管理局,2024-04-18,已备案,详情
沪备2024013828,辅酶Q10胶囊,国药准字H19999170,上海衡山药业有限公司,上海市闵行区紫东路176号,上海衡山药业有限公司,上海市闵行区紫东路176号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由上海市闵行区江川路3777号变更为上海市闵行区紫东路176号,上海市药品监督管理局,2024-04-18,已备案,详情
桂备2024013712,正骨水,国药准字Z45021659,广西玉林制药集团有限责任公司,玉林市城站路1号,广西玉林制药集团有限责任公司,广西玉林市城站路1号,正骨水（处方药）50ml申请变更包装式样，增加中华老字号标识。,广西壮族自治区药品监督管理局,2024-04-18,已备案,详情
赣备2024011412,强力枇杷露,国药准字Z20153064,江西远东药业股份有限公司,江西省鹰潭市贵溪市经济开发区320国道17号,江西远东药业股份有限公司,江西省鹰潭市贵溪市经济开发区320国道17号,在口服液体药用聚酯瓶瓶：每瓶装150毫升，每盒装1瓶的包装规格基础上增加口服液体药用聚酯瓶：每瓶装240毫升，每盒装1瓶的包装规格，并进行说明书和包装标签备案,江西省药品监督管理局,2024-04-18,已备案,详情
沪备2024007284,辅酶Q10胶囊,国药准字H19999132,上海上药信谊药厂有限公司,中国（上海）自由贸易试验区新金桥路905号,上海上药信谊药厂有限公司,中国（上海）自由贸易试验区新金桥路905号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），新增本品电子药品说明书（完整版）。,上海市药品监督管理局,2024-04-18,已备案,详情
沪备2024013275,通脉颗粒,国药准字Z31020489,上海万仕诚药业有限公司,上海市金山区揽工路888号,上海万仕诚药业有限公司,上海市金山区揽工路888号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），新增本品说明书（大字版）。,上海市药品监督管理局,2024-04-18,已备案,详情
苏备2024013597,注射用艾司奥美拉唑钠,国药准字H20183474,南京海辰药业股份有限公司,南京经济技术开发区恒发路1号,南京海辰药业股份有限公司,南京经济技术开发区恒发路1号,"根据国家药监局国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号）的有关要求，本品注册标准由“YBH16832021”变更为""《中国药典》2020年版第一增补本，【鉴别】项执行注册标准（YBH16832021）中【鉴别】（2）、（3）项，【性状】、【检查】项中有关物质、R-对映体、水分、含量均匀度、可见异物、细菌内毒素、【含量测定】和【贮藏】项按YBH16832021执行""。",江苏省药品监督管理局,2024-04-18,已备案,详情
冀备2024013756,注射用青霉素钠,国药准字H13020655,华北制药股份有限公司,石家庄市和平东路388号,华北制药股份有限公司,石家庄市和平东路388号,申请备案本品原料药供应商增加石药集团中诺药业（石家庄）有限公司，生产场地增加粉针一车间8楼8-2线，制剂批量增加15.5万瓶（±20%）。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-04-18,已备案,详情
桂备2024012854,痔特佳片,国药准字Z45021940,广西迪泰制药股份有限公司,广西-东盟经济技术开发区宁武路3号,广西迪泰制药股份有限公司,广西-东盟经济技术开发区宁武路3号,"1、包装规格为：15片/板×3板/盒；
2、使用经授权的商标“豪克”；
3、重新设计药品说明书、包装标签的图案样式。",广西壮族自治区药品监督管理局,2024-04-18,已备案,详情
京备2024011262,小柴胡颗粒,国药准字Z19983128,北京亚东生物制药有限公司,北京市昌平区科技园区振兴路8号,"安国亚东生物制药有限公司,北京同仁堂科技发展股份有限公司制药厂","河北省保定市安国市义丰大路1号 ,北京市北京经济技术开发区东环北路5号；北京市通州区东永和屯村东201号1幢等6幢",根据《国家药监局关于小柴胡颗粒等3种药品转换为非处方药的公告（2023年第119号）》要求对小柴胡颗粒说明书【功能主治】、【注意事项】项下内容进行修订，并将说明书中“如有问题可与生产企业联系”变更为“如有问题可与药品上市许可持有人联系”。,北京市药品监督管理局,2024-04-18,已备案,详情
浙备2024013256,冻干甲型肝炎减毒活疫苗,国药准字S20000063,浙江普康生物技术股份有限公司,杭州市西湖区天目山路182号,浙江普康生物技术股份有限公司,杭州市滨江区浦沿街道滨康路587号,变更冻干进箱温度。,浙江省药品监督管理局,2024-04-18,已备案,详情
宁备2024010955,槟榔四消丸(水丸),国药准字Z64020106,宁夏启元国药有限公司,银川市金凤区宁安大街85号,宁夏启元国药有限公司,宁夏银川市金凤区宁安大街85号,根据《药品说明书和标签管理规定》《关于印发非处方药说明书规范细则的通知》及附件的有关规定，修订本品说明书：新增包装规格“6克/袋×6袋/盒”和“6克/袋×8袋/盒”。【包装】项由“药用复合膜包装，（1）6克/袋×10袋/盒 （2）6克/袋×12袋/盒”修订为“药用复合膜包装，（1）6克/袋×6袋/盒（2）6克/袋×8袋/盒（3）6克/袋×10袋/盒（4）6克/袋×12袋/盒。”；同时，根据说明书内容修订药品包装标签相应内容。,宁夏回族自治区药品监督管理局,2024-04-18,已备案,详情
晋备2024013203,异烟肼片,国药准字H34021587,云鹏医药集团有限公司,山西省临汾市襄汾县医药工业园区云鹏大道19号,云鹏医药集团有限公司,山西襄汾医药工业园区云鹏大道19号,变更有效期：申请该品种有效期由24个月变更为36个月，同时，对变更有效期后的药品说明书备案。,山西省药品监督管理局,2024-04-18,已备案,详情
粤备2024012668,贝伐珠单抗注射液,国药准字S20210045,百奥泰生物制药股份有限公司,广州高新技术产业开发区科学城开源大道11号A6栋第五层,百奥泰生物制药股份有限公司,广州市黄埔区永和经济开发区摇田河大街155号,原液下游生产过程使用的配制后离线储存溶液的储存容器变更。,广东省药品监督管理局,2024-04-18,已备案,详情
苏备2024013511,维生素D2软胶囊,国药准字H32023837,南京海鲸药业股份有限公司,南京市江北新区新科二路23号,南京海鲸药业股份有限公司,南京市江北新区新科二路23号,根据《关于发布药品说明书适老化及无障碍改革试点工作方案的公告 》（2023年第142号）要求，按照试点方式三和要求对（维生素D2软胶囊）说明书标签进行备案。同时根据国家药监局国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），将本品执行标准由“《中国药典》2020年版二部”变更为“《中国药典》2020年版第一增补本”。,江苏省药品监督管理局,2024-04-18,已备案,详情
桂备2024013460,双花草珊瑚含片,国药准字B20020423,广西昌弘制药有限公司,广西南宁市良庆区建业路68号,广西昌弘制药有限公司,广西南宁市良庆区建业路68号,"根据公司销售计划要求，修订双花草珊瑚含片每盒装24片包装规格标签，其的修订依据《药品说明书和标签管理规定》（局令第24号），以已备案的双花草珊瑚含片24片标签为修订蓝本。修订说明如下：
一、标签
1.纸盒个别图案进行更换；
2.药品通用名称及汉语拼音变更字体，其余文字内容未改变。
小盒标签样稿详见药品补充申请表附页。",广西壮族自治区药品监督管理局,2024-04-18,已备案,详情
甘备2024013246,氨咖黄敏胶囊,国药准字H62021109,丽彩甘肃西峰制药有限公司,甘肃省庆阳市西峰区北环路西段,丽彩甘肃西峰制药有限公司,甘肃省庆阳市西峰区北环路西段,备案申请事项：1、申请氨咖黄敏胶囊增加“铝塑泡罩，12粒/板×1板/盒”的包装规格; 2、药品说明书及包装标签使用 “丽彩”“乐天”商标。,甘肃省药品监督管理局,2024-04-18,已备案,详情
浙备2024013670,桑菊感冒片,国药准字Z20044341,太极集团浙江东方制药有限公司,浙江省绍兴市越城区卧龙路108号,太极集团浙江东方制药有限公司,浙江省绍兴市越城区卧龙路108号,因上市许可持有人地址和生产地址名称由“绍兴市卧龙路108号”修改为“浙江省绍兴市越城区卧龙路108号”（实际地址未变更），故对该产品的说明书、标签按《国家药品监督管理局令第24号》要求重新设计、备案。,浙江省药品监督管理局,2024-04-18,已备案,详情
沪备2024013614,布洛芬缓释胶囊,国药准字H31022720,上海信谊天平药业有限公司,上海市闵行区金都路4598号,上海信谊天平药业有限公司,上海市闵行区金都路4598号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），新增本品电子药品说明书（完整版）。,上海市药品监督管理局,2024-04-18,已备案,详情
沪备2024013607,酚氨咖敏片,国药准字H31022504,上海信谊天平药业有限公司,上海市闵行区金都路4598号,上海信谊天平药业有限公司,上海市闵行区金都路4598号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），新增本品电子药品说明书（完整版）。,上海市药品监督管理局,2024-04-18,已备案,详情
沪备2024013265,杞菊地黄丸,国药准字Z20013111,上海万仕诚药业有限公司,上海市金山区揽工路888号,上海万仕诚药业有限公司,上海市金山区揽工路888号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），新增本品说明书（大字版）。,上海市药品监督管理局,2024-04-18,已备案,详情
Y沪备2024013702,苯酚,国药准字H20173352和Y20190008897,无,无,上海万巷制药有限公司,上海市金山区华创路298号,将本品苯酚（国药准字H20173352）有效期由24个月至48个月。,上海市药品监督管理局,2024-04-18,已备案,详情
甘备2024011936,三黄片,国药准字Z62021230,兰州太宝制药有限公司,兰州市七里河区建西西路85号,兰州太宝制药有限公司,兰州市七里河区建西西路85号,按照原国家食品药品监督管理局24号令、《药品注册管理办法》（局令第27号）、《关于发布〈药品追溯码标识规范〉等2项信息化标准的公告》（2022年第50号）以及《国家药监局关于修订小儿咽扁颗粒等5种药品说明书的公告》（2021年第112号）等有关规定，对包装规格为“铝塑泡罩包装，15片/板×2板/盒”的三黄片药品说明书和包装标签进行变更，并在说明书、标签上增加上市许可持有人，说明书修订“【不良反应】、【禁忌】、【注意事项】”及更新“【执行标准】”内容，包装盒更新“药品追溯码”样式。该品种为长期未生产品种。,甘肃省药品监督管理局,2024-04-18,2024年05月11日，撤销备案,详情
沪备2024013832,尼群地平片,国药准字H31021387,上海衡山药业有限公司,上海市闵行区紫东路176号,上海衡山药业有限公司,上海市闵行区紫东路176号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由上海市闵行区江川路3777号变更为上海市闵行区紫东路176号,上海市药品监督管理局,2024-04-18,已备案,详情
桂备2024013606,麝香壮骨膏,国药准字Z45021784,桂林华润天和药业有限公司,桂林市伏和路1号,桂林华润天和药业有限公司,桂林市西城开发区鲁山工业小区,"1、申请变更麝香壮骨膏包装规格，在原有包装规格基础上新增麝香壮骨膏（直径3.0cm）7×1贴/袋/盒包装规格（每袋1贴、每盒7袋）。
2、申请对新增的麝香壮骨膏（直径3.0cm）7×1贴/袋/盒说明书、麝香壮骨膏（直径3.0cm）7×1贴/袋/盒内包装标签、麝香壮骨膏（直径3.0cm）7×1贴/袋/盒小包装标签进行备案，详见药品说明书及包装标签修订说明。",广西壮族自治区药品监督管理局,2024-04-18,已备案,详情
苏备2024013711,注射用头孢哌酮钠舒巴坦钠,国药准字H20059088,苏州东瑞制药有限公司,江苏省苏州吴中经济开发区民丰路268号,"苏州东瑞制药有限公司,华北制药河北华民药业有限责任公司","江苏省苏州吴中经济开发区天灵路22号,石家庄经济技术开发区海南路98号",根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品原料药头孢哌酮钠供应商在“苏州东瑞制药有限公司”、“珠海联邦制药股份有限公司”的基础上增加“华北制药河北华民药业有限责任公司”，原料药舒巴坦钠的供应商在“苏州东瑞制药有限公司”、“珠海联邦制药股份有限公司”的基础上增加“华北制药河北华民药业有限责任公司”。,江苏省药品监督管理局,2024-04-18,已备案,详情
苏备2024013601,注射用盐酸甲氯芬酯,国药准字H20064161,南京海辰药业股份有限公司,南京经济技术开发区恒发路1号,南京海辰药业股份有限公司,南京经济技术开发区恒发路1号,根据国家药监局国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号）的有关要求，将药品标准由原“《中国药典》2020年版二部”变更为“《中国药典》2020年版第一增补本”。本品长期未生产，恢复生产前需完成方法学研究验证。,江苏省药品监督管理局,2024-04-18,已备案,详情
桂备2024013740,甲苯咪唑咀嚼片,国药准字H45021042,广西白云山盈康药业有限公司,广西南宁市昆仑大道8-1号,广西白云山盈康药业有限公司,广西南宁市昆仑大道8-1号,"修改药品说明书，修改药品包装标签，变更药品包装规格。
【包装】项原“聚氯乙烯固体药用硬片/药品包装用铝箔包装。12片×1板/盒。”变更为“聚氯乙烯固体药用硬片/药品包装用铝箔包装。4片×2板/盒。”",广西壮族自治区药品监督管理局,2024-04-18,已备案,详情
苏备2024013508,盐酸羟甲唑啉喷雾剂,国药准字H20057401,南京海鲸药业股份有限公司,南京市江北新区新科二路23号,南京海鲸药业股份有限公司,南京市江北新区新科二路23号,根据国家药监局国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），将本品执行标准由“《中国药典》2020年版二部”变更为“《中国药典》2020年版第一增补本”。,江苏省药品监督管理局,2024-04-18,已备案,详情
粤备2024012667,贝伐珠单抗注射液,国药准字S20210044,百奥泰生物制药股份有限公司,广州高新技术产业开发区科学城开源大道11号A6栋第五层,百奥泰生物制药股份有限公司,广州市黄埔区永和经济开发区摇田河大街155号,原液下游生产过程使用的配制后离线储存溶液的储存容器变更。,广东省药品监督管理局,2024-04-18,已备案,详情
甘备2024008867,杞菊地黄胶囊,国药准字Z20003203,兰州佛慈（瑞诺欣）药业股份有限公司,甘肃省兰州新区嵩山路北段1139号西部药谷产业园,兰州佛慈（瑞诺欣）药业股份有限公司,甘肃省兰州新区嵩山路北段1139号西部药谷产业园16号厂房,按照原国家食品药品监督管理局24号令等有关规定，增加杞菊地黄胶囊的包装规格为：“60粒/瓶×1瓶/盒”及上市许可持有人。并对包装规格为“60粒/瓶×1瓶/盒”的包装标签和说明书进行修订，包装标签外观增加“佛慈、瑞诺欣”商标及上市许可持有人，说明书增加““佛慈、瑞诺欣”商标及上市许可持有人。说明书与包装标签中的生产企业及生产地址由“兰州佛慈制药股份有限公司，兰州新区华山路2289号”变更 为“兰州佛慈（瑞诺欣）药业股份有限公司，甘肃省兰州新区嵩山路北段1139号西部药谷产业园16号厂房”。,甘肃省药品监督管理局,2024-04-18,已备案,详情
Y粤备2024007689,盐酸伐地那非,Y20200001095,无,无,"金鸿药业股份有限公司,金鸿药业股份有限公司","珠海市金海岸生物工业区,珠海市金湾区黄竹路268号",盐酸伐地那非原生产地址增加生产地址：珠海市金湾区黄竹路268号原料药车间（六车间）原料药生产线（编号6-3）。该原料药同时发生了设备变更，与原生产线相比，六车间生产线进行了不影响原料药关键质量属性的工艺参数变更。,广东省药品监督管理局,2024-04-18,已备案,详情
桂备2024013470,蛇胆川贝液,国药准字Z45021023,广西维威制药有限公司,南宁市防城港路10号,广西维威制药有限公司,南宁市防城港路10号,"1、重新修订蛇胆川贝液“每袋装10毫升，10毫升×6袋/盒”包装规格的药品说明书，修订内容：【规格】项和【包装】项内容。
2、新设计蛇胆川贝液“每袋装10毫升，10毫升×6袋/盒”包装规格的内包装标签和中盒。
3、注册商标为“葫芦世家”。",广西壮族自治区药品监督管理局,2024-04-18,已备案,详情
蒙备2024013812,四季三黄丸,国药准字Z15020534,内蒙古九郡药业有限责任公司,内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路,内蒙古九郡药业有限责任公司,内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路,"申请四季三黄丸“聚酯/镀铝聚酯/聚乙烯药用复合膜袋，6g/袋×3袋/盒，6g/袋×4袋/盒，6g/袋×5袋/盒，6g/袋×6袋/盒，6g/袋×8袋/盒，6g/袋×10袋/盒”包装规格的说明书重新备案。
具体变更内容如下：
对四季三黄丸药品说明书【执行标准】进行修订，由“部颁《中药成方制剂》第二册 标准编号：WS3-B-0246-90”修订为“国家药品标准 标准编号：WS3-B-0246-90-2023”。申请人对申报资料的真实性、准确性、完整性、规范性负责。",内蒙古自治区药品监督管理局,2024-04-18,已备案,详情
黑备2024012902,天麻头痛片,国药准字Z23022185,黑龙江乌苏里江制药有限公司哈尔滨分公司,哈尔滨开发区哈平路集中区渤海路39号,黑龙江乌苏里江制药有限公司哈尔滨分公司,哈尔滨开发区哈平路集中区渤海路39号,变更“天麻头痛片”有效期，有效期由“24个月”延长至“36个月”。,黑龙江省药品监督管理局,2024-04-18,已备案,详情
粤备2024013082,广东凉茶颗粒,国药准字Z44022166,广州市香雪制药股份有限公司,广州经济技术开发区科学城金峰园路2号,"广东香雪智慧中医药产业有限公司,广东化州中药厂制药有限公司","五华县水寨镇进城大道与工业大道交汇处（五华生物医药产业板块）,化州市橘城西路368号",本品增加受托生产企业：广东香雪智慧中医药产业有限公司，生产地址：五华县水寨镇进城大道与工业大道交汇处（五华生物医药产业板块）。,广东省药品监督管理局,2024-04-18,已备案,详情
辽备2024013790,环泊酚注射液,国药准字H20200013,沈阳海思科制药有限公司,辽宁省沈阳市浑南区文溯街66号,辽宁海思科制药有限公司；沈阳海思科制药有限公司,辽宁省兴城市曹庄工业园区；辽宁省沈阳市浑南区文溯街66号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁海思科制药有限公司变更为辽宁海思科制药有限公司；沈阳海思科制药有限公司,辽宁省药品监督管理局,2024-04-18,已备案,详情
桂备2024013485,盐酸倍他司汀氯化钠注射液,国药准字H20044470,广西裕源药业有限公司,广西浦北县城工业区,广西裕源药业有限公司,广西浦北县城工业区,"修改药品说明书：
 按总局2023年第72号公告对【不良反应】、【禁忌】、【注意事项】、【孕妇及哺乳期妇女用药】、【儿童用药】、【药物相互作用】、【药物过量】等七项内容进行修订。",广西壮族自治区药品监督管理局,2024-04-18,已备案,详情
Y吉备2024013688,脯氨酸加格列净,Y20210001033,无,无,吉林汇康制药有限公司,吉林省吉林市吉林经济技术开发区政达街952号,申请对使用药用低密度聚乙烯袋包装的脯氨酸加格列净（登记号Y20210001033）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并于备案公示后对该药品标签中有效期项做相应修改。,吉林省药品监督管理局,2024-04-18,已备案,详情
粤备2024012905,克咳片,国药准字Z20050690,中山市恒生药业有限公司,中山市西区广丰工业大道3号,中山市恒生药业有限公司,广东省中山市西区广丰工业大道3号,按《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号）规定，修订本品药品说明书（简化版）及电子药品说明书（完整版）。说明书格式参照国家药审中心发布的2023年第56号通告及其附件要求。,广东省药品监督管理局,2024-04-18,已备案,详情
粤备2024013318,银黄颗粒,国药准字Z20053526,中山市恒生药业有限公司,中山市西区广丰工业大道3号,中山市恒生药业有限公司,广东省中山市西区广丰工业大道3号,按《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号）规定，修订本品药品说明书（简化版）及电子药品说明书（完整版）。说明书格式参照国家药审中心发布的2023年第56号通告及其附件要求。,广东省药品监督管理局,2024-04-18,已备案,详情
浙备2024012615,盐酸度洛西汀肠溶胶囊,国药准字H20223598,浙江华海药业股份有限公司,浙江省临海市汛桥,浙江华海药业股份有限公司,浙江省临海市汛桥,本品铝铝包装有效期由“24个月”变更为“36个月”，并对说明书作相应修订。,浙江省药品监督管理局,2024-04-18,已备案,详情
苏备2024013574,骨化三醇软胶囊,国药准字H20247023,南京海融制药有限公司,南京市江北新区华康路122号,安士制药（中山）有限公司,中山市国家健康科技产业基地,根据骨化三醇软胶囊（0.25μg）注册标准（标准编号：YBH01822023）制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由18个月变更为24个月。,江苏省药品监督管理局,2024-04-18,已备案,详情
蒙备2024013608,补肾健胃二十一味丸,国药准字Z15020437,内蒙古蒙药股份有限公司,通辽经济技术开发区辽河大街西段,内蒙古蒙药股份有限公司,通辽经济技术开发区辽河大街西段,依据国家药品标准补充颁布件（批件号：2023B025），申请变更补肾健胃二十一味丸口服固体药用高密度聚乙烯瓶75粒/瓶×1瓶/盒的说明书标签及包装标签。具体变更如下：说明书（1）【执行标准】增加“国家药品标准补充颁布件批件号:2023B025”。瓶签：（1）规范警示用语。（2）删除“功能精炼”、“请按药品说明书服用”，增加汉语拼音。盒：（1）删除“功能精炼”，增加汉语拼音。详见说明书标签修订说明及包装标签修订说明。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-04-18,已备案,详情
