备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
闽备2024004922,三磷酸腺苷二钠注射液,国药准字H35020013,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004919,硫酸庆大霉素注射液,国药准字H35020018,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004927,苦参碱氯化钠注射液,国药准字H20057517,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004896,氟罗沙星葡萄糖注射液,国药准字H20046458,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004868,盐酸消旋山莨菪碱注射液,国药准字H35020010,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004872,二乙酰氨乙酸乙二胺注射液,国药准字H20053577,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004917,硫酸妥布霉素注射液,国药准字H35020015,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004905,维生素B12注射液,国药准字H35020023,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004911,浓维磷糖浆,国药准字H35021263,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004878,小儿复方麻黄碱桔梗糖浆,国药准字H35021541,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
皖备2024002759,注射用阿莫西林钠克拉维酸钾,国药准字H20227094,海南卫康制药（潜山）有限公司,安徽省安庆市潜山经济开发区丹霞路0008号,海南卫康制药（潜山）有限公司,安徽省安庆市潜山经济开发区丹霞路0008号,我公司产品注射用阿莫西林钠克拉维酸钾产品此次备案内容为：现因公司发展需要，增加1组直接接触药品的包材组合：新增玻瓶供应商为重庆正川永成医药材料有限公司，登记号：B20190007572，备案状态为A；新增胶塞供应商为湖北华强科技股份有限公司，登记号：B20190006251，备案状态为A。,安徽省药品监督管理局,2024-01-26,已备案,详情
川备2024003526,盐酸左氧氟沙星氯化钠注射液,国药准字H20044291,四川科伦药业股份有限公司,成都市新都卫星城工业开发区南二路,"四川科伦药业股份有限公司,山东科伦有限公司,广东科伦药业有限公司,河南科伦药业有限公司","四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区）,四川省广安市岳池县工业园区,四川省成都市新都卫星城工业开发区南二路塑料容器输液车间W线,山东省滨州市滨城区小营镇拥政路12号塑料容器输液车间D线(聚丙烯输液瓶),四川省成都市新都卫星城工业开发区南二路塑料容器输液车间W线,广东梅州高新技术产业园区大容量注射剂车间G线（聚丙烯输液瓶）,河南省安阳市汤阴县产业集聚区工纵三街北段大容量注射剂车间C线（聚丙烯输液瓶）","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由四川科伦药业股份有限公司变更为四川科伦药业股份有限公司,山东科伦有限公司,广东科伦药业有限公司,河南科伦药业有限公司;生产企业地址由四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区）,四川省广安市岳池县工业园区,四川省成都市新都卫星城工业开发区南二路塑料容器输液车间W线的基础上增加山东省滨州市滨城区小营镇拥政路12号塑料容器输液车间D线(聚丙烯输液瓶),四川省成都市新都卫星城工业开发区南二路塑料容器输液车间W线的基础上增加广东梅州高新技术产业园区大容量注射剂车间G线（聚丙烯输液瓶）变更为四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区）,四川省广安市岳池县工业园区,四川省成都市新都卫星城工业开发区南二路塑料容器输液车间W线,山东省滨州市滨城区小营镇拥政路12号塑料容器输液车间D线(聚丙烯输液瓶),四川省成都市新都卫星城工业开发区南二路塑料容器输液车间W线,广东梅州高新技术产业园区大容量注射剂车间G线（聚丙烯输液瓶）,河南省安阳市汤阴县产业集聚区工纵三街北段大容量注射剂车间C线（聚丙烯输液瓶）",四川省药品监督管理局,2024-01-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
晋备2024002895,氢氯噻嗪片,国药准字H20058629,云鹏医药集团有限公司,山西省临汾市襄汾县医药工业园区云鹏大道19号,云鹏医药集团有限公司,山西襄汾医药工业园区云鹏大道19号,变更制剂所用原料药供应商: 该制剂品种中氢氯噻嗪原料供应商天津中瑞药业股份有限公司，现申请增加氢氯噻嗪原料药的供应商云鹏医药集团有限公司(登记号:Y20210001243，与制剂共同审评审批结果“A”）,山西省药品监督管理局,2024-01-26,已备案,详情
苏备2024002924,安神补脑胶囊,国药准字Z20090459,精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,精华制药集团股份有限公司,江苏省南通市港闸经济开发区兴泰路9号,根据《已上市中药药学变更研究技术指导原则》，本品包装规格由“塑料瓶包装。（1）每瓶装12粒（2）每瓶装24粒 ”变更为“铝塑复合膜包装。每板12粒，每盒装1板。”,江苏省药品监督管理局,2024-01-26,已备案,详情
粤备2024003072,参维灵片,国药准字H44024830,广东彼迪药业有限公司,广东省开平市月山镇彼迪大道66号,广东彼迪药业有限公司,广东省开平市月山镇彼迪大道66号,本品有效期由18个月变更为30个月，说明书有效期项进行相应修订。,广东省药品监督管理局,2024-01-26,已备案,详情
苏备2024002793,注射用盐酸瑞芬太尼,国药准字H20143314,江苏恩华药业股份有限公司,徐州经济技术开发区杨山路18号,江苏恩华药业股份有限公司,徐州高新技术产业开发区,根据质量标准YBH08402021制定了稳定性考察方案，稳定性数据结果符合方案要求。现基于《已上市化学药品药学变更研究技术指导原则（试行）》和稳定性数据结果，将本品中硼硅玻璃管制注射剂瓶的供应商在双峰格雷斯海姆医药包装（镇江）有限公司的基础上增加江苏潮华玻璃制品有限公司为第二供应商。,江苏省药品监督管理局,2024-01-26,已备案,详情
皖备2024002761,注射用阿莫西林钠克拉维酸钾,国药准字H20227094,海南卫康制药（潜山）有限公司,安徽省潜山经济开发区丹霞路0008号,海南卫康制药（潜山）有限公司,安徽省潜山经济开发区丹霞路0008号,我公司产品注射用阿莫西林钠克拉维酸钾申请原料药供应商变更，在已批准的原料药供应商基础上，新增加了一个原料药供应商，原批准供应商为珠海联邦制药股份有限公司，新增供应商为Sandoz Industrial Products S.A.。,安徽省药品监督管理局,2024-01-26,已备案,详情
闽备2024004922,三磷酸腺苷二钠注射液,国药准字H35020013,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004882,维生素B12注射液,国药准字H35020022,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004873,乙酰谷酰胺注射液,国药准字H20054523,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
吉备2024003537,磷酸西格列汀片,国药准字H20233903,惠升生物制药股份有限公司,吉林省梅河口市爱民东大街1088号,北京京丰制药集团有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地祥瑞大街21号（9、10、12、13号楼）,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更聚氯乙烯/聚乙烯/聚偏二氯乙烯固体药用复合硬片和药用铝箔包装，10片/板×10板/盒药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-01-26,已备案,详情
湘备2024003166,洛索洛芬钠口服溶液,国药准字H20234375,湖南九典制药股份有限公司,长沙市浏阳经济技术开发区健康大道1号,湖南九典制药股份有限公司,长沙市浏阳经济技术开发区健康大道1号,将洛索洛芬钠口服溶液的有效期由18个月延长至24个月；直接接触药品的包装材料和容器：钠钙玻璃管制口服液体瓶、口服制剂用硅橡胶胶塞和口服液瓶铝塑组合盖；按规定修改说明书，其内容的真实性、准确性和完整性由企业负责。,湖南省药品监督管理局,2024-01-26,已备案,详情
琼备2024002701,尼莫地平注射液,国药准字H20247004,海南普利制药股份有限公司,海口市美兰区桂林洋经济开发区,海南普利制药股份有限公司,海口市美兰区桂林洋经济开发区,根据《总局关于仿制药质量和疗效一致性评价工作有关事项的公告》（2017年第100号）要求，在尼莫地平注射液药品说明书和标签上增加“通过一致性评价”标识。,海南省药品监督管理局,2024-01-26,已备案,详情
晋备2024002599,诺氟沙星胶囊,国药准字H14023995,亚宝药业太原制药有限公司,太原经济技术开发区大运路20号,亚宝药业太原制药有限公司,山西省太原经济技术开发区大运路20号,变更药品有效期：申请该药品有效期由18个月变更为24个月；同时，对变更有效期后的药品说明书备案,山西省药品监督管理局,2024-01-26,已备案,详情
冀备2024003320,注射用尼可地尔,国药准字H20234689,仁合益康集团有限公司,河北省石家庄市赵县新寨店镇工业园区海兴路7号,河北仁合益康药业有限公司,衡水市武邑县清凉店镇,申请本品按照国家相关文件精神在说明书和标签上添加“通过一致性评价”标识。承诺说明书和包装标签其他项目及内容未擅自修改，并符合国家食品药品监督管理局第24号令及有关文件的要求。,河北省药品监督管理局,2024-01-26,已备案,详情
苏备2024002457,注射用水溶性维生素,国药准字H20058201,南京易亨制药有限公司,南京市江北新区天浦路22号,南京易亨制药有限公司,南京市江北新区华宝路118号,根据《已上市化学药品药学变更研究技术指导原则（试行)》，本品原料药生物素供应商在“浙江医药股份有限公司新昌制药厂”的基础上增加“浙江昌海制药有限公司” 。,江苏省药品监督管理局,2024-01-26,已备案,详情
浙备2024003070,平衡盐溶液（供灌注用）,国药准字H20233285,济民健康管理股份有限公司,浙江省台州市黄岩区北院路888号,济民健康管理股份有限公司,浙江省台州市黄岩区北院路888号,在标签上增加警示语“仅供一名患者使用”。,浙江省药品监督管理局,2024-01-26,已备案,详情
苏备2024002918,葡萄糖注射液,国药准字H32023004,费森尤斯卡比华瑞制药有限公司,江苏省无锡市滨湖区马山北闸路16号,费森尤斯卡比华瑞制药有限公司,江苏省无锡市滨湖区马山北闸路16号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品药包材“钠钙玻璃输液瓶”的供应商增加“广汉市玻璃制瓶有限公司”。,江苏省药品监督管理局,2024-01-26,已备案,详情
桂备2024003187,感冒灵颗粒,国药准字Z45020623,广西两面针亿康药业股份有限公司,柳州市东环路282号,广西两面针亿康药业股份有限公司,1、柳州市东环路282号：片剂，硬胶囊剂(含头孢菌素类)，颗粒剂(含头孢菌素类)，糖浆剂，口服溶液剂，软膏剂，乳膏剂(含激素类)***2、柳州市柳石路340号：原料药，中药前处理和提取***,销售单元为10克/袋×13袋/盒的包装规格，注册商标由第19692223号“张存仁堂”变更为“原研一致”，重新设计包装标签，说明书印刷在小盒内部。,广西壮族自治区药品监督管理局,2024-01-26,已备案,详情
川备2024003529,替硝唑氯化钠注射液,国药准字H20023117,四川科伦药业股份有限公司,成都市新都卫星城工业开发区南二路,"四川科伦药业股份有限公司,河南科伦药业股份有限公司","四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区）,四川省广安市岳池县工业园区,河南省安阳市汤阴县产业集聚区工纵三街北段大容量注射剂车间C线（聚丙烯输液瓶）","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由四川科伦药业股份有限公司变更为四川科伦药业股份有限公司,河南科伦药业股份有限公司;生产企业地址由四川省成都市新都卫星城工业开发区南二路；四川省眉山市仁寿县平安大道（仁寿工业园区）；四川省广安市岳池县工业园区变更为四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区）,四川省广安市岳池县工业园区,河南省安阳市汤阴县产业集聚区工纵三街北段大容量注射剂车间C线（聚丙烯输液瓶）",四川省药品监督管理局,2024-01-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
闽备2024004899,硫酸锌糖浆,国药准字H35021186,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004904,甲紫溶液,国药准字H35020717,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004890,氟罗沙星葡萄糖注射液,国药准字H20046459,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
湘备2024003150,阿奇霉素颗粒,国药准字H20064967,达嘉维康生物制药有限公司,湖南汉寿高新技术产业园区汉太路9号,达嘉维康生物制药有限公司,湖南汉寿高新技术产业园区汉太路9号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》 (2023年第142号)要求，采用试点方式三，对阿奇霉素颗粒纸质药品说明书（简化版）和电子药品说明书（完整版）备案。,湖南省药品监督管理局,2024-01-26,已备案,详情
闽备2024004898,硼酸冰片滴耳液,国药准字H35021586,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004883,肌苷注射液,国药准字H20043879,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004907,磺胺嘧啶混悬液,国药准字H35020716,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004879,维生素C注射液,国药准字H35021044,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
闽备2024004921,磺胺醋酰钠滴眼液,国药准字H35021124,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
吉备2024003535,磷酸西格列汀片,国药准字H20233902,惠升生物制药股份有限公司,吉林省梅河口市爱民东大街1088号,北京京丰制药集团有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地祥瑞大街21号（9、10、13、13号楼）,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更聚氯乙烯/聚乙烯/聚偏二氯乙烯固体药用复合硬片和药用铝箔包装，7片/板×4板/盒药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-01-26,已备案,详情
浙备2024002772,低钙腹膜透析液（乳酸盐-G1.5%）,国药准字H20234243,浙江天瑞药业有限公司,浙江省瑞安市经济开发区毓蒙路,浙江天瑞药业有限公司,浙江省瑞安经济开发区毓蒙路,按照国家药品监督管理局《关于仿制药质量和疗效一致性评价工作有关事项的公告》（2017年第100号）和《关于“通过一致性评价”标识使用有关事宜的说明》（2018年第24号附件2）的相关要求，修订说明书和标签内容，增加“通过一致性评价”标识。,浙江省药品监督管理局,2024-01-26,已备案,详情
赣备2024002750,六味地黄丸,国药准字Z36020195,江西国药有限责任公司,江西省南昌市南昌县小蓝经济技术开发区河泊路388号,江西国药有限责任公司,江西省南昌市南昌县小蓝经济技术开发区河泊路388号,"修订本品说明书：
一、【不良反应】项增加：
监测数据显示，六味地黄制剂有腹泻、腹痛、腹胀、恶心、呕吐、胃肠不适、食欲不振、便秘、瘙痒、皮疹、头痛、心悸、过敏等不良反应报告。
二、【禁忌】项增加：
对本品及所含成份过敏者禁用。
三、【注意事项】项修订：
1.忌辛辣、不易消化食物。
4.按照用法用量服用，儿童、孕妇、哺乳期妇女应在医师指导下服用。
5.服药2～4周症状无缓解，应去医院就诊。
11.服药期间出现上述不良反应时应停药，如症状不缓解应去医院就诊。",江西省药品监督管理局,2024-01-26,已备案,详情
浙备2024002771,腹膜透析液（乳酸盐-G2.5%）,国药准字H20234242,浙江天瑞药业有限公司,浙江省瑞安市经济开发区毓蒙路,浙江天瑞药业有限公司,浙江省瑞安经济开发区毓蒙路,按照国家药品监督管理局《关于仿制药质量和疗效一致性评价工作有关事项的公告》（2017年第100号）和《关于“通过一致性评价”标识使用有关事项的说明》（2018年第24号附件2）的相关要求，修订说明书和标签内容，增加“通过一致性评价”标识。,浙江省药品监督管理局,2024-01-26,已备案,详情
川备2024003517,葡萄糖注射液,国药准字H20044307,四川科伦药业股份有限公司,成都市新都卫星城工业开发区南二路,"四川科伦药业股份有限公司,河南科伦药业有限公司","四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区）,四川省广安市岳池县工业园区,四川省成都市新都卫星城工业开发区南二路塑料容器输液车间C线,四川省广安市岳池县工业园区塑料容器输液车间G线（直立式聚丙烯输液袋）,河南省安阳市汤阴县产业集聚区工纵三街北段大容量注射剂车间C线（聚丙烯输液瓶）","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由四川科伦药业股份有限公司变更为四川科伦药业股份有限公司,河南科伦药业有限公司;生产企业地址由四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区）,四川省广安市岳池县工业园区,四川省成都市新都卫星城工业开发区南二路塑料容器输液车间C线的基础上增加四川省广安市岳池县工业园区塑料容器输液车间G线（直立式聚丙烯输液袋）变更为四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区）,四川省广安市岳池县工业园区,四川省成都市新都卫星城工业开发区南二路塑料容器输液车间C线,四川省广安市岳池县工业园区塑料容器输液车间G线（直立式聚丙烯输液袋）,河南省安阳市汤阴县产业集聚区工纵三街北段大容量注射剂车间C线（聚丙烯输液瓶）",四川省药品监督管理局,2024-01-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
晋备2024002891,氢氯噻嗪片,国药准字H14020796,云鹏医药集团有限公司,山西省临汾市襄汾县医药工业园区云鹏大道19号,云鹏医药集团有限公司,山西襄汾医药工业园区云鹏大道19号,变更制剂所用原料药供应商: 该制剂品种中氢氯噻嗪原料供应商天津中瑞药业股份有限公司，现申请增加氢氯噻嗪原料药的供应商云鹏医药集团有限公司(登记号:Y20210001243，与制剂共同审评审批结果“A”）,山西省药品监督管理局,2024-01-26,已备案,详情
吉备2024003087,门冬胰岛素30注射液,国药准字S20230076,惠升生物制药股份有限公司,吉林省梅河口市爱民东大街1088号,惠升生物制药股份有限公司,吉林省梅河口市爱民东大街1088号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更卡式瓶（笔芯），笔式注射器溴化丁基橡胶活塞，笔式注射器用铝盖，笔芯内含有玻璃珠以帮助混匀胰岛素，每盒1支药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-01-26,已备案,详情
皖备2024002927,清火片,国药准字Z20063353,华佗国药股份有限公司,亳州市谯城区利辛路23号,华佗国药股份有限公司,亳州市谯城区利辛路23号,"根据“按国家药监局关于修订清火片和清火胶囊说明书的公告（2023年第156号）”的要求修改说明书。
修改说明内容：
一、【不良反应】项应当包括：
监测数据显示，本品可见以下不良反应报告：腹泻、腹痛、恶心、呕吐、腹部不适、排便频率增加、口干、皮疹、瘙痒、头晕、头痛、乏力、胸部不适等。
二、【禁忌】项应当增加：
对本品及所含成份过敏者禁用。
三、【注意事项】项修订内容如下:
（一）应当增加：
1.不宜在服药期间同时服用滋补性中药。
2.严格按照用法用量服用，本品不宜长期服用。
3.月经期、哺乳期妇女应当在医师指导下服用。
（二）应当修订：
1.“心脏病、肝病、糖尿病、肾病等患者应在医师指导下服用。”应当修订为：“高血压、心脏病、肝病、糖尿病、肾病等患者应当在医师指导下服用。”
2.“小儿、年老体弱者及脾胃虚寒者慎用，若需使用，必须在医师指导下使用。”应当修订为：“年老体弱者及脾胃虚寒者慎用，若需使用，必须在医师指导下使用。”
3.“对本品过敏者禁用，过敏体质者慎用。”应当修订为：“过敏体质者慎用。”
（三）应当删除：
儿童必须在成人监护下使用。",安徽省药品监督管理局,2024-01-26,已备案,详情
吉备2024003157,对乙酰氨基酚片等18个药品批准文号,国药准字H20046237,吉林恒金药业股份有限公司,吉林省梅河口市铁北街拥军路15号,吉林恒金药业股份有限公司,吉林省梅河口市铁北街拥军路15号；吉林省梅河口市北环西路1385号。,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及国家药监局 国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号）规定变更对乙酰氨基酚片等18个品种批准文号药品说明书及标签，药品生产企业依据备案结论自行修改药品说明书和包装标签的有关内容，处方药说明书统一增加修改日期为2024年3月12日，非处方药直接将说明书修订日期改为2024年3月12日，此次备案结论与原备案配套使用（变更品种目录见吉林省药品监督管理局网站），企业负责说明书内容的真实性与合法性。,吉林省药品监督管理局,2024-01-26,已备案,详情
黑备2024003506,清淋颗粒,国药准字Z23020130,哈尔滨美君制药有限公司,哈尔滨市牛家工业园区南区,哈尔滨美君制药有限公司,哈尔滨市牛家工业园区南区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由哈尔滨蒲公英药业有限公司变更为哈尔滨美君制药有限公司;生产企业地址由延寿县工业园区泰山路6号变更为哈尔滨市牛家工业园区南区,黑龙江省药品监督管理局,2024-01-26,已备案,详情
闽备2024004915,盐酸金刚烷胺糖浆,国药准字H35021239,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,福建南少林药业有限公司,福建省福清市石竹街道福政路10号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省福清市融侨经济技术开发区变更为福建省福清市石竹街道福政路10号,福建省药品监督管理局,2024-01-26,已备案,详情
浙备2024003274,硫酸依替米星氯化钠注射液,国药准字H20073085,福安药业集团宁波天衡制药有限公司,浙江省宁波市镇海区招宝山街道安平路366号,福安药业集团宁波天衡制药有限公司,浙江省宁波市镇海区招宝山街道安平路366号,变更生产场地的关联变更：（1）变更制剂生产工艺：生产设备、工艺参数；（2）对说明书和包装标签作相应变更。,浙江省药品监督管理局,2024-01-29,已备案,详情
浙备2024003273,碘海醇注射液,国药准字H20083568,福安药业集团宁波天衡制药有限公司,浙江省宁波市镇海区招宝山街道安平路366号,福安药业集团宁波天衡制药有限公司,浙江省宁波市镇海区招宝山街道安平路366号,变更生产场地的关联变更：（1）变更制剂生产工艺：生产设备、工艺参数；（2）对说明书和包装标签作相应变更。,浙江省药品监督管理局,2024-01-29,已备案,详情
