备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
苏备2024017607,利伐沙班片,国药准字H20213398,苏州第三制药厂有限责任公司,苏州市吴江区汾湖高新技术产业开发区金字路8号,苏州第三制药厂有限责任公司,苏州市吴江区汾湖高新技术产业开发区金字路8号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品原料药利伐沙班的供应商在“苏州盛达药业有限公司”、“江苏中邦制药有限公司”的基础上增加“浙江苏泊尔制药有限公司”。,江苏省药品监督管理局,2024-05-15,已备案,详情
晋备2024016746,止嗽立效丸,国药准字Z14020109,山西华康药业股份有限公司,山西省运城市万荣县城东大街78号,山西华康药业股份有限公司,山西省万荣县城东大街78号,药品说明书适老化及无障碍改革备案：增加电子药品说明书二维码。,山西省药品监督管理局,2024-05-15,已备案,详情
京备2024016756,盐酸二甲双胍片,国药准字H11020596,北京市永康药业有限公司,北京市房山区城关街道顾八路三区2号,北京市永康药业有限公司,北京市房山区城关街道顾八路三区2号,盐酸二甲双胍片（国药准字H11020596）的变更内容如下：1.增加原料药盐酸二甲双胍供应商寿光富康制药有限公司（登记号：Y20190009726，登记状态：A）；2.增加辅料羟丙甲纤维素供应商山东赫达集团股份有限公司（登记号：F20180001142，登记状态：A）；3.增加辅料胃溶型薄膜包衣预混剂供应商天津嘉汇捷瑞医药科技有限公司（登记号：F20190002065，登记状态：A）；4.增加制剂批量60万片/批。,北京市药品监督管理局,2024-05-15,已备案,详情
吉备2024017638,氯化钠注射液,H20143145,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000768，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：易折式塑料输液容器用聚丙烯组合盖（包括单阀、双阀））包装的氯化钠注射液（国药准字H20143145）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-05-15,已备案,详情
粤备2024016798,替硝唑氯化钠注射液,国药准字H20044630,佛山昊朗药业有限责任公司,佛山市南海区里水镇河村开发区,佛山昊朗药业有限责任公司,佛山市南海区里水镇河村开发区,根据《国家药监局关于修订替硝唑注射剂说明书的公告》（2024年第31号）规定修订替硝唑氯化钠注射液说明书中【不良反应】、【禁忌】、【注意事项】、【药物相互作用】、【药物过量】项内容，增加黑框警告。,广东省药品监督管理局,2024-05-15,已备案,详情
粤备2024016797,替硝唑氯化钠注射液,国药准字H20044631,佛山昊朗药业有限责任公司,佛山市南海区里水镇河村开发区,佛山昊朗药业有限责任公司,佛山市南海区里水镇河村开发区,根据《国家药监局关于修订替硝唑注射剂说明书的公告》（2024年第31号）规定修订替硝唑氯化钠注射液的说明书中【不良反应】、【禁忌】、【注意事项】、【药物相互作用】、【药物过量】项内容，增加黑框警告。,广东省药品监督管理局,2024-05-15,已备案,详情
苏备2024017598,葡萄糖酸钙注射液,国药准字H32021124,扬州中宝药业股份有限公司,江苏省扬州市宝应县经济开发区新区宝应大道91号,扬州中宝药业股份有限公司,江苏省扬州市宝应县经济开发区新区宝应大道91号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品生产设备“检漏机”由“真空检漏机”变更为“高压放电检漏机”；检漏工艺由“真空检漏”变更为“高压放电检漏”；塑料安瓿瓶型由“瓶身类似方形”变更为“瓶身类似圆形”。,江苏省药品监督管理局,2024-05-15,已备案,详情
豫备2024017366,元胡止痛片,国药准字Z41021019,河南百年康鑫药业有限公司,郸城县金星路168号,河南百年康鑫药业有限公司,郸城县金星路168号,依据国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）文件，对元胡止痛片说明书【不良反应】、【禁忌】、【注意事项】进行了修订。,河南省药品监督管理局,2024-05-15,已备案,详情
鲁备2024017597,盐酸莫西沙星氯化钠注射液,国药准字H20243417,辰欣药业股份有限公司,济宁高新区同济科技工业园,辰欣药业股份有限公司,济宁高新区海川路,本品说明书及标签中增加“通过一致性评价”标识，其余内容未做修订。,山东省药品监督管理局,2024-05-15,已备案,详情
晋备2024016743,止嗽立效丸,国药准字Z14021330,山西华康药业股份有限公司,山西省运城市万荣县城东大街78号,山西华康药业股份有限公司,山西省万荣县城东大街78号,药品说明书适老化及无障碍改革备案：增加电子药品说明书二维码。,山西省药品监督管理局,2024-05-15,已备案,详情
苏备2024013105,碳酸镧咀嚼片,国药准字H20223690,南京正大天晴制药有限公司,南京经济技术开发区惠欧路9号,南京正大天晴制药有限公司,南京经济技术开发区惠欧路9号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，变更不影响制剂关键质量属性的工艺参数。,江苏省药品监督管理局,2024-05-15,已备案,详情
晋备2024016737,独活寄生丸,国药准字Z20043469,山西华康药业股份有限公司,山西省运城市万荣县城东大街78号,山西华康药业股份有限公司,山西省万荣县城东大街78号,药品说明书适老化及无障碍改革备案：增加电子药品说明书二维码。,山西省药品监督管理局,2024-05-15,已备案,详情
桂备2024017609,儿滞灵冲剂,国药准字Z45020756,广西正堂药业有限责任公司,广西柳州市鹿寨县城建中西路86号,广西正堂药业有限责任公司,广西柳州市鹿寨县城建中西路86号,1、变更药品说明书。原“【包装】复合膜（BOPP/镀铝PET/PE）包装，7克/块×6块/袋×1袋/盒。”变更为“【包装】复合膜（BOPP/镀铝CPP）包装，7克/块×6块/袋×1袋/盒。”2、变更药品包装标签样式。原“【包装】复合膜（BOPP/镀铝PET/PE）包装，7克/块×6块/袋×1袋/盒。”变更为“【包装】复合膜（BOPP/镀铝CPP）包装，7克/块×6块/袋×1袋/盒。”3、其他文字内容保持不变。,广西壮族自治区药品监督管理局,2024-05-15,已备案,详情
黑备2024015227,复方茶碱甲麻黄碱片,国药准字H23022576,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,变更复方茶碱甲麻黄碱片药品上市许可持有人和药品生产企业名称：由哈尔滨华雨制药集团有限公司变更为哈尔滨九真堂制药有限公司,黑龙江省药品监督管理局,2024-05-15,已备案,详情
桂备2024017476,麻杏止咳糖浆,国药准字Z45022205,广西大力神制药股份有限公司,灵山县灵城镇海岩路99号,广西大力神制药股份有限公司,灵山县灵城镇海岩路99号,已获得变更内包材和变更有效期备案件，对药品包装标签、说明书进行备案。,广西壮族自治区药品监督管理局,2024-05-15,已备案,详情
粤备2024016439,龟鹿补肾丸,国药准字Z44020148,广州白云山花城药业有限公司,广州市黄埔区九佛街佛田北路48号,广州白云山花城药业有限公司,广州市黄埔区九佛街佛田北路48号,本品为《国家药监局公布药品说明书适老化及无障碍改革试点名单（第一批）》名单品种，序号：453，修订方式为试点方式3，备案药品说明书（简化版）及电子药品说明书（完整版），药品说明书（简化版）引用药品说明书（完整版）【药品名称】、【成份】、【性状】、【功能主治】、【用法用量】、【禁忌】、【贮藏】、【药品上市许可持有人】项目，只涉及字体和格式的调整，此次备案说明书内容与原备案说明书内容一致。,广东省药品监督管理局,2024-05-15,已备案,详情
苏备2024017082,胰激肽原酶肠溶片,国药准字H20067914,常州千红生化制药股份有限公司,常州市新北区云河路518号,常州千红生化制药股份有限公司,常州市新北区薛冶路128号,根据《关于发布药品说明书适老化及无障碍改革试点工作方案的公告 》（2023年第142号）要求，按照试点方式和要求对胰激肽原酶肠溶片(240单位)说明书进行备案。,江苏省药品监督管理局,2024-05-15,已备案,详情
苏备2024017528,依诺肝素钠注射液,国药准字H20194082,常州千红生化制药股份有限公司,常州市新北区云河路518号,常州千红生化制药股份有限公司,常州市新北区薛冶路128号,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，本品在说明书及标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-05-15,已备案,详情
苏备2024017607,利伐沙班片,国药准字H20213398,苏州第三制药厂有限责任公司,苏州市吴江区汾湖高新技术产业开发区金字路8号,苏州第三制药厂有限责任公司,苏州市吴江区汾湖高新技术产业开发区金字路8号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品原料药利伐沙班的供应商在“苏州盛达药业有限公司”、“江苏中邦制药有限公司”的基础上增加“浙江苏泊尔制药有限公司”。,江苏省药品监督管理局,2024-05-15,已备案,详情
鲁备2024017541,阿莫西林克拉维酸钾片,国药准字H20053424,鲁南贝特制药有限公司,山东省临沂市红旗路209号,鲁南贝特制药有限公司,山东省临沂市银雀山路243号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》(2023年第142号）和《药品说明书适老化及无障碍改革试点名单（第一批）》，对本品药品说明书（完整版）进行备案，同时提供电子药品说明书（完整版）。,山东省药品监督管理局,2024-05-16,已备案,详情
陕备2024011012,全龟胶囊,国药准字Z61020034,陕西制药有限责任公司,陕西省西安市临潼区秦陵南路68号,陕西制药有限责任公司,陕西省咸阳市三原县陵前镇北街,该产品生产地址由西安市高新区长安科技产业园创新路11号变更为陕西省咸阳市三原县陵前镇北街。,陕西省药品监督管理局,2024-05-16,已备案,详情
津备2024018518,谷维素片,国药准字H12020296,天津太平洋制药有限公司,天津市西青区经济开发小区,天津太平洋制药有限公司,"天津市解放南路外环线17号桥,天津市西青经济开发区赛达十二纬路2号","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由天津市解放南路外环线17号桥变更为天津市解放南路外环线17号桥,天津市西青经济开发区赛达十二纬路2号",天津市药品监督管理局,2024-05-16,已备案,详情
闽备2024017628,恩格列净片,国药准字H20243001,漳州水仙药业股份有限公司,福建省漳州市芗城区南山路1号,山东朗诺制药有限公司,山东省德州市齐河县晏北街道办事处齐众大道127号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），按试点方式三进行说明书适老化备案。,福建省药品监督管理局,2024-05-16,已备案,详情
吉备2024018020,甘草酸单铵半胱氨酸氯化钠注射液,国药准字H20058905,弘和制药有限公司,吉林省梅河口市建国路4655号,"弘和制药有限公司,吉林四长制药有限公司","吉林省梅河口市建国路4655号,吉林省梅河口市珠江路北段",申请对使用钠钙玻璃输液瓶、注射液用卤化丁基橡胶塞包装的甘草酸单铵半胱氨酸氯化钠注射液（国药准字H20058905）有效期由暂定18个月变更为24个月进行备案。企业对申报材料真实性和合法性负责，并于备案公示后对该药品说明书和标签中有效期项做相应修改。,吉林省药品监督管理局,2024-05-16,已备案,详情
琼备2024017958,地氯雷他定片,国药准字H20243567,海南葫芦娃药业集团股份有限公司,海南省海口市海口国家高新区药谷工业园二期药谷四路8号,海南葫芦娃药业集团股份有限公司,海南省海口市海口国家高新区药谷工业园二期药谷四路8号,根据国家局关于仿制药质量和疗效一致性评价工作有关事项的公告（2017年第100号）的相关要求，本品地氯雷他定片（规格：5mg）药品说明书和标签中增加“通过一致性评价”标识。,海南省药品监督管理局,2024-05-16,已备案,详情
苏备2024017298,小儿碳酸钙D3颗粒,国药准字H20203038,江苏福邦药业有限公司,灌南县江苏灌南经济开发区深圳路18号,江苏福邦药业有限公司,江苏省连云港市灌南县新安镇人民东路3号,根据药品生产许可证（证书编号：苏20160314），将该品种涉及药品上市持有人地址信息，由“灌南县新安镇人民东路”修订为“灌南县江苏灌南经济开发区深圳路18号”。,江苏省药品监督管理局,2024-05-16,已备案,详情
琼备2024017905,裸花紫珠片,国药准字Z46020088,海南九芝堂药业有限公司,海口市海口国家高新技术产业开发区A-12,海南九芝堂药业有限公司,海口市海口国家高新技术产业开发区A-12,根据《国家药监局关于修订裸花紫珠制剂说明书的公告》（2024年第17号）要求，修订我司裸花紫珠片说明书的【不良反应】、【禁忌】、【注意事项】等安全性信息内容。,海南省药品监督管理局,2024-05-16,已备案,详情
鄂备2024017530,门冬胰岛素注射液,国药准字S20220029,宜昌东阳光长江药业股份有限公司,湖北省宜昌宜都市滨江路38号,宜昌东阳光长江药业股份有限公司,湖北省宜昌宜都市东阳光3号工业园,我司申请在103车间新增配制罐、无菌储罐、罐装罐，并将门冬胰岛素注射液配制规模扩大至（7万支/批）（灌装线、包装线保持不变）,湖北省药品监督管理局,2024-05-16,已备案,详情
川备2024017971,硫酸特布他林雾化吸入用溶液,国药准字H20233428,四川海梦智森生物制药有限公司,成都高新区益新大道451号9层903号,沈阳兴齐眼药股份有限公司，津药永光（河北）制药有限公司,沈阳市东陵区泗水街68号，河北省三河市燕郊高新区燕昌路228号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由沈阳兴齐眼药股份有限公司变更为沈阳兴齐眼药股份有限公司，津药永光（河北）制药有限公司;生产企业地址由沈阳市东陵区泗水街68号变更为沈阳市东陵区泗水街68号，河北省三河市燕郊高新区燕昌路228号,四川省药品监督管理局,2024-05-15,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
京备2024017051,瑞帕妥单抗注射液,国药准字S20220024,神州细胞工程有限公司,北京市北京经济技术开发区科创七街31号院5号楼301室,神州细胞工程有限公司,北京市大兴区北京经济技术开发区科创七街31号院,"瑞帕妥单抗注射液（批准文号：国药准字S20220024) 变更内容如下：纯化用原材料氯化钠的生产企业名称由“天津海光药业股份有限公司”变更为“天津海光科技发展股份有限公司”；
同步修订上市批准文件《瑞帕妥单抗注射液制造及检定规程》附件项下相应内容。",北京市药品监督管理局,2024-05-16,已备案,详情
苏备2024017961,达比加群酯胶囊,国药准字H20223738,南京海辰药业股份有限公司,南京经济技术开发区恒发路1号,南京海辰药业股份有限公司,南京经济技术开发区恒发路1号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，1、本品原料药甲磺酸达比加群酯的供应商在“南京海辰药业股份有限公司”的基础上增加“四川青木制药有限公司”。2、本品辅料羟丙甲纤维素空心胶囊（I））的供应商在“Capsugel France SAS”的基础上增加“苏州胶囊有限公司”。3、本品内包材聚酰胺/铝/聚氯乙烯冷冲压成型固体药用复合硬片的供应商由“上海荣明包装材料有限公司”替换为“徐州龙润医药包装有限公司”。4、本品生产所用的铝铝设备由“DPP-260铝塑（铝/铝）自动泡罩包装机”替换为“DPH-360全伺服铝塑/铝铝泡罩包装机”，同时关联内包材（聚酰胺/铝/聚氯乙烯冷冲压成型固体药用复合硬片和药用铝箔）尺寸变化。5、细化本品说明书和标签中【包装】项。,江苏省药品监督管理局,2024-05-16,已备案,详情
黑备2024015267,云芝肝泰颗粒,国药准字Z23021270,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,变更云芝肝泰颗粒药品上市许可持有人和药品生产企业名称：由哈尔滨华雨制药集团有限公司变更为哈尔滨九真堂制药有限公司,黑龙江省药品监督管理局,2024-05-16,已备案,详情
苏备2024017841,盐酸多柔比星脂质体注射液,国药准字H20243650,常州吾合生物医药有限责任公司,常州市新北区薛家镇雁荡河路36号,无锡紫杉药业股份有限公司,无锡市锡山区东港镇勤新路111号,根据《药品注册证书》（证书编号：2024S00761）以及国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在药品说明书和标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-05-16,已备案,详情
京备2024016495,阿哌沙班片,国药准字H20243165,华润双鹤药业股份有限公司,北京市朝阳区望京利泽东二路1号,华润双鹤药业股份有限公司,北京市朝阳区双桥东路2号,根据《关于仿制药质量和疗效一致性评价工作有关事项的公告》(2017年第100号)要求，在阿哌沙班片（批准文号：国药准字H20243165）的说明书、标签上增加“仿制药一致性评价”标识。,北京市药品监督管理局,2024-05-16,已备案,详情
苏备2024017844,盐酸多柔比星脂质体注射液,国药准字H20243649,常州吾合生物医药有限责任公司,常州市新北区薛家镇雁荡河路36号,无锡紫杉药业股份有限公司,无锡市锡山区东港镇勤新路111号,根据《药品注册证书》（证书编号：2024S00760）以及国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在药品说明书和标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-05-16,已备案,详情
黑备2024015239,木竭胶囊,国药准字B20021042,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,变更木竭胶囊药品上市许可持有人和药品生产企业名称：由哈尔滨华雨制药集团有限公司变更为哈尔滨九真堂制药有限公司,黑龙江省药品监督管理局,2024-05-16,已备案,详情
苏备2024017993,硫酸羟氯喹片,国药准字20243518,江苏知原药业股份有限公司,无锡市锡山区锡北镇工业园区泾新路35号,江苏知原药业股份有限公司,无锡市锡山区锡北镇工业园区泾新路35号,本品根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在说明书标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-05-16,已备案,详情
黑备2024013030,缬沙坦分散片,国药准字H20061058,哈尔滨三联药业股份有限公司,哈尔滨市利民开发区北京路,哈尔滨三联药业股份有限公司,哈尔滨市利民开发区北京路,根据《药品说明书适老化及无障碍改革试点工作方案》的公告（2023年第142号）要求，申请采用试点方式二，对缬沙坦分散片纸质药品说明书（完整版）和电子药品说明书（完整版）备案。,黑龙江省药品监督管理局,2024-05-16,已备案,详情
冀备2024017984,间苯三酚注射液,国药准字H20243503,绪必迪药业（河北）有限公司,河北省沧州市沧州经济开发区靖烨科技园9号楼806房间301号,河北凯威制药有限责任公司,河北省张家口市宣化县沙岭子镇（东山产业集聚区）,"申请备案本品有效期变更为24个月。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-05-16,已备案,详情
藏备2024012918,十味乳香丸,国药准字Z54020099,西藏藏医药大学藏药有限公司,拉萨经济技术开发区格桑路13号,西藏藏医药大学藏药有限公司,拉萨经济技术开发区格桑路13号,按照《药品注册管理办法》、国家药监局药审中心关于《已上市中药药学变更研究技术指导原则（试行）》相关要求，我司产品“十味乳香丸”国药准字Z54020099，包装规格：12丸/板×3板/盒；12丸/板×4板/盒；10丸/板×3板/盒；标准编号：WS3-BC-0211-95；进行长达48个月稳定性研究考察，结果证明该品种在4年内产品质量稳定、可靠，符合各项检验检测指标，因此申请将该产品有效期由原来24个月延长至42个月。,西藏自治区药品监督管理局,2024-05-16,已备案,详情
皖备2024016830,瑞舒伐他汀钙片,国药准字H20203049,合肥英太制药有限公司,合肥市包河大道8号,合肥英太制药有限公司,合肥市包河大道8号,"根据《已上市化学药品药学变更研究技术指导原则（试行）》五、变更制剂生产工艺（二）中等变更项下第一种情形“变更不影响制剂关键质量属性的工艺参数”和第四种情形“不同设计和工作原理的生产设备替代另一种设备”,我公司瑞舒伐他汀钙片（10mg）变更了生产工艺设备和生产工艺参数，包括预混合（设备、混合频率）、过筛（设备）、制粒（混合频率、混合时间）、干燥（送风频率）、总混（设备）、压片（主机速度）、包衣（喷浆速度、主机负压、顶开压力、雾化压力、主机转速）、内包装（上下加热板温度、热封温度、成型速度）。",安徽省药品监督管理局,2024-05-16,已备案,详情
苏备2024017961,达比加群酯胶囊,国药准字H20223738,南京海辰药业股份有限公司,南京经济技术开发区恒发路1号,南京海辰药业股份有限公司,南京经济技术开发区恒发路1号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，1、本品原料药甲磺酸达比加群酯的供应商在“南京海辰药业股份有限公司”的基础上增加“四川青木制药有限公司”。2、本品辅料羟丙甲纤维素空心胶囊（I））的供应商在“Capsugel France SAS”的基础上增加“苏州胶囊有限公司”。3、本品内包材聚酰胺/铝/聚氯乙烯冷冲压成型固体药用复合硬片的供应商由“上海荣明包装材料有限公司”替换为“徐州龙润医药包装有限公司”。4、本品生产所用的铝铝设备由“DPP-260铝塑（铝/铝）自动泡罩包装机”替换为“DPH-360全伺服铝塑/铝铝泡罩包装机”，同时关联内包材（聚酰胺/铝/聚氯乙烯冷冲压成型固体药用复合硬片和药用铝箔）尺寸变化。5、细化本品说明书和标签中【包装】项。,江苏省药品监督管理局,2024-05-16,已备案,详情
黑备2024015267,云芝肝泰颗粒,国药准字Z23021270,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,变更云芝肝泰颗粒药品上市许可持有人和药品生产企业名称：由哈尔滨华雨制药集团有限公司变更为哈尔滨九真堂制药有限公司,黑龙江省药品监督管理局,2024-05-16,已备案,详情
苏备2024017841,盐酸多柔比星脂质体注射液,国药准字H20243650,常州吾合生物医药有限责任公司,常州市新北区薛家镇雁荡河路36号,无锡紫杉药业股份有限公司,无锡市锡山区东港镇勤新路111号,根据《药品注册证书》（证书编号：2024S00761）以及国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在药品说明书和标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-05-16,已备案,详情
京备2024016495,阿哌沙班片,国药准字H20243165,华润双鹤药业股份有限公司,北京市朝阳区望京利泽东二路1号,华润双鹤药业股份有限公司,北京市朝阳区双桥东路2号,根据《关于仿制药质量和疗效一致性评价工作有关事项的公告》(2017年第100号)要求，在阿哌沙班片（批准文号：国药准字H20243165）的说明书、标签上增加“仿制药一致性评价”标识。,北京市药品监督管理局,2024-05-16,已备案,详情
苏备2024017844,盐酸多柔比星脂质体注射液,国药准字H20243649,常州吾合生物医药有限责任公司,常州市新北区薛家镇雁荡河路36号,无锡紫杉药业股份有限公司,无锡市锡山区东港镇勤新路111号,根据《药品注册证书》（证书编号：2024S00760）以及国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在药品说明书和标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-05-16,已备案,详情
黑备2024015239,木竭胶囊,国药准字B20021042,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,哈尔滨九真堂制药有限公司,五常市牛家镇华雨路1号,变更木竭胶囊药品上市许可持有人和药品生产企业名称：由哈尔滨华雨制药集团有限公司变更为哈尔滨九真堂制药有限公司,黑龙江省药品监督管理局,2024-05-16,已备案,详情
黑备2024013030,缬沙坦分散片,国药准字H20061058,哈尔滨三联药业股份有限公司,哈尔滨市利民开发区北京路,哈尔滨三联药业股份有限公司,哈尔滨市利民开发区北京路,根据《药品说明书适老化及无障碍改革试点工作方案》的公告（2023年第142号）要求，申请采用试点方式二，对缬沙坦分散片纸质药品说明书（完整版）和电子药品说明书（完整版）备案。,黑龙江省药品监督管理局,2024-05-16,已备案,详情
苏备2024017993,硫酸羟氯喹片,国药准字20243518,江苏知原药业股份有限公司,无锡市锡山区锡北镇工业园区泾新路35号,江苏知原药业股份有限公司,无锡市锡山区锡北镇工业园区泾新路35号,本品根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在说明书标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-05-16,已备案,详情
苏备2024017580,葡萄糖注射液,国药准字H20013120,华裕（无锡）制药有限公司,无锡市马山梅梁路138号生物医药研发服务外包区二期7号楼第2层,华裕（无锡）制药有限公司,江苏省无锡市滨湖区马山梅梁路43号,根据《药品生产许可证》（编号：苏20160072）变更本品药品上市许可持有人注册地址，由“无锡市马山梅梁路43号”变更为“无锡市马山梅梁路138号生物医药研发服务外包区二期7号楼第2层”。,江苏省药品监督管理局,2024-05-16,已备案,详情
皖备2024017877,氨咖黄敏胶囊,国药准字H34022182,盖天力医药控股集团华东药业有限公司,淮南市山南新区泰丰大街198号,盖天力医药控股集团华东药业有限公司,淮南市山南新区泰丰大街198号,现增加原料对乙酰氨基酚的供应商：辽源市百康药业有限责任公司,安徽省药品监督管理局,2024-05-16,已备案,详情
苏备2024017827,对乙酰氨基酚栓,国药准字H32023325,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,药品上市许可持有人注册地址和生产企业生产地址发生文字性变更，未发生实质改变，为同一地址。生产地址由“徐州市经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”；注册地址由“徐州经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”。,江苏省药品监督管理局,2024-05-16,已备案,详情
苏备2024017857,对乙酰氨基酚栓,国药准字H32026622,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,药品上市许可持有人注册地址和生产企业生产地址发生文字性变更，未发生实质改变，为同一地址。生产地址由“徐州市经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”；注册地址由“徐州经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”。,江苏省药品监督管理局,2024-05-16,已备案,详情
苏备2024017793,醋酸加尼瑞克注射液,国药准字H20243469,南京康舟医药科技有限公司,南京市江宁区龙眠大道568号1幢2层A2,苏州二叶制药有限公司,苏州市相城区黄埭镇东桥安民路2号,根据药品注册标准制定了醋酸加尼瑞克注射液稳定性考察方案，稳定性数据结果符合方案要求，现将醋酸加尼瑞克注射液有效期由18个月变更为24个月。,江苏省药品监督管理局,2024-05-16,已备案,详情
川备2024012121,酒石酸布托啡诺注射液,国药准字H20243407,成都苑东生物制药股份有限公司,成都高新区西源大道8号,成都苑东生物制药股份有限公司,成都高新区西源大道8号,酒石酸布托啡诺注射(规格:2ml:4mg)有效期由18个月变更为24月，说明书及包装标签按规定修订。,四川省药品监督管理局,2024-05-16,已备案,详情
京备2024017049,瑞帕妥单抗注射液,国药准字S20220026,神州细胞工程有限公司,北京市北京经济技术开发区科创七街31号院5号楼301室,神州细胞工程有限公司,北京市大兴区北京经济技术开发区科创七街31号院,"瑞帕妥单抗注射液（批准文号：国药准字S20220026) 变更内容如下：纯化用原材料氯化钠的生产企业名称由“天津海光药业股份有限公司”变更为“天津海光科技发展股份有限公司”；
同步修订上市批准文件《瑞帕妥单抗注射液制造及检定规程》附件项下相应内容。",北京市药品监督管理局,2024-05-16,已备案,详情
琼备2024017791,裸花紫珠胶囊,国药准字Z20080204,海南九芝堂药业有限公司,海口市海口国家高新技术产业开发区A-12,海南九芝堂药业有限公司,海口市海口国家高新技术产业开发区A-12,根据《国家药监局关于修订裸花紫珠制剂说明书的公告》（2024年第17号）要求，修订我司裸花紫珠胶囊说明书的【不良反应】、【禁忌】、【注意事项】等安全性信息内容。,海南省药品监督管理局,2024-05-16,已备案,详情
Y皖备2024018022,他达拉非,Y20220000641,无,无,安徽贝克制药股份有限公司,安徽省太和工业园B区工业大道,将本品有效期由“18个月”延长至“24个月”,安徽省药品监督管理局,2024-05-16,已备案,详情
苏备2024017839,对乙酰氨基酚栓,国药准字H32023324,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,药品上市许可持有人注册地址和生产企业生产地址发生文字性变更，未发生实质改变，为同一地址。生产地址由“徐州市经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”；注册地址由“徐州经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”。,江苏省药品监督管理局,2024-05-16,已备案,详情
黑备2024017193,注射用双黄连(冻干),国药准字Z20063433,黑龙江省松花江医药科技有限公司,黑龙江省鸡西市虎林市动力街68号三楼302,黑龙江省松花江医药科技有限公司,黑龙江省鸡西市虎林市动力街68号,"变更“注射用双黄连（冻干）”上市许可持有人注册地址由黑龙江省哈尔滨市松北区科技创新城创新创业广场12号楼世茂大道66号517室变更为黑龙江省鸡西市虎林市动力街68号三楼302,企业名称由黑龙江省松花江药业有限公司变更为黑龙江省松花江医药科技有限公司。",黑龙江省药品监督管理局,2024-05-16,已备案,详情
