备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
津备2024012068,盐酸二甲双胍片,国药准字H12020212,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
津备2024012068,盐酸二甲双胍片,国药准字H12020212,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
蒙备2024011239,柏子养心丸,国药准字Z15020334,内蒙古孟和制药股份有限公司,内蒙古自治区通辽市科尔沁区通郑公路（原蒙药厂院内）,内蒙古孟和制药股份有限公司,内蒙古自治区通辽市科尔沁区通郑公路（原蒙药厂院内）,对已获准生产产品柏子养心丸（小蜜丸）口服固体药用高密度聚乙烯瓶装， 36g/瓶×1瓶/盒、 36g/瓶×8瓶/盒进行包装标签、说明书备案。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-04-02,已备案,详情
粤备2024010518,牛碱性成纤维细胞生长因子滴眼液,国药准字S20194007,珠海亿胜生物制药有限公司,珠海市高新区科技六路88号,珠海亿胜生物制药有限公司,珠海市高新区科技六路88号,本品新增一条生产线：在吹灌封车间（2号楼2楼25、 26区）新增“吹灌封生产线（25、 26区）”，伴随的关联变更有生产设备、制剂规模的放大、制剂包装系统的变更，同时对制检规程半成品检定节点描述方式进行修订。,广东省药品监督管理局,2024-04-02,已备案,详情
浙备2024011624,丁硼乳膏,国药准字H33022343,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,药品生产场地变更关联变更：生产设备变更，说明书和包装标签变更。,浙江省药品监督管理局,2024-04-02,已备案,详情
浙备2024011702,开塞露(含甘油),国药准字H33022192,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号,浙江省药品监督管理局,2024-04-02,已备案,详情
桂备2024010801,夏桑菊颗粒,国药准字Z45021050,广西忠宁制药有限公司,南宁市大沙田团结路101号,广西忠宁制药有限公司,南宁市良庆区团结路101号,1、按药品管理法增加上市许可持有人信息 2、重新设计药品说明书及包装标签式样。,广西壮族自治区药品监督管理局,2024-04-02,已备案,详情
粤备2024010810,维铁缓释片,国药准字H10930170,广州迈特兴华制药厂有限公司,广州市白云区钟落潭镇沙田,广州迈特兴华制药厂有限公司,广州市白云区钟落潭沙田,本品有效期由18个月变更为24个月。,广东省药品监督管理局,2024-04-02,已备案,详情
沪备2024012205,齐多拉米双夫定片,国药准字H20213186,上海迪赛诺医药集团股份有限公司,中国（上海）自由贸易试验区张衡路1479号,"上海迪赛诺医药集团股份有限公司, 江西迪赛诺医药集团有限公司","中国（上海）自由贸易试验区张衡路1479号, 江西省宜春市樟树市中医药产业园科技路","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由上海迪赛诺医药集团股份有限公司变更为上海迪赛诺医药集团股份有限公司, 江西迪赛诺医药集团有限公司;生产企业地址由中国（上海）自由贸易试验区张衡路1479号变更为中国（上海）自由贸易试验区张衡路1479号, 江西省宜春市樟树市中医药产业园科技路",上海市药品监督管理局,2024-04-02,已备案,详情
蒙备2024011575,益肾十七味丸,国药准字Z15020243,内蒙古大唐药业股份有限公司,内蒙古自治区呼和浩特市如意开发区,内蒙古大唐药业股份有限公司,呼和浩特市如意开发区远五纬路,申请益肾十七味丸“聚氯乙烯固体药用硬片/药用铝箔泡罩包装，30粒/板×3板/盒。” 包装规格的说明书、包装标签备案。,内蒙古自治区药品监督管理局,2024-04-02,已备案,详情
桂备2024011657,生发片,国药准字Z20013237,广西南宁百会药业集团有限公司,广西南宁市金阳路39号,广西南宁百会药业集团有限公司,广西南宁市金阳路39号,本品增加包装规格：口服固体药用高密度聚乙烯瓶包装，每瓶36片、每瓶54片、每瓶72片、每瓶126片。,广西壮族自治区药品监督管理局,2024-04-02,已备案,详情
津备2024012085,三七伤药片,国药准字Z19983028,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
冀备2024011340,注射用青霉素钠,国药准字H13020431,华北制药集团先泰药业有限公司,石家庄经济技术开发区扬子路20号,华北制药股份有限公司,石家庄市和平东路388号,申请备案本品青霉素钠原料药供应商增加石药集团中诺药业（石家庄）有限公司。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-04-02,已备案,详情
皖备2024011310,腹膜透析液(乳酸盐-G1.5%),国药准字H20243375,安徽丰原药业股份有限公司,安徽省芜湖市无为市通江大道188号,安徽丰原药业股份有限公司,安徽省无为市通江大道188号,根据《总局关于仿制药质量和疗效一致性评价工作有关事项的公告》(2017年第100号)要求，拟包装和说明书上增加“通过一致性评价”标识。其它批准内容不变。,安徽省药品监督管理局,2024-04-02,已备案,详情
滇备2024011071,益母草颗粒,国药准字Z53020343,云南滇善堂药业有限公司,云南省昆明高新区海源财富中心5栋3003号,云南普洱丹州制药股份有限公司,宁洱哈尼族彝族自治县宁洱镇园东路156号,益母草颗粒包装标签说明书的备案。,云南省药品监督管理局,2024-04-02,已备案,详情
吉备2024001820,葡萄糖注射液,H20083870,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000691，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：塑料输液容器用聚丙烯组合盖（拉环式））包装的葡萄糖注射液（国药准字H20083870）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-04-02,已备案,详情
湘备2024011552,甘油磷酸钠注射液,国药准字H20059292,湖南科伦制药有限公司,岳阳县城关镇荣新路（县生态工业园3号）,湖南科伦制药有限公司,湖南省岳阳经济技术开发区康王工业园,新增低硼硅玻璃安瓿供应商：宝鸡市通力药用玻璃有限责任公司。,湖南省药品监督管理局,2024-04-02,已备案,详情
浙备2024011121,拉西地平分散片,国药准字H20130129,浙江贝得药业有限公司,浙江省绍兴市越城区袍江工业区三江路,浙江贝得药业有限公司,浙江省绍兴市越城区袍江工业区三江路,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》(2023年第142号)，作为第一批参与试点的药品上市许可持有人对拉西地平分散片的说明书进行相应的修订。修订内容为：提供纸质药品说明书（简化版）和电子说明书（完整版）。,浙江省药品监督管理局,2024-04-02,已备案,详情
甘备2024011153,元胡止痛片,国药准字Z62020620,甘肃之骄制药有限公司,甘肃省定西市陇西县长安路北侧,甘肃之骄制药有限公司,甘肃省定西市陇西县长安路北侧,按照原国家食品药品监督管理局24号令等有关规定，申请对元胡止痛片标签说明书中上市许可持有人、生产企业名称由“甘肃中天金丹药业有限公司”变更为“甘肃之骄制药有限公司”(非实质性变更，生产地址不变)，商标由“中天泰科”变更为“天士力”(详见标签说明书样稿)，对药用PTP铝箔和药用PVC硬片包装，24片/板X1板/盒的元胡止痛片药品包装标签及说明书做相应变更。根据批件，纠正标签说明书上的规格信息。,甘肃省药品监督管理局,2024-04-02,2024年04月22日，撤销备案,详情
冀备2024011399,尼群地平分散片,国药准字H20130101,河北君圣药业有限公司,河北临城经济开发区太行大街中段路东（邢台市郝南公路北）,"河北君圣药业有限公司,河北君临药业有限公司","河北临城经济开发区太行大街中段路东（邢台市郝南公路北）,河北省临城经济开发区中兴大街47号",申请备案本品增加生产企业河北君临药业有限公司信息，具体地址见《药品生产许可证》。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-04-02,已备案,详情
冀备2024011661,通脉颗粒,国药准字Z13020086,葵花药业集团（唐山）生物制药有限公司,迁安市迁安镇聚鑫街3206号,葵花药业集团（唐山）生物制药有限公司,迁安市迁安镇聚鑫街3206号,申请本品有效期变更为“24个月”，我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请,河北省药品监督管理局,2024-04-02,已备案,详情
吉备2024001822,葡萄糖注射液,H20113360,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000691，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：塑料输液容器用聚丙烯组合盖（拉环式））包装的葡萄糖注射液（国药准字H20113360）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-04-02,已备案,详情
滇备2024011097,白及颗粒,国药准字Z53020342,云南滇善堂药业有限公司,云南省昆明高新区海源财富中心5栋3003号,云南普洱丹州制药股份有限公司,宁洱哈尼族彝族自治县宁洱镇园东路156号,白及颗粒包装标签说明书的备案。,云南省药品监督管理局,2024-04-02,已备案,详情
鲁备2024010709,维生素C注射液,国药准字H37020395,山东辉成药业有限公司,山东省临沂市沂南县界湖街道玉泉路8号,山东辉成药业有限公司,山东省临沂市沂南县界湖街道玉泉路8号,申请变更维生素C注射液（5ml:0.5g）（国药准字H37020395）灭菌设备，由“双扉机动门灭菌器”变更为“安瓿水浴灭菌器”，灭菌条件未发生变更。,山东省药品监督管理局,2024-04-02,已备案,详情
蒙备2024011486,消肿九味散,国药准字Z15021110,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,申请消肿九味散“聚酯/镀铝聚酯/聚乙烯药品包装用复合膜包装，30g/袋×1袋/盒 ”包装规格的说明书、包装标签的重新备案。具体内容如下：1、根据市场需求变更包装式样。2、生产地址名称由原“通辽市库伦旗库伦镇养畜牧路”变更为“内蒙古自治区通辽市库伦旗库伦镇养畜牧路”。3、警示语信息添加情况，因本品含生草乌，已标注在说明书警示语栏。本品为外用散剂不可内服，说明书及标签有明确的外用标识，经企业风险评估无需增加其他警示语信息。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-04-02,已备案,详情
吉备2024011548,氯化钠注射液,H20033350,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000691，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：塑料输液容器用聚丙烯组合盖（拉环式））包装的氯化钠注射液（国药准字H20033350）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-04-02,已备案,详情
吉备2024011533,葡萄糖氯化钠注射液,H20133143,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号 ,申请对使用直立式聚丙烯输液袋（包材登记号：B20210000691，此登记号以包装系统形式申报，其主体为直立式聚丙烯输液袋，配件为：塑料输液容器用聚丙烯组合盖（拉环式））包装的葡萄糖氯化钠注射液（国药准字H20133143）有效期由24个月延长至36个月进行备案。企业对申报材料真实性和合法性负责，并对药品说明书做相应修改。,吉林省药品监督管理局,2024-04-02,已备案,详情
粤备2024010823,小儿止咳糖浆,国药准字Z44022404,广东香山堂药业有限公司,中山市南朗镇华南中医药城思邈路9号1号厂房四、五、楼,广东香山堂制药有限公司,中山市小榄镇红山路63号/中山市南朗街道华南现代中医药城思邈路9号,新增本品的生产场地，新增的生产地址为广东省中山市南朗街道华南现代中医药城思邈路9号。,广东省药品监督管理局,2024-04-02,已备案,详情
皖备2024011413,人干扰素α2b栓,国药准字S20020103,安徽安科生物工程（集团）股份有限公司,安徽省合肥市长江西路669号高新区海关路K-1,安徽安科生物工程（集团）股份有限公司,合肥市长江西路669号高新区海关路K-1,申请将人干扰素α2b原液的外源性DNA残留量检测方法由《中国药典》2020年版通则3407第一法变更为《中国药典》2020年版通则3407第三法，标准限度不变。,安徽省药品监督管理局,2024-04-02,已备案,详情
皖备2024011416,注射用人干扰素α2b,国药准字S19980081,安徽安科生物工程（集团）股份有限公司,安徽省合肥市长江西路669号高新区海关路K-1,安徽安科生物工程（集团）股份有限公司,合肥市长江西路669号高新区海关路K-1,申请将人干扰素α2b原液的外源性DNA残留量检测方法由《中国药典》2020年版通则3407第一法变更为《中国药典》2020年版通则3407第三法，标准限度不变。,安徽省药品监督管理局,2024-04-02,已备案,详情
滇备2024011071,益母草颗粒,国药准字Z53020343,云南滇善堂药业有限公司,云南省昆明高新区海源财富中心5栋3003号,云南普洱丹州制药股份有限公司,宁洱哈尼族彝族自治县宁洱镇园东路156号,益母草颗粒包装标签说明书的备案。,云南省药品监督管理局,2024-04-02,已备案,详情
湘备2024011658,注射用头孢哌酮钠舒巴坦钠,国药准字H20067674,湖南科伦制药有限公司,岳阳县城关镇荣新路（县生态工业园3号）,湖南科伦制药有限公司,湖南省岳阳经济技术开发区康王工业园,增加注射用头孢哌酮钠舒巴坦钠原料药头孢哌酮钠、舒巴坦钠的供应商：齐鲁安替制药有限公司。,湖南省药品监督管理局,2024-04-02,已备案,详情
津备2024012055,甲硝唑片,国药准字H12020204,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
Y苏备2024011529,头孢唑肟钠,国药准字H20090288/Y20190007617,无,无,苏州盛达药业有限公司,苏州市吴江区黎里镇金字路6号,药品标准由“中国药典2015年版第一增补本，YBH07252009”变更为“中国药典2020年版二部，【检查】项下残留溶剂和重金属按YBH07252009执行”,江苏省药品监督管理局,2024-04-02,已备案,详情
鲁备2024010904,复方胆通片,国药准字Z37020312,鲁南厚普制药有限公司,临沂市红旗路209号,鲁南厚普制药有限公司,山东省临沂市银雀山路239号,依据《药品说明书和标签管理规定》（局令第24号）、《关于印发中药、天然药物处方药说明书格式内容书写要求及撰写指导原则的通知》（国食药监注[2006]283号）对本品说明书的格式和内容进行规范和修订。包装标签作相应修订。,山东省药品监督管理局,2024-04-02,已备案,详情
津备2024012054,利胆排石片,国药准字Z20073332,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
滇备2024011097,白及颗粒,国药准字Z53020342,云南滇善堂药业有限公司,云南省昆明高新区海源财富中心5栋3003号,云南普洱丹州制药股份有限公司,宁洱哈尼族彝族自治县宁洱镇园东路156号,白及颗粒包装标签说明书的备案。,云南省药品监督管理局,2024-04-02,已备案,详情
鲁备2024010709,维生素C注射液,国药准字H37020395,山东辉成药业有限公司,山东省临沂市沂南县界湖街道玉泉路8号,山东辉成药业有限公司,山东省临沂市沂南县界湖街道玉泉路8号,申请变更维生素C注射液（5ml:0.5g）（国药准字H37020395）灭菌设备，由“双扉机动门灭菌器”变更为“安瓿水浴灭菌器”，灭菌条件未发生变更。,山东省药品监督管理局,2024-04-02,已备案,详情
蒙备2024011486,消肿九味散,国药准字Z15021110,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,申请消肿九味散“聚酯/镀铝聚酯/聚乙烯药品包装用复合膜包装，30g/袋×1袋/盒 ”包装规格的说明书、包装标签的重新备案。具体内容如下：1、根据市场需求变更包装式样。2、生产地址名称由原“通辽市库伦旗库伦镇养畜牧路”变更为“内蒙古自治区通辽市库伦旗库伦镇养畜牧路”。3、警示语信息添加情况，因本品含生草乌，已标注在说明书警示语栏。本品为外用散剂不可内服，说明书及标签有明确的外用标识，经企业风险评估无需增加其他警示语信息。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-04-02,已备案,详情
津备2024012069,谷维素片,国药准字H12020591,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
皖备2024011414,人干扰素α2b滴眼液,国药准字S20020102,安徽安科生物工程（集团）股份有限公司,安徽省合肥市长江西路669号高新区海关路K-1,安徽安科生物工程（集团）股份有限公司,合肥市长江西路669号高新区海关路K-1,申请将人干扰素α2b原液的外源性DNA残留量检测方法由《中国药典》2020年版通则3407第一法变更为《中国药典》2020年版通则3407第三法，标准限度不变。,安徽省药品监督管理局,2024-04-02,已备案,详情
琼备2024011362,注射用哌拉西林钠他唑巴坦钠,国药准字H20103062 国药准字H20103060,海南通用康力制药有限公司,海口市南海大道269号,海南通用三洋药业有限公司,海口市秀英区海力路8号,"1、增加山东安信制药有限公司为哌拉西林钠的原料药供应商。
2、增加河北联合制药有限公司为他唑巴坦钠的原料药供应商。
3、增加应城市恒天药业包装有限公司为注射用哌拉西林钠他唑巴坦钠注射用无菌粉末用溴化丁基橡胶塞供应商。
4、增加成都市金鼓药用包装有限公司为注射用哌拉西林钠他唑巴坦钠中硼硅玻璃管制注射剂瓶供应商。",海南省药品监督管理局,2024-04-02,已备案,详情
津备2024012065,牛黄解毒片,国药准字Z19994041,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
冀备2024011339,注射用青霉素钠,国药准字H13020429,华北制药集团先泰药业有限公司,石家庄经济技术开发区扬子路20号,华北制药股份有限公司,石家庄市和平东路388号,申请备案本品青霉素钠原料药供应商增加石药集团中诺药业（石家庄）有限公司。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-04-02,2024年04月29日，撤销备案,详情
浙备2024011703,氢溴酸加兰他敏,Y20190007817,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号,浙江省药品监督管理局,2024-04-02,已备案,详情
津备2024012100,硝苯地平片,国药准字H12020728,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
皖备2024011420,人干扰素α2b注射液,国药准字S20040010,安徽安科生物工程（集团）股份有限公司,安徽省合肥市长江西路669号高新区海关路K-1,安徽安科生物工程（集团）股份有限公司,合肥市长江西路669号高新区海关路K-1,申请将人干扰素α2b原液的外源性DNA残留量检测方法由《中国药典》2020年版通则3407第一法变更为《中国药典》2020年版通则3407第三法，标准限度不变。,安徽省药品监督管理局,2024-04-02,已备案,详情
津备2024012078,地巴唑片,国药准字H12020589,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
沪备2024012204,氢溴酸氘瑞米德韦片,国药准字H20230002,上海旺实生物医药科技有限公司,上海市浦东新区航头镇沪南公路5469弄83-87号三层324室,"上海迪赛诺医药集团股份有限公司,浙江华海药业股份有限公司,药源生物科技（启东）有限公司","中国（上海）自由贸易试验区张衡路1479号,浙江省临海市汛桥,启东高新技术产业开发区江枫路","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由上海迪赛诺医药集团股份有限公司 浙江华海药业股份有限公司变更为上海迪赛诺医药集团股份有限公司,浙江华海药业股份有限公司,药源生物科技（启东）有限公司;生产企业地址由中国（上海）自由贸易试验区张衡路1479号；浙江省临海市汛桥变更为中国（上海）自由贸易试验区张衡路1479号,浙江省临海市汛桥,启东高新技术产业开发区江枫路",上海市药品监督管理局,2024-04-02,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024011594,清淋颗粒,国药准字Z19993290,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,药品生产场地变更关联变更：生产设备变更，说明书和包装标签变更。,浙江省药品监督管理局,2024-04-02,已备案,详情
湘备2024011658,注射用头孢哌酮钠舒巴坦钠,国药准字H20067674,湖南科伦制药有限公司,岳阳县城关镇荣新路（县生态工业园3号）,湖南科伦制药有限公司,湖南省岳阳经济技术开发区康王工业园,增加注射用头孢哌酮钠舒巴坦钠原料药头孢哌酮钠、舒巴坦钠的供应商：齐鲁安替制药有限公司。,湖南省药品监督管理局,2024-04-02,已备案,详情
冀备2024011410,注射用哌拉西林钠他唑巴坦钠,国药准字H20247056,石药集团中诺药业（石家庄）有限公司,河北省石家庄经济技术开发区扬子路88号,石药集团中诺药业（石家庄）有限公司,河北省石家庄经济技术开发区扬子路88号,"申请备案在该品种的说明书和标签上添加“通过一致性评价”标识。 我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-04-02,已备案,详情
津备2024012063,止咳宁嗽胶囊,国药准字Z19994039,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
津备2024012095,硫酸庆大霉素片,国药准字H12020724,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
粤备2024010133,众生胶囊,国药准字Z20060171,广东众生药业股份有限公司,广东省东莞市石龙镇西湖工业区信息产业园,广东众生药业股份有限公司,广东省东莞市石龙镇西湖工业区信息产业园,根据《国家药监局关于众生胶囊处方药转换为非处方药的公告（2023年第77号）》中非处方药说明书范本，修订本品说明书【不良反应】、【禁忌】、【注意事项】项内容。,广东省药品监督管理局,2024-04-02,已备案,详情
琼备2024011362,注射用哌拉西林钠他唑巴坦钠,国药准字H20103062 国药准字H20103060,海南通用康力制药有限公司,海口市南海大道269号,海南通用三洋药业有限公司,海口市秀英区海力路8号,"1、增加山东安信制药有限公司为哌拉西林钠的原料药供应商。
2、增加河北联合制药有限公司为他唑巴坦钠的原料药供应商。
3、增加应城市恒天药业包装有限公司为注射用哌拉西林钠他唑巴坦钠注射用无菌粉末用溴化丁基橡胶塞供应商。
4、增加成都市金鼓药用包装有限公司为注射用哌拉西林钠他唑巴坦钠中硼硅玻璃管制注射剂瓶供应商。",海南省药品监督管理局,2024-04-02,已备案,详情
津备2024012065,牛黄解毒片,国药准字Z19994041,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津市武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
桂备2024011020,南板蓝根颗粒,国药准字Z45022102,广西忠宁制药有限公司,南宁市大沙田团结路101号,广西忠宁制药有限公司,南宁市良庆区团结路101号,1、按药品管理法增加上市许可持有人信息 2、重新设计药品说明书及包装标签式样。,广西壮族自治区药品监督管理局,2024-04-02,已备案,详情
津备2024012057,复方丹参片,国药准字Z19983025,天津飞鹰玉川药业有限公司,天津市武清开发区福源道北侧创业总部基地B40号楼1门101室,石家庄东方药业股份有限公司,河北省石家庄市高新区仓盛路528号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由天津飞鹰玉川药业有限公司变更为石家庄东方药业股份有限公司;生产企业地址由天津武清开发区福源道25号变更为河北省石家庄市高新区仓盛路528号,天津市药品监督管理局,2024-04-02,已备案,详情
