备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
吉备2024009303,复方川归酊,国药准字B20020285,吉林华康药业股份有限公司,吉林省敦化市华康大街10号,吉林华康药业股份有限公司,吉林省敦化市华康大街10号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及国家药品监督管理局药品补充申请批准通知书（通知书编号：2023B03401）相关规定变更外用液体药用高密度聚乙烯瓶，每支装20毫升，1支/盒药品说明书、标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责说明书、标签内容的真实性与合法性。,吉林省药品监督管理局,2024-03-15,已备案,详情
浙备2024009169,双歧杆菌四联活菌片,国药准字S20060010,杭州远大生物制药有限公司,浙江省杭州市上城区九环路63号（标准厂房14号楼）,杭州远大生物制药有限公司,浙江省杭州市上城区九环路63号（标准厂房14号楼）,根据《药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），作为第一批参与试点的药品上市许可持有人对双歧杆菌四联活菌片（批准文号：国药准字S20060010）的说明书进行相应修订。修订内容为：提供纸质药品说明书（简化版），并在纸质版药品说明书（简化版）上设计一个可获得电子药品说明书（完整版）的二维码。,浙江省药品监督管理局,2024-03-15,已备案,详情
苏备2024009099,枸橼酸芬太尼注射液,国药准字H20113509,江苏恩华药业股份有限公司,徐州经济技术开发区杨山路18号,江苏恩华药业股份有限公司,徐州经济技术开发区杨山路18号,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在说明书标签中增加“仿制药一致性评价”标识；根据质量标准YBH20432023制定了稳定性考察方案，稳定性数据结果符合方案要求，将本品有效期由18个月变更为24个月；在原“2支/盒”包装规格的基础上增加了“5支/盒”的包装规格。,江苏省药品监督管理局,2024-03-15,已备案,详情
桂备2024008724,小青龙合剂,国药准字Z45021399,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"10、国家药品监督管理部门规定统一按要求补充完善说明书的变更；
11、根据说明书内容变更标签相应内容；
根据销售变更药品包装版面的要求，按《药品说明书和标签管理规定(局令第24号)》、《关于印发非处方药说明书规范细则的通知》{国食药监注[2006]540号}、《关于公布非处方药说明书范本的通知》{国食药监注[2007]54号}与国家药品监督管理局国家药品补充申请批准通知书（通知书编号：2023B04540）变更药品规格的规定，对包装规格为口服液体药用聚酯瓶装，100毫升/瓶的小青龙合剂的药品说明书、标签进行修订，并参照包装批件桂备202300052号的说明书、标签样稿编写修订说明。
一、说明书
1、【规格】由“每瓶装100毫升。”变更为“每1毫升相当于饮片1克。”
2、文字版面有调整，文字内容与桂备202300052号的说明书样稿基本一致，文字版面、图案式样详见申请表附件说明书样稿。
二、标签
（一）标签
1、商标由“冠峰”商标变更为“医生”“蜀汉本草”；
2、删除“【贮藏】密封，遮光。”“【生产日期】”“广西泰诺制药有限公司（原广西冠峰集团贵港市制药有限公司）”“冠峰集团Guanfeng Group”等字样；
3、“100毫升”变更为“100毫升/盒”；
4、【规格】由“每瓶装100毫升。”变更为“每1毫升相当于饮片1克。”；
5、其余文字内容与桂备202300052号的标签样稿基本一致，版面图案有改变，图案式样详见申请表附件标签样稿。
（二）盒子
1、商标由“冠峰”变更为“医生”“蜀汉本草”；
2、删除“冠峰集团Guanfeng Group”“广西泰诺制药有限公司（原广西冠峰集团贵港市制药有限公司）”字样；
3、商品条码由“6932412100075”变更为“6932412101461”；
4、增加“请仔细阅读说明书并按说明使用或在药师指导下购买和使用”“运动员慎用”等字样；
5、【规格】由“每瓶装100毫升。”变更为“每1毫升相当于饮片1克。”；
6、其余文字内容与桂备202300052号的盒子样稿基本一致，版面图案有改变，图案式样详见申请表附件盒子样稿。",广西壮族自治区药品监督管理局,2024-03-15,已备案,详情
苏备2024009222,盐酸利多卡因注射液,国药准字H32025323,济川药业集团有限公司,泰兴市大庆西路宝塔湾,济川药业集团有限公司,泰兴市大庆西路宝塔湾,根据国家药品监督管理局国家药品标准YBH19542023制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由18个月变更为24个月。,江苏省药品监督管理局,2024-03-15,已备案,详情
鄂备2024009249,艾地骨化醇软胶囊,国药准字H20243290,人福普克药业(武汉)有限公司,湖北省武汉东湖新技术开发区神墩二路99号,人福普克药业（武汉）有限公司,湖北省武汉东湖新技术开发区神墩二路99号,本品拟增加一致性评价标识，对说明书和标签进行相应修改。,湖北省药品监督管理局,2024-03-15,已备案,详情
苏备2024008904,螺内酯片,国药准字H32020077,江苏正大丰海制药有限公司,江苏省盐城市大丰区南翔西路266号,"江苏华阳制药有限公司,江苏正大丰海制药有限公司","江苏省泗阳县长江路21号,江苏省盐城市大丰区健康东路103号，江苏省盐城市大丰区南翔西路266号",根据《国家药监局国家卫生健康委关于发布实施《中国药典》（2020年版）第一增补本的公告》（2023年第126号），对螺内酯片（批准文号：国药准字H32020077）执行标准进行变更。螺内酯片执行标准由“中国药典2020年版二部”变更为“中国药典2020年版第一增补本”。同步修订本品说明书中的【执行标准】项。,江苏省药品监督管理局,2024-03-15,已备案,详情
苏备2024009009,米诺地尔搽剂,国药准字H20243294,江苏万高药业股份有限公司,江苏省海门经济技术开发区定海路688号,江苏万高药业股份有限公司,江苏省海门经济技术开发区定海路688号,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在说明书和标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-03-15,已备案,详情
吉备2024009211,五加参蛤蚧精,国药准字Z22022260,靖宇天池制药有限公司,吉林省靖宇县国防路18号,吉林长白山药业集团股份有限公司,吉林省白山市浑江区高新技术产业园1号（经济开发区）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由靖宇天池制药有限公司变更为吉林长白山药业集团股份有限公司;生产企业地址由吉林省靖宇县国防路18号变更为吉林省白山市浑江区高新技术产业园1号（经济开发区）,吉林省药品监督管理局,2024-03-15,已备案,详情
京备2024007779,注射用头孢他啶,国药准字H20013246,同方药业集团有限公司,北京市延庆区八达岭镇西康路23号（中关村科技园区延庆园）,同方药业集团有限公司,北京市延庆区八达岭镇西康路23号（中关村科技园区延庆园）,注射用头孢他啶（国药准字H20013246）延长有效期，由24个月延长至36个月。对药品说明书、标签和质量标准相关内容进行修改。,北京市药品监督管理局,2024-03-15,已备案,详情
吉备2024009203,富马酸喹硫平缓释片,国药准字H20237026,吉林天衡药业有限公司,吉林省梅河口市兴隆大街66号A栋101室,北京天衡药物研究院南阳天衡制药厂,邓州市南环路东段,申请对聚氯乙烯固体药用硬片、药用铝箔的富马酸喹硫平缓释片（国药准字H20237026）有效期由24个月延长至36个月进行备案。企业对申报资料真实性和合法性负责，并于备案公示后对该药品说明书和标签中有效期项做相应修改。,吉林省药品监督管理局,2024-03-15,已备案,详情
苏备2024009011,氨基己酸注射液,国药准字H32021913,常州兰陵制药有限公司,常州市劳动东路352号,常州兰陵制药有限公司,常州市劳动东路352号,"根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品的包装材料中硼硅玻璃安瓿的供应商在""肖特药品包装（浙江）有限公司""的基础上增加""济源正宇实业有限公司""。",江苏省药品监督管理局,2024-03-15,已备案,详情
甘备2024009342,姜枣祛寒颗粒,国药准字Z62020827,兰州佛慈（瑞诺欣）药业股份有限公司,甘肃省兰州新区嵩山路北段1139号西部药谷产业园,兰州佛慈（瑞诺欣）药业股份有限公司,甘肃省兰州新区嵩山路北段1139号西部药谷产业园16号厂房,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由兰州佛慈制药股份有限公司变更为兰州佛慈（瑞诺欣）药业股份有限公司;生产企业地址由兰州新区华山路2289号变更为甘肃省兰州新区嵩山路北段1139号西部药谷产业园16号厂房,甘肃省药品监督管理局,2024-03-15,已备案,详情
苏备2024009369,阿奇霉素干混悬剂,国药准字H20058153,苏州东瑞制药有限公司,江苏省苏州吴中经济开发区民丰路268号,苏州东瑞制药有限公司,江苏省苏州吴中经济开发区民丰路268号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品原料药阿奇霉素的供应商在“石药集团欧意药业有限公司”基础上增加“浙江国邦药业有限公司”。,江苏省药品监督管理局,2024-03-15,已备案,详情
桂备2024008965,元胡止痛片,国药准字Z45021217,广西鸿济药业集团有限公司,广西壮族自治区北海市海城区（北海经济技术开发区）科旺路10号,广西鸿济药业集团有限公司,广西壮族自治区北海市海城区（北海经济技术开发区）科旺路10号,"一、标签
（一）瓶签
1、商标变更为“鸿济通”
二、说明书
1、商标变更为“鸿济通”",广西壮族自治区药品监督管理局,2024-03-15,已备案,详情
吉备2024009265,五维赖氨酸片,国药准字H22024347,草仙药业有限公司,吉林省龙井市工业集中区,草仙药业有限公司,"吉林省龙井市河西街,吉林省龙井市工业集中区","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由吉林省龙井市河西街变更为吉林省龙井市河西街,吉林省龙井市工业集中区",吉林省药品监督管理局,2024-03-15,已备案,详情
桂备2024008724,小青龙合剂,国药准字Z45021399,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"10、国家药品监督管理部门规定统一按要求补充完善说明书的变更；
11、根据说明书内容变更标签相应内容；
根据销售变更药品包装版面的要求，按《药品说明书和标签管理规定(局令第24号)》、《关于印发非处方药说明书规范细则的通知》{国食药监注[2006]540号}、《关于公布非处方药说明书范本的通知》{国食药监注[2007]54号}与国家药品监督管理局国家药品补充申请批准通知书（通知书编号：2023B04540）变更药品规格的规定，对包装规格为口服液体药用聚酯瓶装，100毫升/瓶的小青龙合剂的药品说明书、标签进行修订，并参照包装批件桂备202300052号的说明书、标签样稿编写修订说明。
一、说明书
1、【规格】由“每瓶装100毫升。”变更为“每1毫升相当于饮片1克。”
2、文字版面有调整，文字内容与桂备202300052号的说明书样稿基本一致，文字版面、图案式样详见申请表附件说明书样稿。
二、标签
（一）标签
1、商标由“冠峰”商标变更为“医生”“蜀汉本草”；
2、删除“【贮藏】密封，遮光。”“【生产日期】”“广西泰诺制药有限公司（原广西冠峰集团贵港市制药有限公司）”“冠峰集团Guanfeng Group”等字样；
3、“100毫升”变更为“100毫升/盒”；
4、【规格】由“每瓶装100毫升。”变更为“每1毫升相当于饮片1克。”；
5、其余文字内容与桂备202300052号的标签样稿基本一致，版面图案有改变，图案式样详见申请表附件标签样稿。
（二）盒子
1、商标由“冠峰”变更为“医生”“蜀汉本草”；
2、删除“冠峰集团Guanfeng Group”“广西泰诺制药有限公司（原广西冠峰集团贵港市制药有限公司）”字样；
3、商品条码由“6932412100075”变更为“6932412101461”；
4、增加“请仔细阅读说明书并按说明使用或在药师指导下购买和使用”“运动员慎用”等字样；
5、【规格】由“每瓶装100毫升。”变更为“每1毫升相当于饮片1克。”；
6、其余文字内容与桂备202300052号的盒子样稿基本一致，版面图案有改变，图案式样详见申请表附件盒子样稿。",广西壮族自治区药品监督管理局,2024-03-15,已备案,详情
苏备2024009222,盐酸利多卡因注射液,国药准字H32025323,济川药业集团有限公司,泰兴市大庆西路宝塔湾,济川药业集团有限公司,泰兴市大庆西路宝塔湾,根据国家药品监督管理局国家药品标准YBH19542023制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由18个月变更为24个月。,江苏省药品监督管理局,2024-03-15,已备案,详情
浙备2024008824,铝碳酸镁咀嚼片,国药准字H20103300,浙江花园药业有限公司,浙江省东阳市南马镇花园工业区,浙江花园药业有限公司,浙江省东阳市南马镇花园工业区,本品有效期由12个月变更为24个月，并对说明书和内标签进行相应修订。,浙江省药品监督管理局,2024-03-15,已备案,详情
辽备2024009166,阿立哌唑口服溶液,国药准字H20243319,锦州奥鸿药业有限责任公司,辽宁省锦州市太和区松山大街55号,锦州奥鸿药业有限责任公司,锦州市太和区松山大街55号,在阿立哌唑口服溶液（规格50ml：50mg）说明书和标签上增加“通过一致性评价”标识。,辽宁省药品监督管理局,2024-03-15,已备案,详情
吉备2024009212,消栓口服液,国药准字Z22026291,靖宇天池制药有限公司,吉林省靖宇县国防路18号,吉林长白山药业集团股份有限公司,吉林省白山市浑江区高新技术产业园1号（经济开发区）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由靖宇天池制药有限公司变更为吉林长白山药业集团股份有限公司;生产企业地址由吉林省靖宇县国防路18号变更为吉林省白山市浑江区高新技术产业园1号（经济开发区）,吉林省药品监督管理局,2024-03-15,已备案,详情
苏备2024008885,注射用艾司奥美拉唑钠,国药准字H20193317,江苏正大丰海制药有限公司,江苏省盐城市大丰区南翔西路266号,江苏正大丰海制药有限公司,江苏省盐城市大丰区南翔西路266号,根据《国家药监局国家卫生健康委关于发布实施《中国药典》（2020年版）第一增补本的公告》（2023年第126号），对注射用艾司奥美拉唑钠（批准文号：国药准字H20193317）执行标准进行变更。注射用艾司奥美拉唑钠执行标准由YBH00572021变更为【鉴别】项下“高效液相色谱法”、【检查】项下“有关物质”、“R-对映体”、“细菌内毒素”、“依地酸二钠”、“水分”、【含量测定】、【贮藏】项执行YBH00572021，其他执行《中国药典》2020年版第一增补本。同步修订本品说明书中的【执行标准】项。,江苏省药品监督管理局,2024-03-15,已备案,详情
浙备2024008418,地氯雷他定口服溶液,国药准字H20223551,西洲医药科技（浙江）有限公司,浙江省金华市东阳市六石街道科技孵化中心甘溪东街888-5号,浙江北生药业汉生制药有限公司,浙江省东阳市江北高科技工业园区,"1、生产工艺变更：改变原辅料在工艺中的投料顺序，不降低制剂的质量控制水平；
2、增加本品的原料药供应商：合肥恩瑞特药业有限公司（登记号：Y20180001686，A）。",浙江省药品监督管理局,2024-03-15,已备案,详情
津备2024009248,胃肠安丸,国药准字Z10880010,津药达仁堂集团股份有限公司乐仁堂制药厂,天津市西青区大明道2号,津药达仁堂集团股份有限公司乐仁堂制药厂,天津市西青区大明道2号；安国市祁州工业城河南大道,津药达仁堂集团股份有限公司乐仁堂制药厂申请变更胃肠安丸的包装材料和容器，在原包装材料和容器基础上，增加“口服固体药用高密度聚乙烯瓶装”包装形式，包装规格为：每瓶装24粒，每盒装2瓶；每瓶装36粒，每盒装2瓶；每瓶装40粒，每盒装2瓶。,天津市药品监督管理局,2024-03-15,已备案,详情
黑备2024007578,护肝片,国药准字Z23021005,葵花药业集团（佳木斯）有限公司,佳木斯市东风区高新技术产业开发区天山街88号,葵花药业集团（佳木斯）有限公司,黑龙江省佳木斯市东风区高新技术产业开发区天山街88号,变更生产工艺，将原工艺“水提浸膏与适量的绿豆细粉混合，减压干燥，干燥温度范围70～90℃，干燥时间12～18小时（真空干燥机），粉碎成细粉”变更为“水提浸膏减压干燥，干燥温度范围一、二、三区干燥温度范围70～90℃，四区干燥温度范围45～55℃，干燥时间约3～4小时（全自动真空连续干燥机），粉碎成细粉”；将原工艺“醇提浸膏与剩余的绿豆细粉混匀，减压干燥，干燥温度范围70～90℃，干燥时间12～18小时（真空干燥机），粉碎成细粉；将水提浸膏粉、醇提浸膏粉与猪胆粉进行总混”变更为“醇提浸膏减压干燥，干燥温度范围一、二、三区干燥温度范围70～90℃，四区干燥温度范围45～55℃，干燥时间约3～4小时（全自动真空连续干燥机），粉碎成细粉；水提干膏粉、醇提干膏粉与绿豆粉及猪胆粉混合”；将原工艺“加入90%乙醇搅拌15～20分钟，再加入糖浆搅拌15～20分钟”变更为“加入75%±5%乙醇搅拌15～20分钟”,黑龙江省药品监督管理局,2024-03-15,已备案,详情
桂备2024008949,罗汉果玉竹颗粒,国药准字Z45021212,广西鸿济药业集团有限公司,广西壮族自治区北海市海城区（北海经济技术开发区）科旺路10号,广西鸿济药业集团有限公司,广西壮族自治区北海市海城区（北海经济技术开发区）科旺路10号,"（一）标签
一：盒子
1、重新排版设计
2、商标变更为“鸿济通”
（二）机膜
1、商标变更为“鸿济通”
（二）说明书
1、商标变更为“鸿济通”",广西壮族自治区药品监督管理局,2024-03-15,已备案,详情
冀备2024009148,尼群地平片,国药准字H13021703,邯郸滏荣制药有限公司,河北省邯郸市邯山区代召乡309国道北侧399号,邯郸滏荣制药有限公司,邯郸市邯山区代召乡309国道北侧399号,备案尼群地平片原料药生产商变更（在原“陕西西岳制药有限公司和黄石燕舞药业有限公司”基础上增加“上海锦帝九州药业（安阳）有限公司”供应商），申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性，有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-03-15,已备案,详情
桂备2024008725,丹七片,国药准字Z45021178,广西泰诺制药有限公司,贵港市港北区狮岭路939号,广西泰诺制药有限公司,贵港市港北区狮岭路939号,"根据销售的需求变更药品标签，按《药品说明书和标签管理规定（局令第24号）》的规定，对丹七片包装规格为药品包装用铝箔/聚氯乙烯固体药用硬片包装，18片×2板的药品标签进行修订，并参照包装批件桂备202200860号的标签样稿编写修订说明。
一、标签
（一）铝箔
1、去掉“冠峰”商标；
2、其余文字内容与桂备202200860号的铝箔样稿基本一致，图案式样详见申请表附件铝箔样稿。",广西壮族自治区药品监督管理局,2024-03-15,已备案,详情
Y苏备2024006987,醋酸氟氢可的松,Y20210000897,无,无,江苏联环药业股份有限公司,江苏省扬州市扬州生物健康产业园健康一路9号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品在“药用低密度聚乙烯袋：1kg/袋的包装规格基础上增加“药用低密度聚乙烯袋：0.1kg/袋，0.25kg/袋，0.5kg/袋”的包装规格。,江苏省药品监督管理局,2024-03-15,已备案,详情
苏备2024008876,替硝唑葡萄糖注射液,国药准字H10970366,江苏正大丰海制药有限公司,江苏省盐城市大丰区南翔西路266号,江苏正大丰海制药有限公司,江苏省盐城市大丰区南翔西路266号,根据《国家药监局国家卫生健康委关于发布实施《中国药典》（2020年版）第一增补本的公告》（2023年第126号），对替硝唑葡萄糖注射液（批准文号：国药准字H10970366）执行标准进行变更。替硝唑葡萄糖注射液执行标准由“国家药品标准YBH04052012”变更为“《中国药典》2020年版第一增补本”。,江苏省药品监督管理局,2024-03-15,已备案,详情
苏备2024009079,炉甘石洗剂,国药准字H32025258,常熟市星海制药有限公司,常熟市碧溪新区（浒浦）留下工业园,常熟市星海制药有限公司,常熟市碧溪新区（浒浦）留下工业园,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品的包装规格在“100ml/瓶”、“50ml/瓶”和“120ml/瓶”的基础上，增加“80ml/瓶”、“90ml/瓶”和“180ml/瓶”的包装规格。,江苏省药品监督管理局,2024-03-15,已备案,详情
京备2024007796,单唾液酸四己糖神经节苷脂钠注射液,国药准字H20143202,北京赛升药业股份有限公司,北京市北京经济技术开发区兴盛街8号,北京赛升药业股份有限公司,北京市北京经济技术开发区兴盛街8号,单唾液酸四己糖神经节苷脂钠注射液(国药准字H20143202，2ml:40mg)，将有效期从18个月延长至36个月。同步修订药品说明书项下有效期相关内容。,北京市药品监督管理局,2024-03-15,已备案,详情
苏备2024009045,注射用帕瑞昔布钠,国药准字H20234489,无锡凯夫制药有限公司,无锡市滨湖区马山霞光路12号（马山镇工业园区内）,无锡凯夫制药有限公司,无锡市滨湖区马山霞光路12号（马山镇工业园区内）,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》的要求，在本品说明书和标签中增加“通过一致性评价”标识。,江苏省药品监督管理局,2024-03-15,已备案,详情
苏备2024009098,枸橼酸芬太尼注射液,国药准字H20113508,江苏恩华药业股份有限公司,徐州经济技术开发区杨山路18号,江苏恩华药业股份有限公司,徐州经济技术开发区杨山路18号,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在说明书标签中增加“仿制药一致性评价”标识；根据质量标准YBH20432023制定了稳定性考察方案，稳定性数据结果符合方案要求，将本品有效期由18个月变更为24个月；在原“10支/盒”包装规格的基础上增加了“5支/盒”的包装规格。,江苏省药品监督管理局,2024-03-15,已备案,详情
辽备2024009170,阿立哌唑口服溶液,国药准字H20243319,锦州奥鸿药业有限责任公司,辽宁省锦州市太和区松山大街55号,锦州奥鸿药业有限责任公司,锦州市太和区松山大街55号,申请将阿立哌唑口服溶液(规格50ml:50mg)的药品有效期由18个月延长至24个月，说明书和包装标签按规定修订。,辽宁省药品监督管理局,2024-03-15,已备案,详情
浙备2024009149,双歧杆菌四联活菌片,国药准字S20227006,杭州远大生物制药有限公司,浙江省杭州市上城区九环路63号（标准厂房14号楼）,杭州远大生物制药有限公司,浙江省杭州市上城区九环路63号（标准厂房14号楼）,根据《药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），作为第一批参与试点的药品上市许可持有人对双歧杆菌四联活菌片（批准文号：国药准字S20227006）的说明书进行相应修订。修订内容为：提供纸质药品说明书（简化版），并在纸质版药品说明书（简化版）上设计一个可获得电子药品说明书（完整版）的二维码。,浙江省药品监督管理局,2024-03-15,已备案,详情
粤备2024006694,注射用人干扰素α1b,国药准字S10970070,深圳科兴药业有限公司,深圳市南山区粤海街道麻岭社区科技中一路创益科技大厦B1601,深圳科兴药业有限公司,深圳市宝安区沙井向兴路同富裕工业园,本品增加包装规格“西林瓶装，每小盒1支，配套包装灭菌注射用水（2ml/支）1支。”，此变更不涉及用法用量的变更。,广东省药品监督管理局,2024-03-15,已备案,详情
粤备2024006693,注射用人干扰素α1b,国药准字S20033035,深圳科兴药业有限公司,深圳市南山区粤海街道麻岭社区科技中一路创益科技大厦B1601,深圳科兴药业有限公司,深圳市宝安区沙井向兴路同富裕工业园,本品增加包装规格“西林瓶装，每小盒1支，配套包装灭菌注射用水（2ml/支）1支。”，此变更不涉及用法用量的变更。,广东省药品监督管理局,2024-03-15,已备案,详情
鲁备2024008532,间苯三酚注射液,国药准字H20234145,寿光富康制药有限公司,山东省寿光市东环路666号,寿光富康制药有限公司,寿光市文圣东街999号,间苯三酚注射液由现有生产企业“江苏万高药业股份有限公司”，生产地址“江苏省海门经济技术开发区定海路688号小容量注射剂车间”，变更生产企业为“寿光富康制药有限公司”，生产地址为 “寿光市文圣东街999号（车间和生产线：602车间小容量注射剂生产线）”；变更地址过程中，部分生产设备、工艺参数发生了变更，批量由6.5万支/批变更至20万支/批。,山东省药品监督管理局,2024-03-15,已备案,详情
苏备2024009079,炉甘石洗剂,国药准字H32025258,常熟市星海制药有限公司,常熟市碧溪新区（浒浦）留下工业园,常熟市星海制药有限公司,常熟市碧溪新区（浒浦）留下工业园,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品的包装规格在“100ml/瓶”、“50ml/瓶”和“120ml/瓶”的基础上，增加“80ml/瓶”、“90ml/瓶”和“180ml/瓶”的包装规格。,江苏省药品监督管理局,2024-03-15,已备案,详情
京备2024007796,单唾液酸四己糖神经节苷脂钠注射液,国药准字H20143202,北京赛升药业股份有限公司,北京市北京经济技术开发区兴盛街8号,北京赛升药业股份有限公司,北京市北京经济技术开发区兴盛街8号,单唾液酸四己糖神经节苷脂钠注射液(国药准字H20143202，2ml:40mg)，将有效期从18个月延长至36个月。同步修订药品说明书项下有效期相关内容。,北京市药品监督管理局,2024-03-15,已备案,详情
粤备2024006695,注射用人干扰素α1b,国药准字S20033039,深圳科兴药业有限公司,深圳市南山区粤海街道麻岭社区科技中一路创益科技大厦B1601,深圳科兴药业有限公司,深圳市宝安区沙井向兴路同富裕工业园,本品增加包装规格“西林瓶装，每小盒1支，配套包装灭菌注射用水（2ml/支）1支。”，此变更不涉及用法用量的变更。,广东省药品监督管理局,2024-03-15,已备案,详情
苏备2024008876,替硝唑葡萄糖注射液,国药准字H10970366,江苏正大丰海制药有限公司,江苏省盐城市大丰区南翔西路266号,江苏正大丰海制药有限公司,江苏省盐城市大丰区南翔西路266号,根据《国家药监局国家卫生健康委关于发布实施《中国药典》（2020年版）第一增补本的公告》（2023年第126号），对替硝唑葡萄糖注射液（批准文号：国药准字H10970366）执行标准进行变更。替硝唑葡萄糖注射液执行标准由“国家药品标准YBH04052012”变更为“《中国药典》2020年版第一增补本”。,江苏省药品监督管理局,2024-03-15,已备案,详情
苏备2024009045,注射用帕瑞昔布钠,国药准字H20234489,无锡凯夫制药有限公司,无锡市滨湖区马山霞光路12号（马山镇工业园区内）,无锡凯夫制药有限公司,无锡市滨湖区马山霞光路12号（马山镇工业园区内）,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》的要求，在本品说明书和标签中增加“通过一致性评价”标识。,江苏省药品监督管理局,2024-03-15,已备案,详情
苏备2024009098,枸橼酸芬太尼注射液,国药准字H20113508,江苏恩华药业股份有限公司,徐州经济技术开发区杨山路18号,江苏恩华药业股份有限公司,徐州经济技术开发区杨山路18号,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在说明书标签中增加“仿制药一致性评价”标识；根据质量标准YBH20432023制定了稳定性考察方案，稳定性数据结果符合方案要求，将本品有效期由18个月变更为24个月；在原“10支/盒”包装规格的基础上增加了“5支/盒”的包装规格。,江苏省药品监督管理局,2024-03-15,已备案,详情
辽备2024009170,阿立哌唑口服溶液,国药准字H20243319,锦州奥鸿药业有限责任公司,辽宁省锦州市太和区松山大街55号,锦州奥鸿药业有限责任公司,锦州市太和区松山大街55号,申请将阿立哌唑口服溶液(规格50ml:50mg)的药品有效期由18个月延长至24个月，说明书和包装标签按规定修订。,辽宁省药品监督管理局,2024-03-15,已备案,详情
浙备2024009149,双歧杆菌四联活菌片,国药准字S20227006,杭州远大生物制药有限公司,浙江省杭州市上城区九环路63号（标准厂房14号楼）,杭州远大生物制药有限公司,浙江省杭州市上城区九环路63号（标准厂房14号楼）,根据《药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），作为第一批参与试点的药品上市许可持有人对双歧杆菌四联活菌片（批准文号：国药准字S20227006）的说明书进行相应修订。修订内容为：提供纸质药品说明书（简化版），并在纸质版药品说明书（简化版）上设计一个可获得电子药品说明书（完整版）的二维码。,浙江省药品监督管理局,2024-03-15,已备案,详情
粤备2024006694,注射用人干扰素α1b,国药准字S10970070,深圳科兴药业有限公司,深圳市南山区粤海街道麻岭社区科技中一路创益科技大厦B1601,深圳科兴药业有限公司,深圳市宝安区沙井向兴路同富裕工业园,本品增加包装规格“西林瓶装，每小盒1支，配套包装灭菌注射用水（2ml/支）1支。”，此变更不涉及用法用量的变更。,广东省药品监督管理局,2024-03-15,已备案,详情
Y苏备2024009311,福沙匹坦双葡甲胺,Y20170001584,无,无,江苏豪森药业集团有限公司,连云港经济技术开发区大浦工业区开泰路,根据《已上市化学药品药学变更研究技术指导原则（试行）》，变更原料药（福沙匹坦双葡甲胺）氢化工序反应釜。,江苏省药品监督管理局,2024-03-15,已备案,详情
苏备2024009078,盐酸伊立替康注射液,国药准字H20213373,江苏恒瑞医药股份有限公司,连云港经济技术开发区黄河路38号,江苏恒瑞医药股份有限公司,连云港经济技术开发区黄河路38号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，盐酸伊立替康注射液[2ml:40mg（按C33H38N4O6·HCl·3H2O计）]新增应城市恒天药业包装有限公司的注射液用覆乙烯四氟乙烯共聚物膜溴化丁基橡胶塞，变更前后胶塞材质不变，尺寸发生变化。,江苏省药品监督管理局,2024-03-15,已备案,详情
苏备2024009081,米诺地尔搽剂,国药准字H20243293,江苏万高药业股份有限公司,江苏省海门经济技术开发区定海路688号,江苏万高药业股份有限公司,江苏省海门经济技术开发区定海路688号,根据国家药品监督管理局标准YBH01512024制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由18个月延长至24个月。,江苏省药品监督管理局,2024-03-15,已备案,详情
