备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
苏备2024014551,左氧氟沙星片,国药准字H20243385,江苏悦兴医药技术有限公司,泰州市医药城药城大道1号2幢,江苏贝佳制药有限公司,泰州市中国医药城口泰路东侧、新阳路北侧G43栋,本品根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在说明书标签中增加“仿制药一致性评价”标识；根据已批准的药品说明书修改包装标签。,江苏省药品监督管理局,2024-04-26,已备案,详情
蒙备2024014944,牛黄镇惊丸,国药准字Z15020551,内蒙古天奇中蒙制药股份有限公司,内蒙古自治区赤峰市红山区红山经济开发区3号,内蒙古天奇中蒙制药股份有限公司,内蒙古自治区赤峰市红山区红山经济开发区3号,根据牛黄镇惊丸“变更上市许可持有人补充申请批准通知书”（编号：2021B01508）、生产企业名称变更备案（备案号：蒙备2024014386），申请牛黄镇惊丸“药品包装用铝箔/聚氯乙烯固体药用硬片泡罩包装，1.5g/丸×10丸/板。”包装规格的说明书、包装标签备案。 具体内容如下：【药品上市许可持有人】、【生产企业】项内容修改为内蒙古天奇中蒙制药股份有限公司的相关信息。,内蒙古自治区药品监督管理局,2024-04-26,已备案,详情
苏备2024014382,肠内营养乳剂(TPF),国药准字H20040188,费森尤斯卡比华瑞制药有限公司,江苏省无锡市滨湖区马山北闸路16号,费森尤斯卡比华瑞制药有限公司,江苏省无锡市滨湖区马山北闸路16号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，申请增加本品原料药菜籽油、葵花籽油、燕麦纤维和菊粉的生产商。 1. 菜籽油在“中粮东海粮油工业（张家港）有限公司”的基础上增加“嘉吉粮油（南通）有限公司”。 2. 葵花籽油在“包头市金鹿油脂有限责任公司”的基础上增加“嘉吉粮油（南通）有限公司”。3. 燕麦纤维在“Herbafood”的基础上增加“J. Rettenmaier & Soehne GmbH & Co KG”。4. 菊粉在“Cosucra”的基础上增加“Sensus B.V”。,江苏省药品监督管理局,2024-04-26,已备案,详情
浙备2024015123,薄荷桉油含片(Ⅰ),国药准字H33022031,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
Y苏备2024013831,替格瑞洛,Y20180001054,无,无,南京柯菲平制药有限公司,南京市江北新区长芦街道山许路7号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，根据药品生产许可证（编号:苏20160006），将替格瑞洛原料药注册证的生产地址由“南京市化学工业园区山许路9号”变更为“南京市江北新区长芦街道山许路7号”，实际生产地址未发生实质性改变。,江苏省药品监督管理局,2024-04-26,已备案,详情
Y豫备2024014135,盐酸环丙沙星,国药准字H41021377/Y20190007642,无,无,河南康达制药有限公司,项城市经五路66号,申请将盐酸环丙沙星的生产地址由“项城市东方大道128号”变更为“项城市经五路66号”。,河南省药品监督管理局,2024-04-26,已备案,详情
浙备2024015115,三七胶囊,国药准字Z20027706,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
苏备2024014346,聚甲酚磺醛阴道栓,国药准字H20054347,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,药品上市许可持有人注册地址和生产企业生产地址发生文字性变更，未发生实质改变，为同一地址。生产地址由“徐州市经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”；注册地址由“徐州经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”。,江苏省药品监督管理局,2024-04-26,已备案,详情
浙备2024015114,舒心糖浆,国药准字Z19993291,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024015104,感冒水,国药准字Z33020559,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
豫备2024013435,羟喜树碱注射液,国药准字H20045729,仁合熙德隆药业有限公司,河南省郑州市中牟县官渡生物医药产业园区结义路20号,仁合熙德隆药业有限公司,开封市禹南街1号,药品上市许可持有人名称和生产企业名称:由“辅仁药业集团熙德隆肿瘤药品有限公司”变更为“仁合熙德隆药业有限公司”；药品上市许可持有人注册地址名称：由“郑州市中牟县官渡工业园内(辉煌三路与金菊四街交叉口东角)”变更为“河南省郑州市中牟县官渡生物医药产业园区结义路20号”。,河南省药品监督管理局,2024-04-26,已备案,详情
湘备2024001270,复方金银花颗粒,国药准字Z20055177,江右制药（常德）有限公司,湖南省常德市安乡县工业园区,湖南华纳大药厂股份有限公司,浏阳经济技术开发区健康大道南路5号,变更口服固体制剂成型工艺中干燥方法，由烘箱干燥变更为沸腾干燥。,湖南省药品监督管理局,2024-04-26,已备案,详情
苏备2024014587,元胡止痛片,国药准字Z32020239,精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,精华制药集团股份有限公司,江苏省南通市港闸经济开发区兴泰路9号,根据《国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）》要求，对元胡止痛片说明书的【不良反应】、【注意事项】项下内容进行修订，同时码上放心追溯码变更为药品追溯码。,江苏省药品监督管理局,2024-04-26,已备案,详情
甘备2024013884,人血白蛋白,国药准字S10820116,国药集团兰州生物制药有限公司,甘肃省兰州市城关区盐场路888号,国药集团兰州生物制药有限公司,甘肃省兰州市城关区盐场路888号,人血白蛋白（10g）外包装材料式样变更,甘肃省药品监督管理局,2024-04-26,已备案,详情
浙备2024015121,胃炎康胶囊,国药准字Z20043452,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024015112,益肾灵颗粒,国药准字Z33020567,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024015118,七宝美髯颗粒,国药准字Z20054503,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024015092,盐酸金刚烷胺颗粒,国药准字H20083024,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024015107,盐酸金刚烷胺颗粒,国药准字H33022395,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
川备2024011136,注射用米卡芬净钠,国药准字H20203079,成都雅途生物技术有限公司,成都市高新区科园南路88号天府生命科技园B7号楼6楼,四川制药制剂有限公司,四川省成都市高新西区百叶路18号,申请产品使用的标签、说明书、纸盒增加“仿制药一致性评价”标识。,四川省药品监督管理局,2024-04-26,已备案,详情
浙备2024015116,板蓝根颗粒,国药准字Z20043384,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
Y豫备2024014131,兰索拉唑,国药准字H20059147/Y20190008326,无,无,河南康达制药有限公司,项城市经五路66号,申请将兰索拉唑的生产地址由“项城市东方大道128号”变更为“项城市经五路66号”。,河南省药品监督管理局,2024-04-26,已备案,详情
浙备2024015105,脉安颗粒,国药准字Z33020560,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
甘备2024014272,人血白蛋白,国药准字S10820115,国药集团兰州生物制药有限公司,甘肃省兰州市城关区盐场路888号,国药集团兰州生物制药有限公司,甘肃省兰州市城关区盐场路888号,人血白蛋白（5g）外包装材料式样变更,甘肃省药品监督管理局,2024-04-26,已备案,详情
豫备2024014211,恩格列净片,国药准字H20243457,国药集团容生制药有限公司,河南省焦作市武陟县迎宾大道686号,国药集团容生制药有限公司,河南省武陟县东环路南段,申请对视同通过一致性评价的恩格列净片（25mg）说明书、标签进行备案。内容如下：1.恩格列净片说明书、标签（纸盒）上增加“通过一致性评价”的标识；2.核准日期：2024年04月07日；3.【执行标准】 国家药品监督管理局标准YBH03982024；4.【批准文号】（1）10mg规格 国药准字H20243456 （2）25mg规格 国药准字H20243457；5.将【适应症】中“（3）用药限制”内容中“[见警告和注意事项]”修订为“[见注意事项]”；6.其余各项内容均与恩格列净片(25mg)药品注册证书（证书编号：2024S00536）附件的说明书内容一致；7.标签的相关内容与说明书保持一致。,河南省药品监督管理局,2024-04-26,已备案,详情
浙备2024015102,风痛安胶囊,国药准字Z33020557,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
桂备2024014823,复方罗汉果止咳颗粒,国药准字Z45021877,广西玉兰制药有限公司,广西梧州市蒙山县通文街272号,广西玉兰制药有限公司,广西梧州市蒙山县西河镇桐油坪村古响一组101号,"1、使用经授权的“正敬堂”注册商标。
2、【包装】项内容为：双向拉伸聚丙烯/真空镀铝流延聚丙烯药用复合膜，10克/袋×12袋/盒。
药品说明书、包装标签为新设计样式，内包装材质不变，其余文字内容均符合国家药监局24号令及OTC说明书范本、质量标准的要求。",广西壮族自治区药品监督管理局,2024-04-26,已备案,详情
苏备2024014312,左奥硝唑氯化钠注射液,国药准字H20160007,南京圣和药业股份有限公司,南京经济技术开发区惠中路9号,南京圣和药业股份有限公司,南京经济技术开发区惠中路9号,根据国家药监局 国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），将本品执行标准由“国家药品监督管理局药品注册标准YBH07472024”变更为“国家药品监督管理局药品注册标准YBH07472024，删除【鉴别】（1）（2）”。,江苏省药品监督管理局,2024-04-26,已备案,详情
苏备2024014592,玉屏风口服液,国药准字Z32020356,精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,精华制药集团股份有限公司,江苏省南通市港闸经济开发区兴泰路9号,根据《国家药监局关于修订玉屏风制剂说明书的公告（2024年第42号）》要求，对玉屏风口服液说明书和标签的【不良反应】、【禁忌】、【注意事项】项下内容进行修订，同时码上放心追溯码变更为药品追溯码。,江苏省药品监督管理局,2024-04-26,已备案,详情
鄂备2024014420,替硝唑氯化钠注射液,国药准字H19991087,武汉滨湖双鹤药业有限责任公司,湖北省武汉市东湖新技术开发区左岭工业园,武汉滨湖双鹤药业有限责任公司,湖北省武汉市东湖新技术开发区左岭工业园,按国家药监局关于修订替硝唑注射剂说明书的公告（2024年第31号）的要求，修订以下内容：1、增加黑框警告；2、修订不良反应；3、修订禁忌；4、修订注意事项；5、修订药物相互作用；6、修订药物过量。,湖北省药品监督管理局,2024-04-26,已备案,详情
皖备2024014971,辅酶Q10注射液,国药准字H34020439,马鞍山丰原制药有限公司,安徽省马鞍山市经济技术开发区梅山路1503号,马鞍山丰原制药有限公司,马鞍山经济技术开发区梅山路1503号,制剂所用原料药供应商变更：申请增加辅酶Q10原料药供应商黑龙江新和成生物科技有限公司,安徽省药品监督管理局,2024-04-26,已备案,详情
豫备2024014125,曲安奈德新霉素贴膏,国药准字H41024735,焦作联盟医用材料股份有限公司,焦作循环经济产业集聚区寺林路106号,焦作联盟医用材料股份有限公司,焦作循环经济产业集聚区寺林路106号,新增包装规格：5贴/袋,河南省药品监督管理局,2024-04-26,已备案,详情
豫备2024014215,克霉唑乳膏,国药准字H41023972,新乡华青药业有限公司,新乡市新郑公路21号桥南,新乡华青药业有限公司,新乡市新郑公路21号桥南,增加“湖南华纳大药厂手性药物有限公司”为克霉唑乳膏所用原料克霉唑的供应商。,河南省药品监督管理局,2024-04-26,已备案,详情
鄂备2024011503,人胰岛素注射液,国药准字S20200009,宜昌东阳光长江药业股份有限公司,湖北省宜昌宜都市滨江路38号,宜昌东阳光长江药业股份有限公司,湖北省宜昌宜都市东阳光3号工业园,我司申请在103车间新增配制罐、无菌储罐、灌装罐，并将人胰岛注射液配制规模扩大至（7万支/批）（灌装线、包装线保持不变）。,湖北省药品监督管理局,2024-04-26,已备案,详情
桂备2024014729,抗骨增生片,国药准字Z45021482,广西鸿博原生制药有限公司,广西隆安县城厢镇宝塔路6号,广西鸿博原生制药有限公司,广西隆安县城厢镇宝塔路6号,"1、根据市场反馈，消费都需求，修改抗骨增生片13片/板X3板/盒的包装标签样式；
2、样稿见申请表附件。",广西壮族自治区药品监督管理局,2024-04-26,已备案,详情
浙备2024015105,脉安颗粒,国药准字Z33020560,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
甘备2024014272,人血白蛋白,国药准字S10820115,国药集团兰州生物制药有限公司,甘肃省兰州市城关区盐场路888号,国药集团兰州生物制药有限公司,甘肃省兰州市城关区盐场路888号,人血白蛋白（5g）外包装材料式样变更,甘肃省药品监督管理局,2024-04-26,已备案,详情
豫备2024014211,恩格列净片,国药准字H20243457,国药集团容生制药有限公司,河南省焦作市武陟县迎宾大道686号,国药集团容生制药有限公司,河南省武陟县东环路南段,申请对视同通过一致性评价的恩格列净片（25mg）说明书、标签进行备案。内容如下：1.恩格列净片说明书、标签（纸盒）上增加“通过一致性评价”的标识；2.核准日期：2024年04月07日；3.【执行标准】 国家药品监督管理局标准YBH03982024；4.【批准文号】（1）10mg规格 国药准字H20243456 （2）25mg规格 国药准字H20243457；5.将【适应症】中“（3）用药限制”内容中“[见警告和注意事项]”修订为“[见注意事项]”；6.其余各项内容均与恩格列净片(25mg)药品注册证书（证书编号：2024S00536）附件的说明书内容一致；7.标签的相关内容与说明书保持一致。,河南省药品监督管理局,2024-04-26,已备案,详情
苏备2024014312,左奥硝唑氯化钠注射液,国药准字H20160007,南京圣和药业股份有限公司,南京经济技术开发区惠中路9号,南京圣和药业股份有限公司,南京经济技术开发区惠中路9号,根据国家药监局 国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），将本品执行标准由“国家药品监督管理局药品注册标准YBH07472024”变更为“国家药品监督管理局药品注册标准YBH07472024，删除【鉴别】（1）（2）”。,江苏省药品监督管理局,2024-04-26,已备案,详情
苏备2024014592,玉屏风口服液,国药准字Z32020356,精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,精华制药集团股份有限公司,江苏省南通市港闸经济开发区兴泰路9号,根据《国家药监局关于修订玉屏风制剂说明书的公告（2024年第42号）》要求，对玉屏风口服液说明书和标签的【不良反应】、【禁忌】、【注意事项】项下内容进行修订，同时码上放心追溯码变更为药品追溯码。,江苏省药品监督管理局,2024-04-26,已备案,详情
浙备2024015102,风痛安胶囊,国药准字Z33020557,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
桂备2024014823,复方罗汉果止咳颗粒,国药准字Z45021877,广西玉兰制药有限公司,广西梧州市蒙山县通文街272号,广西玉兰制药有限公司,广西梧州市蒙山县西河镇桐油坪村古响一组101号,"1、使用经授权的“正敬堂”注册商标。
2、【包装】项内容为：双向拉伸聚丙烯/真空镀铝流延聚丙烯药用复合膜，10克/袋×12袋/盒。
药品说明书、包装标签为新设计样式，内包装材质不变，其余文字内容均符合国家药监局24号令及OTC说明书范本、质量标准的要求。",广西壮族自治区药品监督管理局,2024-04-26,已备案,详情
豫备2024013201,硫酸阿托品注射液,国药准字H41021257,遂成药业股份有限公司,新郑市庆安路219号,遂成药业股份有限公司,河南省新郑市人民东路,根据国家药品监督管理局药品补充申请批准通知书（编号2024B01482)的通知，对该药品的标签、说明书进行备案；根据《总局关于仿制药质量和疗效一致性评价工作有关事项的公告(2017年第100号)》文件要求增加仿制药一致性评价标识；根据稳定性考察结果提出延长该品种有效期至24个月，同时将标签及说明书的有效期由18个月变更为24个月。,河南省药品监督管理局,2024-04-26,已备案,详情
豫备2024014177,甲硝唑片,国药准字H41021614,上海金不换兰考制药有限公司,兰考产业集聚区未来路中段6号,上海金不换兰考制药有限公司,兰考产业集聚区未来路中段6号,延长药品有效期。 本品有效期原为24个月，变更为36个月。,河南省药品监督管理局,2024-04-26,已备案,详情
桂备2024014732,罗汉果玉竹颗粒,国药准字Z45022019,广西金嗓子有限责任公司,广西柳州市凤翔路28号,广西金嗓子有限责任公司,广西柳州市凤翔路28号，广西柳州市跃进路28号,核减生产地址“广西柳州市跃进路28号”，生产地址由“广西柳州市跃进路28号，广西柳州市凤翔路28号”变为“广西柳州市凤翔路28号”,广西壮族自治区药品监督管理局,2024-04-26,已备案,详情
鲁备2024014126,单硝酸异山梨酯胶丸,国药准字H20000217,威海华新药业集团有限公司,山东省威海市环翠区嵩山路100-2号,威海华新药业集团有限公司,山东省威海市环翠区嵩山路100-2号,根据《国家药品监督管理局国家药品标准修订件》(批件号：XGB2023-011)的规定，本品质量标准由“国家药品标准WS1-(X-067)-2004Z”，变更为“国家药品标准WS1-(X-067)-2004Z-2023”，【通用名称】由“单硝酸异山梨酯胶丸”变更为“单硝酸异山梨酯软胶囊”，【汉语拼音】由“Danxiaosuan Yishanlizhi Jiaowan”变更为“Danxiaosuan Yishanlizhi Ruanjiaonang”；【性状】由“本品为胶丸，内含无色的澄明液体。”变更为“本品内容物为无色澄明液体。”。对说明书、标签的相关项进行相应修订。(备注：“WS1”中的“1”为下标）,山东省药品监督管理局,2024-04-26,已备案,详情
浙备2024015098,富马酸亚铁颗粒,国药准字H33021844,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
豫备2024014352,玉屏风口服液,国药准字Z41021975,仲景宛西制药股份有限公司,河南省西峡县仲景大道168号,仲景宛西制药股份有限公司,河南省西峡县仲景大道168号,根据《国家药监局关于修订玉屏风制剂说明书的公告》（2024年第42号）对药品说明书进行修订，修订项目为【不良反应】、【禁忌】、【注意事项】。,河南省药品监督管理局,2024-04-26,已备案,详情
桂备2024011328,川贝清肺糖浆,国药准字Z45022199,广西大力神制药股份有限公司,灵山县灵城镇海岩路99号,广西大力神制药股份有限公司,灵山县灵城镇海岩路99号,变更内包材，由“口服液体用聚氯乙烯/低密度聚乙烯复合膜硬片”变更“聚酯/铝/聚乙烯药用复合膜”。,广西壮族自治区药品监督管理局,2024-04-26,已备案,详情
桂备2024011331,三蛇胆川贝糖浆,国药准字Z45022406,广西大力神制药股份有限公司,灵山县灵城镇海岩路99号,广西大力神制药股份有限公司,灵山县灵城镇海岩路99号,变更内包材，由“口服液体用聚氯乙烯/低密度聚乙烯复合膜硬片”变更“聚酯/铝/聚乙烯药用复合膜”。,广西壮族自治区药品监督管理局,2024-04-26,已备案,详情
浙备2024015112,益肾灵颗粒,国药准字Z33020567,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024015118,七宝美髯颗粒,国药准字Z20054503,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号,浙江一新制药股份有限公司,浙江省兰溪市上华街道致远路5-1号（容缺变更）,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省兰溪市城东开发区环城东路变更为浙江省兰溪市上华街道致远路5-1号（容缺变更）,浙江省药品监督管理局,2024-04-26,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
Y豫备2024014137,双氯芬酸钠,国药准字H41023431/Y20190007641,无,无,河南康达制药有限公司,项城市经五路66号,申请将双氯芬酸钠的生产地址由“项城市东方大道128号”变更为“项城市经五路66号”。,河南省药品监督管理局,2024-04-26,已备案,详情
苏备2024014270,钠钾镁钙葡萄糖注射液,国药准字H20103161,江苏恒瑞医药股份有限公司,连云港经济技术开发区黄河路38号,"江苏恒瑞医药股份有限公司,成都盛迪医药有限公司,福建盛迪医药有限公司","连云港经济技术开发区临港产业区东晋路,成都市高新区康平路88号,厦门市海沧区翁角路308号54号楼和6号楼【一层（5238m2）、二层（6676.7m2）】",根据《已上市化学药品药学变更研究技术指导原则（试行）》，钠钾镁钙葡萄糖注射液（250ml）原料药氯化镁供应商在“天津海光科技发展股份有限公司”基础上增加“江苏省勤奋药业有限公司”，原料药葡萄糖酸钙供应商在“浙江瑞邦药业股份有限公司”基础上增加“四川仁安药业有限责任公司”。,江苏省药品监督管理局,2024-04-26,已备案,详情
鄂备2024015177,蒲地蓝消炎片,国药准字Z19983118,葵花药业集团（襄阳）隆中有限公司,湖北省襄阳市高新区台子湾路128号,葵花药业集团（襄阳）隆中有限公司,湖北省襄阳市高新区台子湾路128号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由广东佰和药业有限公司变更为葵花药业集团（襄阳）隆中有限公司;生产企业地址由普宁市云落镇云落村云落收费站南边变更为湖北省襄阳市高新区台子湾路128号,湖北省药品监督管理局,2024-04-26,已备案,详情
桂备2024014832,复方百部止咳颗粒,国药准字Z45021711,广西玉兰制药有限公司,广西梧州市蒙山县通文街272号,广西玉兰制药有限公司,广西梧州市蒙山县西河镇桐油坪村古响一组101号,"1、包装标签版面设计样式，使用经授权的“康世仁方”注册商标.
2、【包装】项内容为：双向拉伸聚丙烯/真空镀铝流延聚丙烯药用复合膜，10克/袋×11袋/盒。 
药品说明书、包装标签为新设计样式，内包装材质不不变，其余文字内容均符合国家药监局24号令及说明书范本、质量标准的要求。",广西壮族自治区药品监督管理局,2024-04-26,已备案,详情
桂备2024014732,罗汉果玉竹颗粒,国药准字Z45022019,广西金嗓子有限责任公司,广西柳州市凤翔路28号,广西金嗓子有限责任公司,广西柳州市凤翔路28号，广西柳州市跃进路28号,核减生产地址“广西柳州市跃进路28号”，生产地址由“广西柳州市跃进路28号，广西柳州市凤翔路28号”变为“广西柳州市凤翔路28号”,广西壮族自治区药品监督管理局,2024-04-26,已备案,详情
