备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
滇备2024016902,消炎片,国药准字Z53020975,云南铭鼎药业有限公司,云南省楚雄高新区庄甸医药园区,云南铭鼎药业有限公司,云南省楚雄高新区庄甸医药园区,依据药品注册管理办法及变更生产场地要求，生产品种：消炎片（规格：薄膜衣片：每片相当于原药材1.784克，包装规格：每板12片，每盒3板；商标：铭杰）的包装标签、说明书变更“注册地址和生产地址”相关信息，即：注册地址由：云南省楚雄州楚雄市经济开发区永安路443号，变更为：云南省楚雄高新区庄甸医药园区；生产地址由：云南省楚雄州楚雄市经济开发区永安路443号，变更为：云南省楚雄高新区庄甸医药园区。（此次包装标签说明书备案仅用于变更地址验证批次）,云南省药品监督管理局,2024-05-10,已备案,详情
皖备2024016380,沙格列汀二甲双胍缓释片（Ⅰ）,国药准字H20234334,安徽杰玺医药有限公司,安徽省合肥市高新区2800号创新产业园二期F5栋1301室,合肥合源药业有限公司,安徽省合肥市甘泉路358号,沙格列汀二甲双胍缓释片（Ⅰ）（国药准字 H20234334）为纳入《中国上市药品目录集》的仿制药，根据总局关于仿制药质量和疗效一致性评价工作有关事项的公告（2017 年第 100 号）备案使用“通过一致性评价”标识，药品说明书做相应修订。,安徽省药品监督管理局,2024-05-10,已备案,详情
渝备2024016958,八珍益母丸,国药准字Z50020021,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
渝备2024016988,银柴颗粒,国药准字Z50020086,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
皖备2024016383,沙格列汀二甲双胍缓释片（Ⅲ）,国药准字H20234335,安徽杰玺医药有限公司,安徽省合肥市高新区2800号创新产业园二期F5栋1301室,合肥合源药业有限公司,安徽省合肥市甘泉路358号,沙格列汀二甲双胍缓释片（Ⅲ）（国药准字H20234335）为纳入《中国上市药品目录集》的仿制药，根据总局关于仿制药质量和疗效一致性评价工作有关事项的公告（2017年第100号）备案使用“通过一致性评价”标识，药品说明书做相应修订。,安徽省药品监督管理局,2024-05-10,已备案,详情
甘备2024016352,元胡止痛片,国药准字Z62020064,丽彩甘肃西峰制药有限公司,甘肃省庆阳市西峰区北环路西段,丽彩甘肃西峰制药有限公司,甘肃省庆阳市西峰区北环路西段,依据国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）修订元胡止痛片药品说明书中【不良反应】【禁忌】【注意事项】，修改包装标签。变更商标为“丽彩”，更新包装盒追溯码式样。,甘肃省药品监督管理局,2024-05-10,已备案,详情
渝备2024016965,五味子颗粒,国药准字Z50020082,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
苏备2024016369,注射用头孢曲松钠他唑巴坦钠,国药准字号H20193411,南京优科制药有限公司,南京经济技术开发区恒竞路28号,南京优科制药有限公司,南京经济技术开发区恒竞路28号,根据《已上市化学药品药学变更研究技术指导原则》（试行），本品内包装材料“中硼硅玻璃管制注射剂瓶”的供应商在“山东力诺特种玻璃股份有限公司”的基础上增加“山东省药用玻璃股份有限公司”。,江苏省药品监督管理局,2024-05-10,已备案,详情
晋备2024016879,马来酸氯苯那敏片,国药准字H14021924,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由山西省大同市经济技术开发区恒安街1378号变更为山西省大同经济技术开发区恒安街1378号A区,山西省药品监督管理局,2024-05-10,已备案,详情
Y苏备2024016552,醋酸去氨加压素,Y20170000784,无,无,南京星银药业集团有限公司,南京市溧水区经济开发区机场路28号,根据质量标准制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由“24个月”延长至“36个月”。,江苏省药品监督管理局,2024-05-10,已备案,详情
晋备2024016847,呋喃唑酮片,国药准字H14022539,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由山西省大同市经济技术开发区恒安街1378号变更为山西省大同经济技术开发区恒安街1378号A区,山西省药品监督管理局,2024-05-10,已备案,详情
渝备2024016980,金钱草颗粒,国药准字Z20027656,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
粤备2024015886,猴耳环消炎颗粒,国药准字Z20050351,广州莱泰制药有限公司,广州市白云区广从五路103号801室,"广东宝丹制药有限公司,江西昂泰制药有限公司,广州小奇灵制药有限公司","广东省惠州市博罗县公庄镇,江西武宁工业园区昂泰路1号,揭阳市普宁市云落镇红光村广汕公路旁",新增猴耳环消炎颗粒（批准文号：国药准字Z20050351）的受托生产企业：广州小奇灵制药有限公司，生产地址：揭阳市普宁市云落镇红光村广汕公路旁。,广东省药品监督管理局,2024-05-10,已备案,详情
渝备2024016948,当归苦参丸,国药准字Z20093149,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
桂备2024016233,元胡止痛片,国药准字Z45021016,广西日田药业集团有限责任公司,广西柳州市柳城县大埔镇河西工业园区富民路一巷6号,广西日田药业集团有限责任公司,广西柳州市柳城县大埔镇河西工业园区富民路一巷6号,"一、说明书：1、【不良反应】项修改为：【不良反应】监测数据显示，元胡止痛制剂可见以下不良反应报告：恶心、呕吐、口干、腹痛、腹泻、腹胀、腹部不适、嗳气、皮疹、瘙痒、潮红、红斑、荨麻疹、多汗、头晕、头痛、嗜睡、失眠、胸部不适、乏力、发热、心悸、呼吸困难、过敏反应等，有肝功能异常、过敏性休克个例报告。2、【禁忌】项修改为：【禁忌】1.孕妇忌服。2.严重肝肾功能不全者禁用。3.对本品及所含成份过敏者禁用。3、【注意事项】项修改为：【注意事项】1.饮食宜清淡，忌酒及辛辣、生冷、油腻食物。2.忌愤怒、忧郁，保持心情舒畅。3.本品不宜用于虚证痛经，其表现为经期或经后小腹隐痛喜按，月经质稀或色淡，伴有头晕目花，心悸气短等症者。4.按照用法用量服用，不建议长期服用。服药中如出现皮疹，胸闷，憋气等过敏症状，或者其他严重不良反应，应当立即停药并就医。5.重度痛经者或服药后痛经不减轻，应当去医院就诊。6.痛经并伴有其他妇科疾病者，应当去医院就诊。7.高血压、心脏病、肝病、糖尿病、肾病等患者应当在医师指导下服用。8.哺乳期妇女、年老体弱者应当在医师指导下服用。9.肝、肾功能不全者慎用；确需使用，应当在医生指导下使用并定期进行肝肾功能监测。10.使用本品时不宜再合并用其他非甾体类镇痛药，如确需使用，应当加强监测。11.对于有出血倾向或使用抗凝、抗血小板治疗的患者，在医生指导下使用，并注意监测。12.服药3天症状无缓解，应当去医院就诊。13.目前尚无儿童用药的临床证据。14.过敏体质者慎用。15.本品性状发生改变时禁止使用。16.请将本品放在儿童不能接触的地方。17.如正在使用其他药品，使用本品前请咨询医师或药师。
二、小盒：1、[不良反应]项修改为：[不良反应]详见说明书。2、[禁忌]项修改为：[禁忌]1.孕妇忌服。其它详见说明书。3、[注意事项]项修改为：[注意事项]1.饮食宜清淡，忌酒及辛辣、生冷、油腻食物。其它详见说明书。",广西壮族自治区药品监督管理局,2024-05-10,已备案,详情
苏备2024016369,注射用头孢曲松钠他唑巴坦钠,国药准字号H20193411,南京优科制药有限公司,南京经济技术开发区恒竞路28号,南京优科制药有限公司,南京经济技术开发区恒竞路28号,根据《已上市化学药品药学变更研究技术指导原则》（试行），本品内包装材料“中硼硅玻璃管制注射剂瓶”的供应商在“山东力诺特种玻璃股份有限公司”的基础上增加“山东省药用玻璃股份有限公司”。,江苏省药品监督管理局,2024-05-10,已备案,详情
晋备2024016879,马来酸氯苯那敏片,国药准字H14021924,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由山西省大同市经济技术开发区恒安街1378号变更为山西省大同经济技术开发区恒安街1378号A区,山西省药品监督管理局,2024-05-10,已备案,详情
晋备2024016872,盐酸小檗碱片,国药准字H14021927,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由山西省大同市经济技术开发区恒安街1378号变更为山西省大同经济技术开发区恒安街1378号A区,山西省药品监督管理局,2024-05-10,已备案,详情
晋备2024016876,维生素C片,国药准字H14022556,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由山西省大同市经济技术开发区恒安街1378号变更为山西省大同经济技术开发区恒安街1378号A区,山西省药品监督管理局,2024-05-10,已备案,详情
渝备2024016952,养血安神片,国药准字Z50020032,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
滇备2024016732,黄藤素片,国药准字Z20054378,云南龙恩制药有限公司,云南省玉溪市江川区大街街道江通路,云南龙恩制药有限公司,江川区大街街道江通路,黄藤素片的说明书及标签备案：1、黄藤素片说明书新增24片/盒包装规格；2、黄藤素片小盒标签新增24片/盒包装规格；,云南省药品监督管理局,2024-05-10,已备案,详情
滇备2024016735,消炎止咳片,国药准字Z20054316,云南龙恩制药有限公司,云南省玉溪市江川区大街街道江通路,云南龙恩制药有限公司,江川区大街街道江通路,消炎止咳片的说明书及标签备案：1、消炎止咳片说明书新增15片/盒、42片/盒包装规格；2、消炎止咳片小盒标签新增15片/盒、42片/盒包装规格；,云南省药品监督管理局,2024-05-10,已备案,详情
吉备2024016749,蛇胆川贝液,国药准字Z22025493,吉林省抚松制药股份有限公司,抚松县抚松镇松山街375号,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及国家药品监督管理局国家药品标准（修订）颁布件（批件号：ZGB2022-51）相关规定变更药用管制口服液瓶，8支/盒药品说明书、标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责说明书、标签内容的真实性与合法性。,吉林省药品监督管理局,2024-05-10,已备案,详情
桂备2024015849,葡萄糖注射液,国药准字H45020243,广西昆泽药业有限公司,南宁市园艺路99号,广西昆泽药业有限公司,南宁市园艺路99号,增加原料“无水葡萄糖”供应商：潍坊盛泰药业有限公司,广西壮族自治区药品监督管理局,2024-05-10,已备案,详情
晋备2024016848,硝西泮片,国药准字H14020302,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由山西省大同市经济技术开发区恒安街1378号变更为山西省大同经济技术开发区恒安街1378号A区,山西省药品监督管理局,2024-05-10,已备案,详情
渝备2024016949,乙肝解毒胶囊,国药准字Z50020567,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
蒙备2024016715,暖宫七味丸,国药准字Z20063369,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,申请增加暖宫七味丸“聚氯乙烯固体药用硬片、药品包装用铝箔包装：30粒/板×3板/盒。”包装规格的说明书、包装标签的备案。执行国家药品监督管理局国家药品标准补充颁布件批件号：2023B062;【成份】项中“白豆蔻、手掌参”变更为“豆蔻、手参”；【功能与主治】项中，“肾脏‘赫依’病”变更为“肾‘赫依’病”。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-05-10,已备案,详情
晋备2024016858,磷酸苯丙哌林片,国药准字H14021923,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由山西省大同市经济技术开发区恒安街1378号变更为山西省大同经济技术开发区恒安街1378号A区,山西省药品监督管理局,2024-05-10,已备案,详情
渝备2024016959,黄连上清颗粒,国药准字Z20026849,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
渝备2024016940,咳特灵胶囊,国药准字Z50020023,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
渝备2024016968,复方板蓝根颗粒,国药准字Z50020073,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
鄂备2024016898,四逆汤,国药准字Z42021418,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-05-10,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
渝备2024016946,穿心莲片,国药准字Z50020040,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
闽备2024017015,萘丁美酮分散片,国药准字H20040166,灵源药业有限公司,福建省泉州市晋江经济开发区（五里园）长安路17号灵源药业,灵源药业有限公司,福建省泉州市晋江经济开发区（五里园）长安路17号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由福建省晋江市五里高科技工业园区变更为福建省泉州市晋江经济开发区（五里园）长安路17号,福建省药品监督管理局,2024-05-10,已备案,详情
渝备2024016971,六味地黄丸,国药准字Z50020057,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
皖备2024015637,盐酸二甲双胍片,国药准字H20223452,盖天力医药控股集团华东药业有限公司,淮南市山南新区泰丰大街198号,盖天力医药控股集团华东药业有限公司,淮南市山南新区泰丰大街198号,现增加原料盐酸二甲双胍的供应商：石家庄市普力制药有限公司,安徽省药品监督管理局,2024-05-10,已备案,详情
渝备2024016974,十全大补丸,国药准字Z50020053,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
渝备2024016941,舒筋活血片,国药准字Z50020049,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
渝备2024016949,乙肝解毒胶囊,国药准字Z50020567,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
蒙备2024016715,暖宫七味丸,国药准字Z20063369,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,申请增加暖宫七味丸“聚氯乙烯固体药用硬片、药品包装用铝箔包装：30粒/板×3板/盒。”包装规格的说明书、包装标签的备案。执行国家药品监督管理局国家药品标准补充颁布件批件号：2023B062;【成份】项中“白豆蔻、手掌参”变更为“豆蔻、手参”；【功能与主治】项中，“肾脏‘赫依’病”变更为“肾‘赫依’病”。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-05-10,已备案,详情
晋备2024016858,磷酸苯丙哌林片,国药准字H14021923,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由山西省大同市经济技术开发区恒安街1378号变更为山西省大同经济技术开发区恒安街1378号A区,山西省药品监督管理局,2024-05-10,已备案,详情
渝备2024016959,黄连上清颗粒,国药准字Z20026849,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
渝备2024016940,咳特灵胶囊,国药准字Z50020023,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
陕备2024016496,丙泊酚乳状注射液,国药准字H20123318,西安力邦制药有限公司,西安市高新区科技一路22号,西安力邦制药有限公司,西安市高新区科技一路22号,根据《药品上市后变更管理办法（试行）》及《已上市化学药品药学变更研究技术指导原则（试行）》，增加丙泊酚乳状注射液药用辅料、内包装材料供应商，具体增加内容如下：1、增加广州白云山汉方现代药业有限公司作为药用辅料大豆油（供注射用）的新供应商；2、增加西安力邦制药有限公司作为药用辅料蛋黄卵磷脂（供注射用）的新供应商；3、增加湖南尔康制药股份有限公司作为药用辅料甘油（供注射用）的新供应商；4、增加四川省阆中光明玻璃制品有限公司作为内包装材料中硼硅玻璃模制注射剂瓶（50ml）的新供应商；5、增加江阴市海华橡塑有限公司作为内包装材料注射液用卤化丁基橡胶塞（溴化20#）的新供应商。,陕西省药品监督管理局,2024-05-10,已备案,详情
Y苏备2024016552,醋酸去氨加压素,Y20170000784,无,无,南京星银药业集团有限公司,南京市溧水区经济开发区机场路28号,根据质量标准制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由“24个月”延长至“36个月”。,江苏省药品监督管理局,2024-05-10,已备案,详情
Y渝备2024015562,右雷佐生,Y20220000925,无,无,重庆博腾制药科技股份有限公司,重庆市（长寿）化工园区精细化工一区,根据质量标准YBY69042023制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期12个月变更为24个月。,重庆市药品监督管理局,2024-05-10,已备案,详情
Y苏备2024016492,西咪替丁,国药准字H20054311/Y20190004432,无,无,江苏正济药业股份有限公司,淮安市洪泽区巢湖东路8号,我司生产的原料药西咪替丁现执行标准为：《中国药典》2015年版二部。因实施《中华人民共和国药典》（2020年版）第一增补本，我司西咪替丁的执行标准需按第一增补本变更。,江苏省药品监督管理局,2024-05-10,已备案,详情
桂备2024015862,氯化钠注射液,国药准字H45020715,广西昆泽药业有限公司,南宁市园艺路99号,广西昆泽药业有限公司,南宁市园艺路99号,增加原料“氯化钠”供应商：河北华晨药业集团有限公司,广西壮族自治区药品监督管理局,2024-05-10,已备案,详情
蒙备2024016623,珍宝丸,国药准字Z15020293,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,内蒙古库伦蒙药有限公司,内蒙古自治区通辽市库伦旗库伦镇养畜牧路,申请变更珍宝丸每10粒重1g“聚氯乙烯固体药用硬片、药品包装用铝箔包装：30粒/板×3板/盒”包装规格的说明书及标签的备案。1.根据市场需求变更包装式样；2.执行国家药品监督管理局国家药品标准补充颁布件批件号：2023B041;【成份】项中“白豆蔻”变更为“豆蔻”。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-05-10,已备案,详情
晋备2024016863,布洛芬片,国药准字H14023250,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,山西仟源医药集团股份有限公司,山西省大同经济技术开发区恒安街1378号A区,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由山西省大同市经济技术开发区恒安街1378号变更为山西省大同经济技术开发区恒安街1378号A区,山西省药品监督管理局,2024-05-10,已备案,详情
桂备2024016242,马来酸氟伏沙明片,国药准字H20243538,桂林华信制药有限公司,广西桂林灵川县灵川镇灵北路一街89号,桂林华信制药有限公司,广西桂林灵川县灵川镇灵北路一街89号,"1、说明书
（1）按《药品说明书和标签管理规定》（局令第24号）及《关于印发化学药品和生物制品说明书规范细则的通知》（国食药监注[2006]202号）要求重新设计药品说明书、小盒、内标签（药用铝箔）；
（2）小盒包装添加“通过一致性评价”标识；
（3）说明书【有效期】由“18个月”变更为“24个月”
（4）增加包装规格：“7片/板，1板/盒；7片/板，2板/盒；7片/板，3板/盒；7片/板，4板/盒；8片/板，1板/盒；8片/板，2板/盒；14片/板，2板/盒，14片/板，3板/盒，14片/板，4板/盒；15片/板，2板/盒，15片/板，3板/盒，15片/板，4板/盒”
（5）其他地方不做修改。",广西壮族自治区药品监督管理局,2024-05-10,已备案,详情
渝备2024016964,龟甲养阴片,国药准字Z50020037,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,重庆迪康中药制药有限公司,重庆市万州区经开大道108号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由重庆东方药业股份有限公司变更为重庆迪康中药制药有限公司,重庆市药品监督管理局,2024-05-10,已备案,详情
鄂备2024016895,小建中合剂,国药准字Z42021423,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-05-10,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
陕备2024016628,醋氯芬酸片,国药准字H20041480,陕西恒诚制药有限公司,陕西省宝鸡市凤翔区城关镇西关,陕西恒诚制药有限公司,陕西省宝鸡市凤翔区城关镇西关,依据国家药监局《药品说明书适老化及无障碍改革试点工作方案》及《陕西省药品监督管理局关于开展药品说明书适老化及无障碍改革试点品种备案工作的通知》要求，按照《药品说明书（简化版）及药品说明书（大字版）编写指南》，将醋氯芬酸片药品说明书设计为“纸质药品说明书（完整版）+电子药品说明书（完整版）”格式，并在其药品说明书及包装盒上增加电子药品说明书二维码。,陕西省药品监督管理局,2024-05-10,已备案,详情
黑备2024016022,枸橼酸坦度螺酮片,国药准字H20234382,兰西哈三联制药有限公司,黑龙江省绥化市兰西县兰西经济开发区哈三联路中段,兰西哈三联制药有限公司,黑龙江省绥化市兰西县兰西经济开发区哈三联路中段,申请变更枸橼酸坦度螺酮片的有效期，有效期由原18个月延长至24个月。,黑龙江省药品监督管理局,2024-05-10,已备案,详情
粤备2024016286,诺氟沙星胶囊,国药准字H44021259,广东和博制药有限公司,中山市火炬开发区健康路1号13楼C区,广东和博制药有限公司,中山市翠亨新区临海工业园翠微道26号,根据《国家药监局关于修订全身用氟喹诺酮类药品说明书的公告》（2021年第44号）规定修订【不良反应】、【注意事项】及【老年用药】内容。,广东省药品监督管理局,2024-05-10,已备案,详情
苏备2024016371,富马酸安奈克替尼胶囊,国药准字H20240010,正大天晴药业集团股份有限公司,江苏省连云港市郁州南路369号,正大天晴药业集团南京顺欣制药有限公司,南京市江宁区福英路1099号（江宁高新园）,按照《已上市化学药品药学变更研究技术指导原则（试行）》要求，根据质量标准YBH05992024制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由12个月延长至18个月。,江苏省药品监督管理局,2024-05-10,已备案,详情
鄂备2024016890,银黄口服液,国药准字Z42021511,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-05-10,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
京备2024015508,马来酸桂哌齐特注射液,国药准字H20020125,北京四环制药有限公司,北京市通州区张家湾镇齐善庄村东,北京四环制药有限公司,北京市通州区张家湾镇广源西街13号,根据已批准的马来酸桂哌齐特注射液（2ml：80mg）修改用法用量补充申请批准通知书（通知书编号：2024B01374），修订说明书包装标签项下【用法用量】内容，其他内容未变。,北京市药品监督管理局,2024-05-10,已备案,详情
