备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
Y国备2024000206,中文：盐酸氮䓬斯汀;英文/拉丁文：Azelastine Hydrochloride,Y20200000214,中文名称：CURIA ITALY S.R.L.;英文名称：CURIA ITALY S.R.L.,"Via del Vecchio Politecnico, 9, 20121 Milano (MI) Italy",中文名称：CURIA ITALY S.R.L.;英文名称：CURIA ITALY S.R.L.,"Via Volturno, 41/43 (entrata principale) – Via Volturno, 45/48 (entrata secondaria) - 20089 ROZZANO (MI), Italy",库里亚（北京）医药信息咨询有限公司,北京市海淀区知春路51号慎昌大厦5层5071室,"变更境外生产药品的注册代理机构, 由北京爱力佳医药科技有限公司变成库里亚（北京）医药信息咨询有限公司。其他不变。",2024-01-30,国家药品监督管理局药品审评中心,已备案
国备2024000178,中文：注射用多种维生素(12);英文/拉丁文：Multivitamin for Injection (12),国药准字HJ20181203,中文名称：/;英文名称：Baxter S.A.,"Boulevard René Branquart 80, 7860 Lessines, Belgium",中文名称：/;英文名称：FAREVA PAU,"FAREVA PAU 1, Avenue du Béarn, Idron, 64320, France",百特医疗仪器设备（上海）有限公司,中国（上海）自由贸易试验区英伦路38号六层619室,变更境外生产药品的注册代理机构，由目前的百特医疗用品贸易（上海）有限公司变更为百特医疗仪器设备（上海）有限公司。,2024-01-25,国家药品监督管理局药品审评中心,已备案
国备2024000051,中文：长链脂肪乳注射液(OO);英文/拉丁文：Long Chain Fat Emulsion Injection (OO),国药准字HJ20170155,中文名称：-;英文名称：Baxter S.A.,"Bd Rene Branquart 80, B-7860 Lessines, Belgium",中文名称：-;英文名称：Baxter S.A.,"Bd.R.Branquart 80,B-7860 Lessines, Belgium",百特医疗仪器设备（上海）有限公司,中国（上海）自由贸易试验区英伦路38号六层619室,变更境外生产药品的注册代理机构，由目前的百特医疗用品贸易（上海）有限公司变更为百特医疗仪器设备（上海）有限公司。,2024-01-09,国家药品监督管理局药品审评中心,已备案
Y国备2024000007,中文：阿糖胞苷;英文/拉丁文：Cytarabine,Y20190000141,"中文名称：无;英文名称：Asahi Kasei Finechem Co., Ltd.","3-3-23 Nakanoshima, Kita-ku, Osaka 530-6130, Japan","中文名称：无;英文名称：Asahi Kasei Finechem Co., Ltd., Nobeoka Pharmaceuticals Plant","6-2633-7, Asahi-machi, Nobeoka city, Miyazaki, Japan",辉瑞投资有限公司,上海市南京西路1168号中信泰富广场36层,申请进口药品注册代理机构由“辉瑞制药（无锡）有限公司”变更为“辉瑞投资有限公司”，地址由“无锡市滨湖区马山7号桥”变更为“上海市南京西路1168号中信泰富广场36层”。,2024-01-04,国家药品监督管理局药品审评中心,已备案
国备2024000177,中文：依折麦布片;英文/拉丁文：Ezetimibe Tablets,国药准字HJ20210050,中文名称：/;英文名称：Sandoz Inc.,"100 College Road West, Princeton, NJ 08540, USA",中文名称：/;英文名称：Novartis Pharmaceutical Manufacturing LLC,"Verovskova ulica 57, Ljubljana, 1000, Slovenia",山德士（中国）制药有限公司,广东省中山火炬开发区国家健康基地辉凌路8号,1. 申请增加Sandoz Private Limited作为本品初级包装厂、次级包装厂、批放行和检测场地；2. 新增直接接触药品的包材“聚酰胺/铝/聚氯乙烯冷冲压成型固体药用复合硬片”和“药用铝箔”的供应商。,2024-01-25,国家药品监督管理局药品审评中心,已备案
国备2024000198,中文：注射用头孢他啶;英文/拉丁文：Ceftazidime for Injection,国药准字HJ20130653,中文名称：不适用;英文名称：Antibióticos do Brasil Ltda.,"Rodovia Professor Zeferino Vaz (SP-332), Km 135.N.°: S/N, BAIRRO: Itapavussu–Cosmópolis–SP/Brasil",中文名称：不适用;英文名称：Antibióticos do Brasil Ltda.,"Rodovia Professor Zeferino Vaz (SP-332), Km 135.N.°: S/N, BAIRRO: Itapavussu –Cosmópolis–SP/Brasil",江西永丰康德医药有限公司,江西省吉安市永丰县医药产业园32栋,"1. 将药品有效期从“24 个月”变更为“36 个月”。
2. 将药品说明书中有效期从“24个月”变更为“36个月”。",2024-01-27,国家药品监督管理局药品审评中心,已备案
国备2024000053,中文：长链脂肪乳注射液(OO);英文/拉丁文：Long Chain Fat Emulsion Injection (OO),国药准字HJ20170154,中文名称：-;英文名称：Baxter S.A.,"Bd Rene Branquart 80, B-7860 Lessines, Belgium",中文名称：-;英文名称：Baxter S.A.,"Bd.R.Branquart 80,B-7860 Lessines, Belgium",百特医疗仪器设备（上海）有限公司,中国（上海）自由贸易试验区英伦路38号六层619室,变更境外生产药品的注册代理机构，由目前的百特医疗用品贸易（上海）有限公司变更为百特医疗仪器设备（上海）有限公司。,2024-01-09,国家药品监督管理局药品审评中心,已备案
国备2024000632,"中文：茚达格莫吸入粉雾剂（II）;英文/拉丁文：Indacaterol Acetate, Glycopyrronium Bromide and Mometasone Furoate Powder for Inhalation（II）",国药准字HJ20210034,中文名称：——;英文名称：Grand Medical Pty Ltd.,Shop 6/207 Pacific Highway St Leonards NSW 2065 Australia,中文名称：——;英文名称：Novartis Pharma Stein AG,"Chemical Operations Schweiz Schaffhauserstrasse Stein, CH-4332, Switzerland",北京远大九和药业有限公司,北京市房山区窦店京保路8号,"醋酸达特罗原料药的复验期由24个月延长至36个月，同时该原料药的储存条件由“25°C以下储存，避光”变更为“冷冻储存，避光""。",2024-03-27,国家药品监督管理局药品审评中心,已备案
国备2024000299,中文：雷珠单抗注射液;英文/拉丁文：Ranibizumab Injections,国药准字SJ20170003和国药准字SJ20170004,中文名称：不适用;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：不适用;英文名称：Novartis Pharma Stein AG,"Schaffhauserstrasse 4332 Stein, Switzerland",北京诺华制药有限公司,北京市昌平区永安路31号,"1.申请增加Lek Pharmaceuticals d.d.（地址为 Verovskova Ulica 57, Ljubljana, 1526, Slovenia）作为诺适得注射液的次级包装和批放行场所（包括最终商业化次级包装中的贴标和包装）。2.基于过往已批准信息对制造及检定规程进行修订并对部分措辞进行编辑性更新。组成、生产工艺、包装工艺、制剂质量标准和容器密封系统均无变更。拟定变更对制剂质量无影响。",2024-02-09,国家药品监督管理局药品审评中心,已备案
国备2024000021,中文：碳酸司维拉姆片;英文/拉丁文：Sevelamer Carbonate Tablets,国药准字HJ20230042,中文名称：/;英文名称：Dr. Reddy's Laboratories Limited,"FTO-SEZ, Process Unit-01, Survey No 57 to 59, 60, 62 & 72, Sector No 9 to 14 & 17 to 20, Devunipalavalasa (V), Ranasthalam (M), Srikakulam District-532409 Andhra Pradesh, India.",中文名称：/;英文名称：Dr. Reddy's Laboratories Limited,"FTO-SEZ, Process Unit-01, Survey No 57 to 59, 60, 62 & 72, Sector No 9 to 14 & 17 to 20, Devunipalavalasa (V), Ranasthalam (M), Srikakulam District-532409 Andhra Pradesh, India.",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,原料药内控标准环氧氯丙烷和微生物限度的检测方法变更，限度均未发生变更。,2024-01-06,国家药品监督管理局药品审评中心,已备案
国备2024000009,中文：西他沙星片;英文/拉丁文：Sitafloxacin Tablets,国药准字HJ20190022,"中文名称：/;英文名称：DAIICHI SANKYO CO., LTD.","3-5-1, Nihonbashi Honcho, Chuo-ku, Tokyo, Japan","中文名称：/;英文名称：CMIC CMO Co., Ltd. Shizuoka Plant","1-588, Kanaya-azuma, Shimada, Shizuoka, Japan",第一三共（中国）投资有限公司,中国（上海）自由贸易试验区居里路500号3幢,增加分包装用大包装规格，包装规格由“6片/盒，10片/盒，12片/盒”变更为“6片/盒，10片/盒，12片/盒，10000片/箱（10片/板×1000板/箱）”。,2024-01-17,国家药品监督管理局药品审评中心,已备案
国备2024000132,中文：左西孟旦注射液;英文/拉丁文：Levosimendan Injection,国药准字HJ20200028,中文名称：----;英文名称：Orion Corporation,"Orionintie 1, 02200 Espoo, Finland",中文名称：----;英文名称：Orion Corporation,"Orionintie 1, 02200 Espoo, Finland",广州汉光药业股份有限公司,广州市黄埔区广州国际生物岛螺旋大道51号3401-3418房,"1、生产企业名称发生变更，由“Orion Corporation Orion Pharma”变更为“Orion Corporation”，生产企业主体不变。 
2、涉及生产企业名称的说明书和标签也进行了相应变更，变更内容如下：
（1）说明书：生产企业名称由“Orion Corporation Orion Pharma”变更 为“Orion Corporation”，对应更新说明书物料编号和生产企业logo；
（2）瓶签：对应更新瓶签物料编号和生产企业logo；
（3）包装盒：生产企业名称由“Orion Corporation Orion Pharma”变更为“Orion Corporation”，对应更新包装盒物料编号和生产企业logo；
（4）箱签：生产企业名称由“Orion Corporation Orion Pharma”变更为“Orion Corporation”，对应更新生产企业logo。",2024-01-20,国家药品监督管理局药品审评中心,已备案
国备2024001360,中文：硫酸吗啡缓释片;英文/拉丁文：Morphine Sulphate Sustained-release Tablets,国药准字HJ20130904,中文名称：NAPP PHARMACEUTICALS LIMITED;英文名称：NAPP PHARMACEUTICALS LIMITED,"Cambridge Science Park, Milton Road, Cambridge, CB4 0GW, U.K.",中文名称：BARD PHARMACEUTICALS LIMITED;英文名称：BARD PHARMACEUTICALS LIMITED,"Unit 191, Cambridge Science Park, Milton Road, Cambridge, CB4 0GW, U.K.",萌蒂（中国）制药有限公司,北京市通州区中关村科技园区通州园金桥科技产业基地景盛南四街13号20号厂房,根据2024年6月14日获得的进口硫酸吗啡缓释片（60mg规格）大包装《药品再注册批准通知书》，申请本品境内分包装。分包装药品信息如下：药品批准文号：国药准字HJ20130904，包装规格：10片/盒、30片/盒。分包装企业：萌蒂（中国）制药有限公司，地址：北京市通州区中关村科技园区通州园金桥科技产业基地景盛南四街13号20号厂房。有效期至2029年6月13日。,2024-06-25,国家药品监督管理局药品审评中心,已备案
Y国备2024000213,中文：克霉唑;英文/拉丁文：Clotrimazole,Y20180000163,中文名称：Olon S.p.A.;英文名称：Olon S.p.A.,"Strada Rivoltana Km 6/7, 20053 Rodano (MI), Italy",中文名称：Olon S.p.A.;英文名称：Olon S.p.A.,"Via Livelli, 1 - 26852 Casaletto Lodigiano, Frazione Mairano - (LO), Italy",天津乾启医药科技有限公司,天津经济技术开发区洞庭路220号天津国际生物医药联合研究院会议楼C320,"（1）增加包装规格
变更前25kg/袋，变更后500g/袋。1kg/袋。5kg/袋。10kg/袋。15kg/袋。20kg/袋。25kg/袋。
（2）起始物料红外鉴别项变更
对2-氯三苯甲基氯红外光谱测试方法进行变更，即：在原有溴化钾压片法的基础上增加ATR（衰减全反射）法。两种方法任选其一，具有同等效力。
对咪唑的红外光谱测试方法进行变更，即：在原有溴化钾压片法或以nujol分散体的基础上增加ATR法。两种方法任选其一，具有同等效力。
咪唑的红外鉴别标准由“供试品的红外吸收（IR）光谱与“Aldrich Library of Infrare Spectra”，第三版，1217G公布的咪唑对照品的光谱一致。”变更为“供试品的红外吸收（IR）光谱与对照品的IR光谱一致。”。
（3）中间体分析方法优化
第1步中间体和第3步中间体共涉及以下变更：
1）名称变更：“中间体TOLK 03”变更为“中间体I（内部命名为TOLK 03）”。
名称变更：“中间体TOLK-00S”变更为“中间体II（内部命名为干粗品TOLK）”。
2）中间体的放行质量标准中未包含任何变更，仅对HPLC分析方法进行了微小调整，以符合欧洲药典发布的不低于4.0的新系统适用性分离度标准。这些微小变更包括对照品溶液（a）的1/10稀释，以及转换为具有相同几何形状和固定相的不同品牌分析色谱柱。
3）对HPLC分析方法的描述进行了较小的优化（包括空白溶液的4次进样而不是2次进样；RRt的四舍五入）。
（4）微粉工序增加微粉次数
已经批准的生产工艺信息表中进行了微粉操作，现在根据市场需要，需要增加一次微粉操作（共两次微粉操作），第一次微粉和第二次微粉的操作完全一样。最后依据客户需要，进行一次微粉或两次微粉操作，两种同时存在。",2024-01-31,国家药品监督管理局药品审评中心,已备案
国备2024000027,中文：替莫唑胺;英文/拉丁文：Temozolomide,Y20170000140,"中文名称：台耀化学股份有限公司;英文名称：Formosa Laboratories, Inc.","36, Hoping Street, Louchu, Taoyuan 33842, Taiwan","中文名称：台耀化学股份有限公司芦竹厂;英文名称：Formosa Laboratories, Inc., Louchu plant","36, Hoping Street, Louchu, Taoyuan 33842, Taiwan",上海意必昂实业有限公司,上海市闵行区漕宝路1108号10楼1009室,变更境外生产药品注册代理机构,2024-01-09,国家药品监督管理局药品审评中心,已备案
国备2024000239,中文：注射用司妥昔单抗;英文/拉丁文：Siltuximab for Injection,国药准字SJ20210032,中文名称：不适用;英文名称：Recordati Netherlands B.V.,"Beechavenue 54, 1119PW Schiphol-Rijk, Netherlands",中文名称：不适用;英文名称：Cilag AG,"Hochstrasse 201, CH-8200 Schaffhausen, Switzerland",百济神州（北京）生物科技有限公司,北京市昌平区中关村生命科学园科学园路30号院1号楼101、201、402、502,新增5个500L不锈钢生物反应器（ENS#10016439、ENS#1099179、ENS#1035683、ENS#1099214和ENS#10048131）用于司妥昔单抗原液的生产。,2024-02-03,国家药品监督管理局药品审评中心,已备案
Y国备2024000171,中文：中链甘油三酸酯;英文/拉丁文：Medium Chain Triglyceride,Y20190009085,中文名称：IOI OLEO GMBH;英文名称：IOI OLEO GMBH,Arthur-ImhausenstraBe 92 Germany-58453 Witten,中文名称：IOI Oleo GmbH;英文名称：IOI Oleo GmbH,Arthur-Imhausen-StraBe 92 58453 Witten Germany,北京凤礼精求医药股份有限公司,北京市大兴区旧宫镇庑殿路39号-7-8号,更新包装规格,2024-01-25,国家药品监督管理局药品审评中心,已备案
Y国备2024000212,中文：缬沙坦;英文/拉丁文：Valsartan,Y20200000337,中文名称：Divi's Laboratories Limited;英文名称：Divi's Laboratories Limited,"1-72/23 (P)/DIVIS/303, Divi Towers,Cyber Hills, Gachibowli, Hyderabad – 500032,Telangana, India.",中文名称：Divi's Laboratories Limited;英文名称：Divi's Laboratories Limited,"Unit 2, Annavaram（Post）, Chippada Village, Bheemunipatnam Mandal, Visakhapatnam（District）531162, Andhra Pradesh.",肇庆市定康药业有限公司,肇庆市端州一路原大冲收费站南侧稔塘村综合楼A幢三层 A4-A30,中国药典（2020年版）第一增补本收录有缬沙坦，根据《国家药监局关于实施2020年版《中华人民共和国药典》有关事宜的公告（2020年第80号）》及《国家药监局 国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号）》的要求，将本品注册标准（标准号：YBY67172023）中鉴别（1）修订为在对映异构体检查项下记录的色谱图中，供试品溶液主峰的保留时间应与系统适用性溶液中缬沙坦峰的保留时间一致；重金属限度收紧至不得过百万分之十（方法不变），其他无变更。,2024-01-31,国家药品监督管理局药品审评中心,已备案
国备2024000204,中文：坎地沙坦酯片;英文/拉丁文：Candesartan Cilexetil Tablets,国药准字J20150085,中文名称：/;英文名称：Teva Takeda Yakuhin Ltd.,"1-24-11,Taiko,Nakamura-ku,Nagoya-shi,Aichi,JAPAN","中文名称：/;英文名称：KOKANDO CO., LTD. Kureha Plant","1602-1 Ikeda,Toyama City, Toyama, Japan",天津武田药品有限公司,天津市西青区兴华道11号,该申请为根据最新批准的境外生产坎地沙坦酯片的说明书和标签，对分包装品说明书和标签上的信息进行相应更新，主要修订内容包括【成份】、【不良反应】、【禁忌】、【注意事项】、【贮藏】等。,2024-01-27,国家药品监督管理局药品审评中心,已备案
国备2024000186,中文：苯甲酸阿格列汀片;英文/拉丁文： Alogliptin Benzoate Tablets,国药准字HJ20130548,中文名称：/;英文名称：Takeda Pharmaceutical Company Limited,"1-1, Doshomachi 4-chome, Chuo-ku, Osaka 540-8645, Japan",中文名称：/;英文名称：Takeda Ireland Limited,"Bray Business Park, Kilruddery, Co.Wicklow, Ireland",武田（中国）国际贸易有限公司,中国（上海）自由贸易试验区美盛路56号2层220室,依据本品25mg规格最新批准的境外生产药品小包装再注册批准通知书（批准文号国药准字HJ20130548），和已备案的大包装包装规格（备案号：国备2023002315）。现申请苯甲酸阿格列汀片(25mg)的分包装备案，以供杭州中美华东制药有限公司对本品进行分包装生产，分包装的包装规格为10片/盒。,2024-01-26,国家药品监督管理局药品审评中心,已备案
国备2024000138,中文：地诺前列酮栓;英文/拉丁文：Dinoprostone Suppositories,H20140332,中文名称：/;英文名称：Ferring Pharmaceuticals Ltd.,"Drayton Hall, Church Road, West Drayton, UB7 7PS, U.K.",中文名称：/;英文名称：Ferring Controlled Therapeutics Limited,"1 Redwood Place, Peel Park Campus, East Kilbride Scotland. G745PB, U.K.",辉凌医药咨询（上海）有限公司,上海市虹口区公平路168号31层,根据现行版欧洲药典和美国药典通则，更新本品企业内控标准中含量均匀度的计算方式。,2024-01-20,国家药品监督管理局药品审评中心,已备案
Y国备2024000429,中文：左乙拉西坦;英文/拉丁文：Levetiracetam,Y20180001576,中文名称：DIVIS LABORATORIES LIMITED;英文名称：DIVIS LABORATORIES LIMITED,"1-72/23 (P)/DIVIS/303, Divi Towers,Cyber Hills, Gachibowli, Hyderabad – 500032,Telangana, India.",中文名称：DIVIS LABORATORIES LIMITED;英文名称：DIVIS LABORATORIES LIMITED,"Unit-1, Lingojigudem village, Choutuppal Mandal, Yadadri Bhuvangiri District - 508252, Telangana State, INDIA",肇庆市定康药业有限公司,肇庆市端州一路原大冲收费站南侧稔塘村综合楼A幢三层 A4-A30,"1. 变更起始物料2-吡咯烷酮和2-溴丁酸乙酯的供应商，合成路线和质量标准不变；
2. 增加回收步骤：TLIOS-Ⅱa、TLIOS-Ⅱb 、TLIOS-Ⅱc和OS-I（Stream-2）；并增加回收中间体TLIOS-Ⅱa、TLIOS-Ⅱb 、TLIOS-Ⅱc和OS-I（Stream-2）的使用；
3. 增加回收溶剂（甲苯、异丙醇、二氯甲烷和乙酸乙酯）和回收试剂（(R)-(+)-α-甲基苄胺）的使用；
4. 更新物料控制部分：变更部分物料的质量标准，但不降低其质量
5. 更新关键工艺参数部分：新增步骤OS-I（Stream-2）的关键工艺参数；
6. 更新过程控制部分：新增回收步骤TLIOS-Ⅱa和TLIOS-Ⅱb的过程控制；
7. 更新中间体控制部分：新增回收中间体TLIOS-Ⅱa、TLIOS-Ⅱb 、TLIOS-Ⅱc和OS-I（Stream-2）的质量标准；更正中间体OS-I&OS-II质量标准中性状描述；
8. 延长本品有效期：延长至48个月；
9. 优化放行标准中氨基甲酸乙酯的检测方法；
10. 对化学原料药上市申请批准通知书及其相关附件的上述内容，做相应修订。",2024-03-08,国家药品监督管理局药品审评中心,已备案
Y国备2024000181,中文：阿哌沙班;英文/拉丁文：Apixaban,Y20200000820,中文名称：阿兰克制药公司;英文名称：Alembic Pharmaceuticals Limited,"Alembic Road, Vadodara-390003 Gujarat, INDIA.",中文名称：阿兰克制药公司;英文名称：Alembic Pharmaceuticals Limited,"API Division, KARAKHADI. , PLOT NO.842 - 843 TAL-PADRA, City: KARAKHADI-391450, Dist: VADODARA, GUJARAT STATE, INDIA",上海佰利源医药科技有限公司,上海市闵行区颛兴东路1277弄54号402室,阿哌沙班原料药的代理机构由“上海华源医药科技发展有限公司”变更为“上海佰利源医药科技有限公司”。,2024-01-26,国家药品监督管理局药品审评中心,已备案
国备2024000398,中文：麦考酚钠肠溶片;英文/拉丁文：Mycophenolate Sodium Enteric-coated Tablets,国药准字HJ20240003,中文名称：/;英文名称：Biocon Pharma Limited,"20th KM, Hosur Road, Electronics City, Bengaluru, Karnataka 560100 INDIA",中文名称：/;英文名称：Biocon Pharma Limited,"Special Economic Zone, Plot No.5, PhaseIV, Bommasandra-Jigani Link Road, Bommasandra Post, Bengaluru, Karnataka 560099 INDIA",深圳市康哲生物科技有限公司,深圳市南山区南头街道马家龙社区南山大道3186号莲花广场B栋801,"1. 在本品现有包装规格“每瓶120片”的基础上，增加“每瓶50片”的包装规格。该变更仅涉及本品每瓶片剂装量和容器尺寸改变，包装材料未发生变化。
2. 在本品现有生产批量“140000片”的基础上，增加“500000片”的生产批量，同时关联变更不影响制剂关键质量属性的工艺参数。
3. 将本品制剂生产工艺中的中间体研磨颗粒、润滑混合物、素片和肠溶包衣片的允许暂存时间由30天延长为60天。
4. 本品药品注册证书中的生产企业地址信息描述由“Special Economic Zone, Plot No.5, Phase IV, Bommasandra-Jigani Link Road, Bommasandra Post, Bengaluru Kamataka 560099, INDIA”变更为“Special Economic Zone, Plot No.5, Phase IV, Bommasandra-Jigani Link Road, Bommasandra Post, Bengaluru, Karnataka 560099 INDIA”，本品的生产企业和生产场地实际上未发生变更。
5. 本品境内注册代理机构的注册地址由“深圳市南山区南头街道马家龙社区大新路198号创新大厦B栋801”变更为“深圳市南山区南头街道马家龙社区南山大道3186号莲花广场B栋801”。
6. 在本品的包装标签及说明书中增加“派瑞欣”商标。",2024-03-01,国家药品监督管理局药品审评中心,已备案
国备2024000076,中文：人血白蛋白;英文/拉丁文：Human Albumin,国药准字SJ20130031,中文名称：————;英文名称：Octapharma Pharmazeutika Produktionsges.m.b.H,"Oberlaaerstraße 235, 1100 Wien, Austria",中文名称：————;英文名称：Octapharma Pharmazeutika Produktionsges.m.b.H,"Oberlaaerstraße 235, 1100 Wien, Austria",四川兴科蓉药业有限责任公司,中国（四川）自由贸易试验区四川省成都市高新区天府大道北段1700号3栋2单元18层1805号,"《制造及检定规程》描述修订如下：
1. 在“2.2.1 组分V的再悬浮”中，将温度“-1.5℃±2℃ ”缩紧为“-2.5℃至+0.5℃。
2. 在“2.2.4 巴氏消毒”中，“使用0.45 μm预滤器和0.2 μm滤膜过滤白蛋白溶液”变更为“使用不大于0.5 μm预滤器和0.2 μm滤膜过滤白蛋白溶液”。
3. 在“2.3.5 直接接触药品的包装材料”中，将“确保标准内毒素的减少≥ 3个对数值”修约为“减少≥ 3.0个对数值”。
4. 在“3.1.7 微生物限度”中，将“细菌计数不得超过100 CFU/ml”缩紧为“不得超过10 CFU/ml”。
5. 在“3.2.1 微生物限度”中，将“细菌计数不得超过100 CFU/ml”缩紧为“不得超过10 CFU/100 ml”。",2024-01-11,国家药品监督管理局药品审评中心,已备案
国备2024000075,中文：人血白蛋白;英文/拉丁文：Human Albumin,国药准字SJ20130030,中文名称：————;英文名称：Octapharma Pharmazeutika Produktionsges.m.b.H,"Oberlaaerstraße 235, 1100 Wien, Austria",中文名称：————;英文名称：Octapharma Pharmazeutika Produktionsges.m.b.H,"Oberlaaerstraße 235, 1100 Wien, Austria",四川兴科蓉药业有限责任公司,中国（四川）自由贸易试验区四川省成都市高新区天府大道北段1700号3栋2单元18层1805号,"《制造及检定规程》描述修订如下：
1. 在“2.2.1 组分V的再悬浮”中，将温度“-1.5℃±2℃ ”缩紧为“-2.5℃至+0.5℃。
2. 在“2.2.4 巴氏消毒”中，“使用0.45 μm预滤器和0.2 μm滤膜过滤白蛋白溶液”变更为“使用不大于0.5 μm预滤器和0.2 μm滤膜过滤白蛋白溶液”。
3. 在“2.3.5 直接接触药品的包装材料”中，将“确保标准内毒素的减少≥ 3个对数值”修约为“减少≥ 3.0个对数值”。
4. 在“3.1.7 微生物限度”中，将“细菌计数不得超过100 CFU/ml”缩紧为“不得超过10 CFU/ml”。
5. 在“3.2.1 微生物限度”中，将“细菌计数不得超过100 CFU/ml”缩紧为“不得超过10 CFU/100 ml”。",2024-01-11,国家药品监督管理局药品审评中心,已备案
Y国备2024000371,中文：富马酸喹硫平;英文/拉丁文：Quetiapine Fumarate,Y20170002124,中文名称： ;英文名称：AstraZeneca UK limited,"Charter Way, Macclesfield, Cheshire East SK10 2NA UNITED KINGDOM",中文名称： ;英文名称：Ajinomoto OmniChem NV,"Cooppallaan 91,Wetteren,9230,Belgium",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,根据2020版药典内容收紧富马酸喹硫平原料药注册标准（JX20150173），增加“酸度”检查和“所有有关物质总量不得过0.2%” ，并更新文件“S.4.1原料药质量标准”内容。,2024-02-28,国家药品监督管理局药品审评中心,已备案
Y国备2024000540,中文：异丙托溴铵;英文/拉丁文：Ipratropium Bromide,Y20210000186,中文名称：无;英文名称：Melody Healthcare Pvt. Ltd.,"Plot No.J-73,M.I.D.C,Tarapur.Boisar,Dist,Palghar - 401506, Dist: Thane-Zone4",中文名称：无;英文名称：Melody Healthcare Pvt. Ltd.,"Plot No.J-73,M.I.D.C,Tarapur.Boisar,Dist,Palghar - 401506, Dist: Thane-Zone4",上海佰利源医药科技有限公司,上海市闵行区颛兴东路1277弄54号402室,注册代理机构变更，由原代理“上海华源医药科技发展有限公司”变更为“上海佰利源医药科技有限公司”，同时解除与原代理“上海华源医药科技发展有限公司”代理协议。,2024-03-20,国家药品监督管理局药品审评中心,已备案
Y国备2024000079,中文：地高辛;英文/拉丁文：Digoxin,Y20190009119,中文名称：Alchem International Private Limited;英文名称：Alchem International Private Limited,"25/2 Main Mathura Road, Village Kaili, Ballabgarh, Faridabad - 121004, Haryana, India",中文名称：Alchem International Private Limited;英文名称：Alchem International Private Limited,"25/2 Main Mathura Road, Village Kaili, Ballabgarh, Faridabad - 121004, Haryana, India",海南华元药业有限公司,海南省洋浦经济开发区港北路南侧普瑞华庭1幢2层2-203,将注册代理人由广州市永信药业有限公司变更为海南华元药业有限公司。,2024-01-12,国家药品监督管理局药品审评中心,已备案
Y国备2024000202,中文：去氧孕烯;英文/拉丁文：Desogestrel,Y20170001537,中文名称：不适用;英文名称：Aspen Oss B.V.,"Kloosterstraat 6, The Netherlands-5349 AB Oss",中文名称：不适用;英文名称：Aspen Oss B.V.,"Veersemeer 4, The Netherlands-5347 JN Oss",杭州泰格医药科技股份有限公司,浙江省杭州市滨江区西兴街道聚工路19号8幢20层2001-2010室,"1. 变更原料药的生产工艺
（1） 变更倒数第三步（步骤a）的结晶溶剂的种类：结晶步骤中增加二氯甲烷；
（2） 降低倒数第三步（步骤a）的批量，由60kg变更为57.7kg，相应的步骤a的收率由75%变更为72%。
2.变更境外生产药品注册代理机构的地址
变更前：地址：“浙江省杭州市滨江区江南大道618号东冠大厦1502-1室”
变更后：地址：“浙江省杭州市滨江区西兴街道聚工路19号8幢20层2001-2010室”",2024-01-27,国家药品监督管理局药品审评中心,已备案
Y国备2024000116,中文：瑞格列奈;英文/拉丁文：Repaglinide,Y20200001261,中文名称：无;英文名称：Chromo Laboratories India Private Limited,"Plot No. 43 & 44, IDA, Phase-II, Pashamylaram, Patancheru Mandal, Sangareddy District, Telangana State, India.",中文名称：无;英文名称：Chromo Laboratories India Private Limited,"Plot No. 43 & 44, IDA, Phase-II, Pashamylaram, Patancheru Mandal, Sangareddy District, Telangana State, India.",上海佰利源医药科技有限公司,上海市闵行区颛兴东路1277弄54号402室,将瑞格列奈（Y20200001261）的中国境内注册代理机构由原代理上海华源医药科技发展有限公司变更为上海佰利源医药科技有限公司，同时解除与原代理上海华源医药科技发展有限公司的代理协议。,2024-01-18,国家药品监督管理局药品审评中心,已备案
国备2024001228,中文：肠内营养粉剂（AA-PA）;英文/拉丁文：Enteral Nutritional Powder (AA-PA),H20150394,中文名称：无;英文名称：SHS International Limited,"100 Wavertree Boulevard, Wavertree Technology Park, Liverpool L7 9PT, United Kingdom",中文名称：无;英文名称：SHS International Limited,"100 Wavertree Boulevard, Wavertree Technology Park, Liverpool L7 9PT, United Kingdom",纽迪希亚制药（无锡）有限公司,无锡市新吴区鑫明路17号,根据国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告（2023年第142号），对本品现行说明书进行适老化调整，具体为：对现行完整版说明书进行字号放大；增加扫码查看电子版说明书的提示，并增加电子版说明书二维码；对【适应症】、【用法用量】、【儿童用药】等项目标题进行加粗；对说明书版式进行重新设计。除此之外，无其他变化。,2024-06-07,国家药品监督管理局药品审评中心,已备案
