备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
赣备2024007032,恩替卡韦胶囊,国药准字H20130011,江西科睿药业有限公司,江西省赣州市章贡区青峰大道188号,江西科睿药业有限公司,江西省赣州市章贡区青峰大道188号,根据国家药监局《药品说明书适老化及无障碍改革试点工作方案》（2023年第142号），对恩替卡韦胶囊纸质药品说明书（简化版）及电子药品说明书（完整版）进行备案。,江西省药品监督管理局,2024-03-05,已备案,详情
桂备2024007375,酮洛芬肠溶胶囊,国药准字H22023414,广西修正制药有限公司,广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号,广西修正制药有限公司,广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号,"我公司依据国家药品监督管理局《药品说明书和标签管理规定》（局令第24号）及有关规定对酮洛芬肠溶胶囊（规格：25毫克，批准文号：国药准字H22023414）的说明书和包装标签进行了修订。
一、铝塑包装，12粒/板×1板/盒说明书的修订说明：
1、【药品上市许可持有人】项：持有人名称变更为“广西修正制药有限公司”，注册地址变更为“广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号”；
2、【生产企业】项：企业名称变更为“广西修正制药有限公司”，生产地址变更为“广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号”，邮政编码变更为“537100”，电话号码变更为“0775-6088888”，传真号码变更为“0775-6088888”。
3、其余文字内容无改变，详见附件说明书样稿。
二、铝塑包装，12粒/板×1板/盒标签的修订说明：
1、铝箔：文字内容和版面无改变，详见附件铝箔样稿；
2、盒子的修订说明：
（1）、【药品上市许可持有人】项：持有人名称变更为“广西修正制药有限公司”，注册地址变更为“广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号”；
（2）、【生产企业】项：企业名称变更为“广西修正制药有限公司”，生产地址变更为“广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号”，邮政编码变更为“537100”电话号码变更为“0775-6088888”，传真号码变更为“0775-6088888”。
（3）版面图案详见附件盒子样稿",广西壮族自治区药品监督管理局,2024-03-05,已备案,详情
苏备2024006618,玻璃酸钠滴眼液,国药准字H20217043,苏州乐珠制药有限公司,苏州工业园区娄葑东区东延路,苏州乐珠制药有限公司,苏州工业园区娄葑东区东延路,根据《药品上市后变更管理办法（试行）》，备案内容为：药品上市许可持有人名称和药品生产企业名称均由“苏州工业园区天龙制药有限公司”变更为“苏州乐珠制药有限公司”。,江苏省药品监督管理局,2024-03-05,已备案,详情
皖备2024006088,绿梅止泻颗粒,国药准字Z20026774,中峘本草制药有限公司,安徽省宣城市郎溪县十字镇经济开发区,中峘本草制药有限公司,安徽省郎溪县十字镇经济开发区,在药品生产工艺及生产质控方法、处方、质量标准、直接接触药品的包装材料和容器、贮藏条件等情况没有发生任何变化情形下：药品有效期由“18个月”变更为“36个月”。,安徽省药品监督管理局,2024-03-05,已备案,详情
苏备2024007257,甲硝唑片,国药准字H32020751,精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,精华制药集团股份有限公司,江苏省南通市港闸经济开发区兴泰路9号,根据国家药监局、国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），本品执行标准变更为《中国药典》2020年版第一增补本。,江苏省药品监督管理局,2024-03-05,已备案,详情
苏备2024007090,双氯芬酸钠缓释片,国药准字H20213300,南京易亨制药有限公司,南京市江北新区华宝路118号,南京易亨制药有限公司,南京市江北新区华宝路118号,因《药品生产许可证》注册地址发生变更，双氯芬酸钠缓释片（规格：75mg）【药品上市许可持有人】项下注册地址由“南京市江北新区天浦路22号”变更为“南京市江北新区华宝路118号”，【药品上市许可持有人】主体不变。,江苏省药品监督管理局,2024-03-05,已备案,详情
Y浙备2024007313,福辛普利钠,国药准字H20064147,无,无,浙江华海药业股份有限公司,浙江省临海市汛桥,变更原料药生产工艺：变更福辛普利钠起始物料反式-4-苯基-L-脯氨酸质量标准，变更后起始原料的质量控制水平不降低。,浙江省药品监督管理局,2024-03-05,已备案,详情
鲁备2024006688,盐酸度洛西汀肠溶胶囊,国药准字H20203676国药准字H20203675国药准字H20203674,青岛百洋制药有限公司,山东省青岛市即墨区太吉路88号,青岛百洋制药有限公司,山东省青岛市即墨区太吉路88号,1.增加浙江华海药业股份有限公司作为本品所用原料药的新供应商。2.变更胶囊灌装批量：20mg批量由15.2万粒/批变更为85.2万粒/批；30mg批量由15.2万粒/批变更为56.8万粒/批；60mg批量由15.2万粒/批变更为28.4万粒/批。,山东省药品监督管理局,2024-03-05,已备案,详情
苏备2024007041,酒石酸布托啡诺注射液,国药准字H20143106,江苏恒瑞医药股份有限公司,连云港经济技术开发区黄河路38号,江苏恒瑞医药股份有限公司,连云港经济技术开发区临港产业区东晋路,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品使用的内包材：注射液用聚对二甲苯镀膜溴化丁基橡胶塞，在“13AF”规格的基础上新增“13AH”规格。变更前后内包材的供应商、材质、登记号均不变，仅尺寸不同。,江苏省药品监督管理局,2024-03-05,已备案,详情
苏备2024007132,硫酸依替米星注射液,国药准字H19991423,无锡济煜山禾药业股份有限公司,无锡市新吴区长江南路12号,无锡济煜山禾药业股份有限公司,无锡市新吴区长江南路12号,根据《已上市化学药品药学变更研究技术指导原则（试 行）》，本品中间体（灭菌后样品）内控标准含量与有关物质测定方法由“HPLC-ELSD法”变更为“HPLC-PAD法（检测方法同YBH02422022）”。,江苏省药品监督管理局,2024-03-05,已备案,详情
苏备2024006580,安神补脑胶囊,国药准字Z20090924,江苏晨牌药业集团股份有限公司,江苏省南通市海门区北京东路666号,江苏晨牌药业集团股份有限公司,江苏省南通市海门区北京东路666号,根据国家药监局关于修订安神补脑制剂说明书的公告（2021年第66号）要求对说明书中的【不良反应】【禁忌】【注意事项】【药物相互作用】四项内容进行了统一修订。,江苏省药品监督管理局,2024-03-05,已备案,详情
鄂备2024006655,复方丹参片,国药准字Z42020198,红桃开药业股份有限公司,武汉市东湖新技术开发区光谷大道58号,红桃开药业股份有限公司,武汉市东湖新技术开发区光谷大道58号,依据国家药监局关于修订复方丹参丸制剂药品说明书的公告（2020年第33号）修订复方丹参片说明书备案事项：1、不良反应；2、禁忌；3、注意事项。,湖北省药品监督管理局,2024-03-05,已备案,详情
鲁备2024007195,硫酸阿米卡星注射液,国药准字H37021164,华润双鹤利民药业（济南）有限公司,山东省济南市章丘区明水街道利民路1号,华润双鹤利民药业（济南）有限公司,山东省济南市章丘区明水街道利民路1号,硫酸阿米卡星注射液【有效期】由“12个月变更为18个月”说明书和包装标签有效期项进行相应修订。,山东省药品监督管理局,2024-03-05,已备案,详情
Y苏备2024006911,尿素,国药准字H20113484,无,无,上海旭东海普南通药业有限公司,江苏省如东县陈高工业园区9号,中国药典2020年版第一增补本已颁布，本品执行标准由“执行中国药典2020年版及有关物质、残留溶剂项按注册批件2011S00948执行”变更为“执行中国药典2020年版第一增补本及有关物质、残留溶剂项按注册批件2011S00948执行”。,江苏省药品监督管理局,2024-03-05,已备案,详情
苏备2024007271,盐酸氨溴索口服溶液,国药准字H20233005,南京丰恺思药物研发有限公司,南京市栖霞区仙林街道纬地路9号29栋925室,江苏贝佳制药有限公司,泰州市中国医药城口泰路东侧、新阳路北侧G43栋,根据质量标准YBH15222022制定了稳定性考察方案，稳定性数据结果符合方案要求，本品有效期由24个月延长至36个月，说明书和包装标签按规定修订。,江苏省药品监督管理局,2024-03-05,已备案,详情
桂备2024007063,斑秃丸,国药准字Z45020679,广西万通制药有限公司,南宁市中尧南路东二里16号,广西万通制药有限公司,南宁市中尧南路东二里16号,"一、重新设计复合膜及纸盒图案，将说明书印制在纸盒上。
二、根据《中华人民共和国药品管理法》（2019年修订）上的规定修改药品说明书。
1、在药品说明书上增加【药品上市许可持有人】项及内容：广西万通制药有限公司
2、在药品说明书上增加药品上市许可持有人【地址】项及内容：广西南宁市中尧南路东二里16号
3、依据国家局说明书范本，在药品说明书上增加【不良反应】、【禁忌】、【注意事项】、【执行标准】、【生产地址】项及其项下内容。
4、依据国家局说明书范本，完善药品说明书描述方式，将【包装】项下修订为“内包装材质为聚酯/镀铝聚酯/聚乙烯药品包装用复合膜；每盒装10袋。”
5、改变说明书的排版方式，其余文字内容按原审核内容不变。",广西壮族自治区药品监督管理局,2024-03-05,已备案,详情
苏备2024007250,盐酸金刚乙胺颗粒,国药准字H20100029,金陵药业股份有限公司南京金陵制药厂,南京经济技术开发区新港大道58号,金陵药业股份有限公司南京金陵制药厂,南京经济技术开发区新港大道58号,根据国家药监局 国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号）的有关要求，本品执行标准由“《中国药典》2020年版二部，【贮藏】项执行国家食品药品监督管理局标准YBH00882010。”变更为“《中国药典》2020年版第一增补本，【贮藏】项执行国家食品药品监督管理局标准YBH00882010。”,江苏省药品监督管理局,2024-03-05,已备案,详情
湘备2024007179,妇科千金片,国药准字Z43020027,株洲千金药业股份有限公司,湖南省株洲市天元区株洲大道801号,株洲千金药业股份有限公司,湖南省株洲市荷塘区金钩山路,将妇科千金片醇溶性薄膜包衣变更为水溶性薄膜包衣。直接接触药品的包装材料：聚氯乙烯固体药用硬片、药品包装用铝箔。口服固体药用高密度聚乙烯瓶。,湖南省药品监督管理局,2024-03-05,已备案,详情
渝备2024006615,妇康宝口服液,国药准字Z19983166,重庆芸峰药业有限公司,重庆市巴南区李家沱陈家湾三村40号,重庆芸峰药业有限公司,重庆市巴南区李家沱陈家湾三村40号,"1,新增湿热灭菌工序；2,药品有效期由“密封；30个月”变更为“密封，置阴凉处；18个月”",重庆市药品监督管理局,2024-03-05,已备案,详情
浙备2024003158,地塞米松磷酸钠注射液,国药准字H33021095,浙江仙琚制药股份有限公司,浙江省台州市仙居县仙药路1号,浙江仙琚制药股份有限公司,浙江省台州市仙居县福应街道现代工业集聚区兴业路6号,"备案涉及内容： 药学研究信息；
1、变更制剂生产工艺： （1）变更除菌过滤工序生产设备及工艺参数（新增滤芯供应商：杭州科百特过滤器材有限公司；杭州科百特过滤器材有限公司的滤芯完整性泡点值≥3200mbar）； （2）变更灯检检漏工序工艺及设备（新增一台灯检检漏一体机，人工灯检变更为灯检检漏一体机灯检）； （3）变更密封性检查方法：由安瓿蒸汽灭菌器色水检漏变更为高压放电检漏。 2、变更生产批量：新增批量80万支/批，并变更相应工艺参数（灌装时长≤21h）。 3、新增内包材（中硼硅玻璃安瓿）供应商（济源正宇实业有限公司，登记号：B20190004261（A））。",浙江省药品监督管理局,2024-03-05,已备案,详情
浙备2024004604,安神补心片,国药准字Z20054311,太极集团浙江东方制药有限公司,浙江省绍兴市越城区卧龙路108号,太极集团浙江东方制药有限公司,浙江省绍兴市越城区卧龙路108号,将上市许可持有人地址和生产地址名称由“绍兴市卧龙路108号”修改为“浙江省绍兴市越城区卧龙路108号”对该产品的说明书、标签按《国家药品监督管理局令第24号》要求进行修订。,浙江省药品监督管理局,2024-03-05,已备案,详情
晋备2024007661,红花注射液,国药准字Z14021815,山西诺成制药有限公司,怀仁市高新技术工业园区,山西华卫药业有限公司,山西省晋中市山西示范区晋中开发区汇通产业园园区8号路,红花注射液（每支装20ml）包装备案。,山西省药品监督管理局,2024-03-05,已备案,详情
Y浙备2024007307,奥氮平,Y20190007494,无,无,浙江华海药业股份有限公司,浙江省临海市汛桥,根据国家药品监督管理总局公告（2023年第126号）关于实施《中华人民共和国药典》2020年版第一增补本的要求，修订奥氮平执行标准。执行标准由原注册标准YBY61492021修改为《中国药典》2020年版第一增补本和YBY61492021，其中，外观、有关物质、N-甲基哌嗪、残留溶剂、重金属及贮藏执行YBY61492021，其他项执行《中国药典》2020年版第一增补本。,浙江省药品监督管理局,2024-03-05,已备案,详情
苏备2024006983,银杏叶片,国药准字Z20063958,南京易亨制药有限公司,南京市江北新区华宝路118号,南京易亨制药有限公司,南京市江北新区华宝路118号,因《药品生产许可证》注册地址发生变更，银杏叶片【药品上市许可持有人】项下注册地址由“南京市江北新区天浦路22号”变更为“南京市江北新区华宝路118号”，【药品上市许可持有人】主体不变。,江苏省药品监督管理局,2024-03-05,已备案,详情
Y苏备2024006946,盐酸鲁拉西酮,Y20200000489,无,无,扬子江药业集团江苏海慈生物药业有限公司,江苏省泰州医药高新区泰镇路8号,根据盐酸鲁拉西酮注册标准YBY61762021制定了稳定性考察方案，稳定性数据符合方案要求，现将盐酸鲁拉西酮的有效期由“18个月”变更为“42个月”。,江苏省药品监督管理局,2024-03-05,已备案,详情
赣备2024007564,神州跌打丸,国药准字Z36021988,江西青春康源制药有限公司,江西省新余市分宜县城西工业园,江西青春康源制药有限公司,江西省新余市分宜县城西工业园,根据省级药品监管部门 备案事项 13.变更药品上市许可持有人名称、生产企业名称、生产地 址名称 及 11.根据药品说明书内容变更标签相应内容，现申请我司神州跌打丸药品上市许可持有人及生产企业的“生产地址”项内容由“江西省分宜县城西工业园丹桂路”变更为“江西省新余市分宜县城西工业园”，说明书和标签的“生产地址 ”项内容同步变更，其他事项不变。,江西省药品监督管理局,2024-03-05,已备案,详情
苏备2024007197,非洛地平缓释片,国药准字H20103396,南京易亨制药有限公司,南京市江北新区华宝路118号,南京易亨制药有限公司,南京市江北新区华宝路118号,因《药品生产许可证》注册地址发生变更，非洛地平缓释片【药品上市许可持有人】项下注册地址由“南京市江北新区天浦路22号”变更为“南京市江北新区华宝路118号”，【药品上市许可持有人】主体不变。,江苏省药品监督管理局,2024-03-05,已备案,详情
苏备2024007259,甲氧氯普胺片,国药准字H32020811,精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,精华制药集团股份有限公司,江苏省南通市港闸经济开发区兴泰路9号,根据国家药监局、国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），本品执行标准变更为《中国药典》2020年版第一增补本。,江苏省药品监督管理局,2024-03-05,已备案,详情
赣备2024007556,归脾丸,国药准字Z36020181,江西青春康源制药有限公司,江西省新余市分宜县城西工业园,江西青春康源制药有限公司,江西省新余市分宜县城西工业园,称(药品上市许可持有人未发生变更)及11. 根据药品说明书内容变更标签相应内容。因地址名称发生变更，实际生产地址未发生变更，现申请我司归脾丸药品上市许可持有人地址及生产企业的“生产地址”项内容由“江西省分宜县城西工业园丹桂路”变更为“江西省新余市分宜县城西工业园”，说明书和标签的“生产地址”项内容同步变更，其他事项不变。,江西省药品监督管理局,2024-03-05,已备案,详情
Y苏备2024006984,环磷酰胺,Y20180000542,无,无,江苏恒瑞医药股份有限公司,连云港经济技术开发区大浦工业区金桥路,根据《已上市化学药品药学变更研究技术指导原则（试行）》，细化本品注册标准中有关物质项薄层板的描述，不涉及检验方法、限度等的变更。,江苏省药品监督管理局,2024-03-05,已备案,详情
苏备2024007048,艾司奥美拉唑镁肠溶片,国药准字H20046380,阿斯利康制药有限公司,无锡市新区黄山路2号,阿斯利康制药有限公司,无锡市新区黄山路2号,"1. 根据国家药监局药审中心关于发布《化学药品说明书及标签药学相关信息撰写指导原则（试行）》的通告（2023 年第20 号）要求，对本品艾司奥美拉唑镁肠溶片40mg说明书中的【包装】项进行修订，由“双铝泡包装。(1)7片/板/盒 (2)7片/板×2板/盒 (3)7片/板×4板/盒”变更为“双铝泡包装（药用铝箔和聚酰胺/铝/聚氯乙烯冷冲压成型固体药用复合硬片）。(1)7片/板/盒 (2)7片/板×2板/盒 (3)7片/板×4板/盒”。
2. 根据国家药监局国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），修订本品艾司奥美拉唑镁肠溶片40mg的药品标准，由“《中国药典》2020年版二部”变更为“《中国药典》2020年版第一增补本”。同步修订本品说明书中的【执行标准】项。",江苏省药品监督管理局,2024-03-05,已备案,详情
苏备2024007263,牛黄解毒片,国药准字Z32020852,精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,精华制药集团股份有限公司,江苏省南通市港闸经济开发区兴泰路9号,根据国家药监局、国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），本品执行标准由“《中国药典》2020年版一部”变更为“《中国药典》2020年版第一增补本”。,江苏省药品监督管理局,2024-03-05,已备案,详情
浙备2024006783,养血安神糖浆,国药准字Z33021041,浙江康润制药有限公司,浙江省湖州市安吉县孝丰镇孝丰路151号,浙江康润制药有限公司,浙江省湖州市安吉县孝丰镇孝丰路151号,"1、药品上市许可持有人由“杭州华东医药集团康润制药有限公司”变更为“浙江康润制药有限公司”;注册地址由“浙江省安吉县孝丰镇城东路24号”变更为“浙江省湖州市安吉县孝丰镇孝丰路151号""。
2、生产企业的名称由“杭州华东医药集团康润制药有限公司”变更为“浙江康润制药有限公司”；生产地址名称由“浙江省安吉县孝丰镇城东路24号”变更为“浙江省湖州市安吉县孝丰镇孝丰路151号”（实际地址不发生改变）。并对说明书及标签进行相应修订。",浙江省药品监督管理局,2024-03-05,已备案,详情
苏备2024007260,尼莫地平胶囊,国药准字H32025983,精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,精华制药集团股份有限公司,江苏省南通市港闸经济开发区兴泰路9号,根据国家药监局、国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），本品执行标准变更为《中国药典》2020年版第一增补本。,江苏省药品监督管理局,2024-03-05,已备案,详情
浙备2024006781,玉屏风口服液,国药准字Z33020591,浙江康润制药有限公司,浙江省湖州市安吉县孝丰镇孝丰路151号,浙江康润制药有限公司,浙江省湖州市安吉县孝丰镇孝丰路151号,"1、药品上市许可持有人由“杭州华东医药集团康润制药有限公司”变更为“浙江康润制药有限公司”;注册地址由“浙江省安吉县孝丰镇城东路24号”变更为“浙江省湖州市安吉县孝丰镇孝丰路151号""。
2、生产企业的名称由“杭州华东医药集团康润制药有限公司”变更为“浙江康润制药有限公司”；生产地址名称由“浙江省安吉县孝丰镇城东路24号”变更为“浙江省湖州市安吉县孝丰镇孝丰路151号”（实际地址不发生改变）。并对说明书及标签进行相应修订。",浙江省药品监督管理局,2024-03-05,已备案,详情
桂备2024007355,小儿氨酚黄那敏颗粒,国药准字H45021062,一力制药（南宁）有限公司,南宁市龙锦路5号,一力制药（南宁）有限公司,南宁市龙锦路5号,我公司产品小儿氨酚黄那敏颗粒，变更内包材，多规整合说明书并调整包装标签样式及颜色。,广西壮族自治区药品监督管理局,2024-03-05,已备案,详情
吉备2024006255,冻干甲型肝炎减毒活疫苗,国药准字S20000029,长春生物制品研究所有限责任公司,长春市高新技术开发区创新路1616号,长春生物制品研究所有限责任公司,长春市高新技术开发区创新路1616号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及国家药品监督管理局药品补充申请批准通知书（通知书编号：2023B06683）相关规定变更西林瓶、西林瓶（安瓿），每盒含疫苗和灭菌注射用水各1瓶药品说明书、标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责说明书、标签内容的真实性与合法性。,吉林省药品监督管理局,2024-03-05,已备案,详情
赣备2024007563,小儿止咳糖浆,国药准字Z36020189,江西青春康源制药有限公司,江西省新余市分宜县城西工业园,江西青春康源制药有限公司,江西省新余市分宜县城西工业园,根据省级药品监管部门备案事项13.变更药品上市许可持有人名称、生产企业名称、生产地址名称(药品上市许可持有人未发生变更)及11. 根据药品说明书内容变更标签相应内容。因地址名称发生变更，实际生产地址未发生变更，现申请我司小儿止咳糖浆药品上市许可持有人地址及生产企业的“生产地址”项内容由“江西省分宜县城西工业园丹桂路”变更为“江西省新余市分宜县城西工业园”，说明书和标签的“生产地址”项内容同步变更，其他事项不变。,江西省药品监督管理局,2024-03-05,已备案,详情
Y苏备2024007037,恩格列净,Y20190000220,无,无,徐州万邦金桥制药有限公司,江苏省徐州市新沂经济开发区内上海南路9号,根据《己上市化学药品药学变更研究技术指导原则〈试行)》，本品生产场地发生变更，所引起的关联变更：生产设备和生产工艺变更。,江苏省药品监督管理局,2024-03-05,已备案,详情
苏备2024006687,地佐辛注射液,国药准字H20227055,南京优科制药有限公司,南京经济技术开发区恒竞路28号,南京优科制药有限公司,南京经济技术开发区恒竞路28号,根据质量标准YBH04922022制定了稳定性考察方案，稳定性数据结果符合方案标准要求，说明本品36个月质量稳定，现将本品有效期由24个月变更至36个月。,江苏省药品监督管理局,2024-03-05,已备案,详情
粤备2024006977,头孢克洛胶囊,国药准字H20083645,深圳立健药业有限公司,深圳市龙华区大浪街道同胜社区园富路1号B2栋1层,深圳立健药业有限公司,深圳市龙华区大浪街道同胜社区园富路1号,本品同时执行《中国药典》2020年版第一增补本及国家药品监督管理局标准YBH05862020。,广东省药品监督管理局,2024-03-05,已备案,详情
Y苏备2024006982,盐酸雷洛昔芬,国药准字H20050898/Y20190004702,无,无,江苏恒瑞医药股份有限公司,连云港经济技术开发区大浦工业区金桥路,根据国家药监局关于实施2020年版《中华人民共和国药典》有关事宜的公告（2020年第80号）、国家药监局国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号）的要求，本品变更质量标准已备案：药品标准为《中国药典》2020年版第一增补本，其中【检查】项下残留溶剂、【贮藏】项执行YBH10982005-2016Z。,江苏省药品监督管理局,2024-03-05,已备案,详情
苏备2024007236,盐酸小檗碱片,国药准字H32023513,精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,精华制药集团股份有限公司,江苏省南通市港闸经济开发区兴泰路9号,根据国家药监局、国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号），本品执行标准变更为《中国药典》2020年版第一增补本。,江苏省药品监督管理局,2024-03-05,已备案,详情
赣备2024007471,开胃山楂丸,国药准字Z36020175,江西青春康源制药有限公司,江西省新余市分宜县城西工业园,江西青春康源制药有限公司,江西省新余市分宜县城西工业园,根据省级药品监管部门 备案事项 13.变更药品上市许可持有人名称、生产企业名称、生产地 址名称 及 11.根据药品说明书内容变更标签相应内容，现申请我司开胃山楂丸药品上市许可持有人及生产企业的“生产地址”项内容由“江西省分宜县城西工业园丹桂路”变更为“江西省新余市分宜县城西工业园”，说明书和标签的“生产地址 ”项内容同步变更，其他事项不变。,江西省药品监督管理局,2024-03-05,已备案,详情
桂备2024007376,喘嗽宁片,国药准字Z22025559,广西修正制药有限公司,广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号,广西修正制药有限公司,广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号,"一、铝塑包装，12片/板×2板/盒说明书的修订说明：
1、【药品上市许可持有人】项：持有人名称变更为“广西修正制药有限公司”，注册地址变更为“广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号”；
2、【生产企业】项：企业名称变更为“广西修正制药有限公司”，生产地址变更为“广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号”，邮政编码变更为“537100”。
3、其余文字内容无改变，详见附件说明书样稿。
二、铝塑包装，12片/板×2板/盒标签的修订说明：
1、铝箔：文字内容和版面无改变，详见附件复合膜样稿；
2、盒子的修订说明：
（1）、【药品上市许可持有人】项：持有人名称变更为“广西修正制药有限公司”，注册地址变更为“广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号”；
（2）、【生产企业】项：企业名称变更为“广西修正制药有限公司”，生产地址变更为“广西壮族自治区贵港市港北区贵城街道西江科技创新产业城狮岭路606号”，邮政编码变更为“537100”",广西壮族自治区药品监督管理局,2024-03-05,已备案,详情
赣备2024006378,清热解毒口服液,国药准字Z19993096,江西济民可信药业有限公司,江西省宜春市袁州区医药工业园,江西济民可信药业有限公司,江西省宜春市袁州区医药工业园,将【执行标准】项“《中国药典》2020年版一部”，修订为：“《中国药典》2020年版第一增补本”。,江西省药品监督管理局,2024-03-05,已备案,详情
桂备2024007525,小柴胡颗粒,国药准字Z51020508,广西邦琪药业集团有限公司,钦州市皇马工业园,广西邦琪药业集团有限公司,钦州市钦北区大井工业园,"根据国家食品药品监督管理局第24号令《药品说明书和标签管理规定》文有关规定，对药品包装、标签的底色由“灰色”修订“黄色”式样。
 除此之外，其余相关内容（材质）不变。",广西壮族自治区药品监督管理局,2024-03-05,已备案,详情
鲁备2024006827,马来酸伊索拉定片等6个品规制剂,国药准字H10980048。国药准字H10980047,齐鲁制药有限公司,山东省济南市高新区新泺大街317号,齐鲁制药有限公司,山东省济南市高新区新泺大街317号,生产地址名称由“济南市高新区新泺大街317号”变更为“山东省济南市高新区新泺大街317号”，具体品规包括：马来酸伊索拉定片（规格2mg，国药准字H10980048；规格4mg，国药准字H10980047）、氟康唑胶囊（规格50mg，国药准字H20046299；规格0.15g，国药准字H20046300）、氯氮平片（规格50mg，国药准字H37022819）、艾地苯醌片（规格30mg，国药准字H10970137），包装标签和说明书生产地址项进行相应修订。,山东省药品监督管理局,2024-03-05,已备案,详情
鲁备2024006553,盐酸雷尼替丁片,国药准字H37022067,瑞阳制药股份有限公司,山东省沂源县城瑞阳路1号,瑞阳制药股份有限公司,山东省沂源县城瑞阳路1号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号）和《药品说明书适老化及无障碍改革试点名单（第一批）》，对本品药品说明书（简化版）进行备案，同时提供电子药品说明书（完整版）。,山东省药品监督管理局,2024-03-05,2024年03月15日，撤销备案,详情
陕备2024002070,复方丹参片,国药准字Z61020397,西安葛蓝新通制药有限公司,西安市高新区锦业路69号C区12号,西安葛蓝新通制药有限公司,西安市高新区锦业路69号C区12号,"1.依据国家药监局关于发布《国家药监局关于修订复方丹参丸等制剂说明书的公告》（2020 年第 33 号）中有关内容，对本品说明书、标签中【禁忌】、【不良反应】、【注意事项】进行补充完善。
2.更新本品说明书中【执行标准】版本号，由中国药典2015更新至中国药典2020。
3.依据补充申请的批准内容更新本品的上市许可持有人及生产企业信息。
4. 原说明书【包装】处内容勘误纠错，申请将此处内容与注册批件中内容保持一致。",陕西省药品监督管理局,2024-03-05,已备案,详情
吉备2024003544,克林霉素磷酸酯注射液,国药准字H20234473,吉林四环制药有限公司,吉林省梅河口市梧桐路1888号，吉林省梅河口市湘江路66号（一照多址）,吉林四环制药有限公司,吉林省梅河口市梧桐路1888号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更中硼硅玻璃安瓿包装，6支/盒药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-03-06,已备案,详情
Y鲁备2024007601,无水葡萄糖,Y20180000530,无,无,山东天力药业有限公司,寿光市古城街道办驻地安顺街南、兴源西路西侧,本品有效期由“12个月”变更为“24个月”。标签有效期项进行相应修订。,山东省药品监督管理局,2024-03-06,已备案,详情
京备2024006015,连花清瘟颗粒,国药准字Z20100040,北京以岭药业有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地天富街17号,衡水以岭药业有限公司,河北省衡水市故城县经济开发区奥冠大街009号,北京以岭药业有限公司持有的连花清瘟颗粒，申请与衡水以岭药业有限公司集团内共用中药提取二车间（中药提取生产线2），药品生产场地变更已获批准，变更内容已在生产许可证上注明，现根据许可证变更批准内容更新药品注册信息。,北京市药品监督管理局,2024-03-06,已备案,详情
京备2024006017,参松养心胶囊,国药准字Z20103032,北京以岭药业有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地天富街17号,衡水以岭药业有限公司,河北省衡水市故城县经济开发区奥冠大街009号,北京以岭药业有限公司持有的参松养心胶囊，申请与衡水以岭药业有限公司集团内共用中药提取二车间（中药提取生产线2），药品生产场地变更已获批准，变更内容已在生产许可证上注明，现根据许可证变更批准内容更新药品注册信息。,北京市药品监督管理局,2024-03-06,已备案,详情
